uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades
bqvzeg31,7802035,Denise Gilbert,1,-1.9,0.5,5
yhvmas61,1287956,Lise Barrette,1,-0.6,3.6,5
femiop62,3483455,Ricardo Knight,0,-1.6,0.5,5
czcsge11,4433874,Ruth Dobson,1,-1.3,0.6,5
orpclq55,2631685,Shannon Flores,1,-3.8,-1,5
avzpdn97,8723218,Maxine Martinek,0,-0.3,0.5,2.5
fjsbxu18,7114697,Joshua Chan,1,-0.9,4,5
uvyedl06,0813193,Tommy Scott,0,-1.8,1.7,3.3
fnonuc36,4527010,Danny Soland,1,-3.7,-0.2,2.5
cgrctn69,1835557,Colin Franklin,1,0,2.4,5
asuqjj72,5624447,Tina Rife,1,1.3,3.7,2.5
edrvtu90,4528168,George Signorile,0,0.2,0.7,-5
bwrxdl15,6535411,Christine Bilbo,1,-1.6,1.5,5
golnbm07,9754069,Linda Wheeler,0,-0.5,-0.1,5
miowpl15,6781063,Jeremy Strickland,1,-1.5,2.7,5
xdizpe91,3182267,Louise Blevins,0,-0.7,4.4,5
jpaora29,0253035,Maria Matheson,0,4.2,4.1,2.5
aqbrfg53,5767136,James Ragsdale,0,1.2,2.7,5
bxzzjh67,4107998,Nedra Reyes,0,-1.7,0.8,2.5
yvxxnq27,4708620,George Shimer,0,-3.4,-2.6,2.5
vygdoa89,7187370,Janet Victor,0,1.3,2.8,2.5
bibwrv13,2402515,Stephanie Boers,1,-1,0.8,5
hawusa25,7319676,William Greene,1,-0.5,4,5
risibi96,6943946,Michelle Stanley,1,-3.6,-0.1,5
vnqiok76,6130147,Doug Stewart,0,2.3,0.5,5
jsdjjo23,9582954,Nathalie Francis,1,-0.7,1.8,5
yivxgp56,9323124,Jennifer Mcclendon,1,-3.5,-0.7,5
gkscep97,0162636,Kenneth Johnson,1,0.2,2.6,5
qsmwrp12,3169721,Janet Windmeyer,1,-3.5,-0.7,0
bxkkrz29,8273285,Bruce Roark,1,-3.8,-0.8,5
cvctwx28,2512961,Michelle Russell,1,0.6,1.8,5
fsmsgo35,8930615,Ryan Jackson,0,-3.8,-2.1,5
pizqgd26,0642996,Elizabeth Smith,0,-2.1,2.5,5
xilsat52,3726538,Eleanor Glowacki,1,-1.2,-1.2,5
xvykaw89,0777847,Elisabeth Pritts,0,0.1,-0.2,2.5
vsahtb88,3726492,Leon Miller,0,-3.1,-0.7,5
qiwxqg94,2233795,Dotty Frase,0,0.7,1.8,5
geltuu51,6023642,Margaret Smith,1,-3.1,1.8,5
xthezm59,5986360,Robert Rich,1,-2.5,1.2,5
ghdljs14,6493704,Paul Waters,1,-0.6,1.8,2.5
botsuu64,5841975,Gary Stathopoulos,0,-1.7,0.5,3.3
guuvdb32,3932023,Edward Butler,1,0,1.8,5
webgkv87,2241885,Hannah Ludwig,0,-3,-2.3,-5
lobpqy79,2311379,Glenn Bloom,1,-1,0.3,5
hwlgtq98,5747825,Kenneth Saavedra,0,-3.3,-1.6,5
trzdlh63,2319969,Mildred Durham,0,0.4,3,5
simjef76,6484655,Deborah Heath,1,-1,0.7,3.8
fvdjhw07,7044362,Michael West,1,-4.4,-4.3,5
degstb57,9502215,Amos Esqueda,1,-0.6,0.6,5
wogfef05,9353407,Maude Fisher,0,-0.8,2.1,5
cajwty80,3392908,Elmer Hentges,0,1.2,1.4,2.5
ppwurp93,7025114,Roger Winder,1,-1.1,1.5,5
uugrcb47,8788545,Matthew Stone,0,-2.8,-0.1,5
jdlkwq23,4342367,David Brown,1,0.4,1.7,5
dtzsle25,5207412,Mary Jugo,1,-0.8,3,5
lqpqvi48,3669811,James Marlow,1,0.6,3.4,5
fvurlo46,1280316,Valerie Riekena,1,-2.3,1.2,5
xvhesu89,1470574,Jack Stephens,1,-2.5,0.3,5
jlnwkj15,7527093,Mary Garrett,1,0,3,5
gswldd25,5923980,Alan Binette,0,-1.3,-1.5,2.5
xgrseg12,9902534,Brandy Dews,0,1.2,1.2,5
zfiliv17,1767805,Jennifer Cook,0,-0.8,1.9,5
sxzdwd77,8633127,Wanita Pitman,0,-1.8,-0.5,2.5
qlnvsg10,0709579,Marjorie Farrish,0,-3.8,-2.5,-5
ceqgmo39,7354761,Pearl Thome,0,-0.7,2.6,5
shghva69,3207178,Carolyn Brus,0,1.7,1.9,5
akcota48,1322270,John Schechter,0,-2.3,-1.3,2.5
ejiown39,0832041,Chad Ona,0,-2,2.5,5
omoatl69,9272360,Evelyn Suggs,0,-2,0,5
ebkggp74,5036913,Kimberly Burke,1,-0.3,0.3,2.5
zeblov96,7726870,Terri Sengbusch,0,-0.2,-1.1,0
wmdqbr10,0711072,Mary Ester,0,-1.5,-1.7,1.5
cukyeg29,1426353,Elvis Lyles,0,1.5,5,1
zitfcg88,9030654,Michael Kowalski,0,1.1,3.3,3
qrddeq35,5152488,Elmer Lane,0,-2.4,1.7,1
amqgng72,7681330,Anthony Jefferson,0,-0.6,-1.9,0
wyvqzz60,9229553,Ryan Baker,0,-2.9,-2.5,0
urcfso77,6429298,Stephanie Davis,0,-1.2,0,0
tkrtwz33,1027049,Jacqueline Brooks,0,5,1.7,0
ojbmxy30,1514141,Stephen Harris,0,-3,-2.2,0
bukjqf54,1674861,Dianna Olson,0,-1.2,-1.7,0
wmcdbf22,2595885,Lorraine Lindeland,0,0.3,0.8,0
dmaxts38,4541573,Ronald Carter,0,1.2,0.4,0
azizee83,2449086,Kimberly Walsh,0,0.7,2,0
jxxwpk45,8077423,Anthony Bradford,0,-1,1,0
gbamso88,9619274,Pamela Bush,0,-2.4,-2.5,5
ejozjp78,4414459,Audrey Vig,0,-1.4,0.6,5
egtqmb37,5414392,Jordan Bown,0,-3.8,-1.1,-99
lrddcq82,4021202,Viola Williams,0,-1,1.6,0.5
mbiiyk53,5592184,Lacey Crim,0,-1.8,0.5,0
lviget38,6213273,Daniel Pina,0,2.3,3.8,2.5
abboos93,3794264,Carl Austin,0,-0.8,1.3,4
vobbqe94,7323561,Celeste Wilson,0,-0.8,1.4,5
xitmni27,4652925,Janet Marquez,0,0.4,-0,-99
mngpjn99,3725073,Joseph Wiles,0,-3.8,-2.2,-99
ozwzno20,6444977,Carl Rodriquez,0,-4.1,-1.9,5
xzmirl85,9259222,Michael Bartlett,0,1.4,1,5
sdlipl98,0111995,Beatrice Wake,0,2.6,2,5
qnvfhh18,7512819,Kelly Petersen,0,-2.8,0.6,2.9
mkwzlo14,3461520,Bennie Beiler,0,-2.6,1,5
nuqmpc43,0272786,Sterling Rodrigue,0,-2.6,-0.3,2.5
hjeikm28,9916156,Jacqueline Danforth,0,1.1,3.8,5
tsmdyu96,4313023,Lorie Kennedy,1,1.1,0.3,5
pgdghe55,6656298,Claudia Hill,1,-2.5,-0.9,5
zpakuy10,1962928,Robert Peterson,1,-1,-0.6,4.9
qarqdr02,6028345,Henrietta Pegram,0,-0.9,1.4,4.8
oasudv30,1945234,Trudy Anderson,0,-0.2,2.2,5
egausp00,7191823,Robert Perez,1,-3.5,0.5,0
potxup37,5276010,Sherri Dambrosio,0,1.7,2.4,2.3
pslvfw17,2489572,Yolanda Martinez,0,0.2,2,2.5
tivgbl62,9753893,Jeffrey Silva,1,1.3,0.3,2.5
lkwvuk01,2739871,Jesus Stocking,0,-0.8,-0.1,5
yrxcit20,0803390,Linda Hoskins,1,-3.2,1.6,5
ojhadn96,4764809,Dennis Benjamin,1,-2,0.1,5
xsmisd48,8425867,Ernest Lehrke,0,-2.7,-1.3,2.5
ygcuqx02,3033723,Joshua Wilson,0,-1,0.9,4.8
bcoipt87,7711410,Rita Gove,1,-2.2,0.1,0
rxcsls77,6730396,Robert Buenrostro,0,-2.1,2,4.4
xuydfm70,0989047,Penelope Barry,1,-1.1,-1.2,5
mksxld25,4805418,Michael Simpkins,1,1.4,1.5,2.5
fvtjdb13,3346516,Isabel Prahm,0,-1.8,-0.6,5
ftoycu44,2788689,Rachel Rios,1,0.6,0.5,4.2
rorwhg66,3723402,Betty Good,0,-2.2,-0.1,5
drldvu48,1466297,Michele Westbrook,1,0.3,1.5,5
spapqs66,3070393,Larry Duhe,1,-1.6,-0.1,2.5
klvrbb98,0645853,James Webster,1,-0.8,-0.6,0
oqjvnt56,5969960,Richard Ferree,0,1.1,3.8,5
jvedxw85,2833165,Michael Stoeckel,0,-1.6,1.9,5
wpazmo22,6935192,Brent Bautista,1,0.8,3.8,5
iwtbfx89,1006080,Rosalia Chafin,0,-3.5,5,2.5
pvbsyk60,9512869,Marlene Garrett,0,-1.5,1.7,5
eptwha53,9885818,Mark Burket,0,1.3,3.9,5
dgbqic69,0614278,Pearlie Hawk,0,-2.7,3.5,5
cirjml62,8105939,Mckenzie Boston,1,-2.2,-1.7,5
xqpaoe73,2467645,Phillip Atkinson,0,-3.2,-0.9,5
coejzv20,8065254,Jason Bradford,0,-1.8,1.2,5
pxuafu40,7150443,Norma Mejia,1,-1.2,2.5,5
leifco95,4972348,Robert Wells,0,-1.2,-1.2,5
hefnil63,9531217,Deirdre Kuehl,0,-0.2,1.2,5
zhgzwy78,1519356,Howard Embree,0,-1.5,1.4,2.5
txhujc84,5907174,Albert Watts,1,-2,0.6,5
clydye16,7987724,Phyllis Blew,1,-1.3,-0,5
ewerso04,6423037,John Beezley,1,-2,0.6,2.5
fsbvzz85,5393928,Roderick Zebell,1,-1.5,1,5
buhdra67,4558259,Thomas Ranson,0,-2,0,2.5
mwdciu10,4634688,Elsie Long,1,0.9,3.5,5
pibcye13,1935085,Susan Egleston,0,-2.4,-0.2,3.3
fyprhs85,3680282,Kenneth Brantley,1,-1.9,-1.5,5
gprtkh53,6862278,Saul Bell,0,0.5,0.4,1.2
gwzqns82,0479069,George Epps,0,-0.9,0.6,5
lgdvcy12,2467882,Rufus Conroy,0,-1.2,2.7,2.5
bykqhd21,3905328,Patricia Rivera,0,-2.4,0.6,5
wejybm84,7959415,Priscilla Wilson,1,1.2,2.5,5
njsxxb82,1882865,George Roberts,1,-2,2.3,2.5
uczsiw93,9428664,Samuel Lowe,1,-2.2,-0.7,5
inlnvz27,3631533,Linda Harris,1,-1.4,1.4,5
jxgrtw73,1144392,Katie Flores,1,-2.9,-1.2,5
rxcsnm45,6384956,Joseph Malec,1,-5,-5,-5
gkmbbv46,9299346,James Willett,0,-0.5,3.3,2.5
dgfwnv37,7794300,Andrew Sluka,1,-2.7,1.7,5
xeitfm90,1710773,Christopher Shireman,0,-2.5,-0.9,5
xnzavy51,7901238,Eileen Res,1,-0.1,3,5
pjeiqh15,5353204,Eric Scott,0,-2,1.7,5
ionakh89,7841775,Angela Ambrose,1,-2.4,0.4,0.6
qsxhpx51,7922233,Essie Potthoff,0,-2.7,0.5,5
fjqssw49,4668225,Phyllis Harris,0,0.1,1.5,2.4
bnbxhp06,9737941,Albert Pantoja,1,-3,0.8,5
ginfnk75,9834643,Mathew Richarson,0,0.8,5,5
bogahb30,5075031,Scott Rucks,0,-1.6,2.5,5
jqtslq01,4962724,Martha Consla,1,-1.2,2.7,5
ymglrl64,9204883,Brian Googe,0,-0.3,3.3,5
iylpeu66,0496029,Marcus Oneal,1,0.7,3.3,2.5
frmeww74,2751052,William Kwon,0,1.2,2.1,5
xkzjrx60,0828391,Eleanor Crum,1,-2.2,-0.8,5
abgwjz75,9714117,John Verduzco,1,-1,1.7,5
rhczhd39,9002757,Wesley Brisbon,1,-2.5,-0.9,5
hsybch82,6837813,Anthony Pimental,0,-2.2,0,5
ucjryn67,5886516,Robert Hagerman,1,-0.2,0.4,5
cwywwt81,2652641,James Patton,1,-1.9,0.8,5
itngcd92,1030633,Andrew Packard,0,-1.7,1,5
pupuvo73,4857029,Jonathon Snyder,1,-1.3,2.1,5
qxeojs72,6803948,Dorothy Borghoff,1,-2.2,1.7,2.5
qqutwq55,3214446,Helen Fox,1,-0.9,0.7,5
ctmcyv75,5280602,Zachary Garcia,0,-2.8,0.6,3.3
ynasji32,2268667,Donald Higa,0,-0.9,3.5,5
hcbmgt28,2863189,Bette Dent,0,-2,-1.1,2.5
rcvrtg62,1434197,Elizabeth Abernathy,1,-2.8,-1.7,5
darphh44,1857533,Jessica Gilcrease,0,-2.8,-1.3,5
inbvnp74,0878332,Michael Valencia,1,1.5,2.5,5
vlhtqj63,2860948,William Kochel,1,-0.1,3,5
fkgsyw56,0979026,William Jenkin,0,-1.9,-0.2,5
zlzgcr50,1297824,Ernest Ocasio,0,-3.9,-2.8,-99
drhqds21,2101872,Alex Brown,0,-0.7,2.7,0
tvprfu91,2878402,Patricia Ledford,1,-2.7,2.2,2.5
yzyctp20,9725614,Sarah Terry,1,-2.1,0.2,1.3
lbiamd36,9422523,Amy Winn,1,-3.4,2.4,2.5
bapqvf02,4719010,Grace Lovett,0,-2.5,0,0
hoacoh88,5342778,Joann Smith,1,0.2,4,2.5
cvloqs15,0575468,Linda Pledger,1,0.7,4,0
zmhuuu40,9889701,Lindsay Savory,1,-3.8,3,2.3
jebmll48,6753768,John Kessler,1,-3.5,5,0
rggink00,0530838,Matt Jaeger,0,-3.3,-1,-2.5
qmatbi34,2088931,Cathy Campbell,0,-4.1,-1.8,0
culkyz76,7598797,Tyrone Danforth,1,-1.3,3.8,0
cyzmhd79,4493834,Linda Simpson,1,-1.7,0,0
lbwzja48,0748943,Louis Brown,1,-1.5,3.5,0
niidxw04,7011710,Douglas Richardson,1,-0.5,2.4,0
fsmsmj48,9740015,Micheal Pineda,1,-2.8,2.7,-99
cgnocb52,1530987,Loraine Schaus,1,-2.1,-0.8,-99
zwyojc17,8040248,Patrick Conner,1,0,1.5,-99
yoitap03,3966117,Marc Freeman,0,-3.4,-0.9,-99
rraecm71,5082028,David Coles,1,0.5,1.9,-99
lasfcg78,6468233,Michael Morales,0,-0.8,1.1,-99
dfgagh31,3453786,Sherry Bystron,0,-0.3,0.9,-99
afvjtq11,8556434,Guillermo Copas,1,-2.9,0.2,-99
chibea47,6593431,Gina Crites,1,-2,-0.3,-99
pgjzuo38,9131048,Heather Heefner,0,-1.7,0,-99
zxhkrk70,3657652,David Zepeda,0,0,0,-99
cjpyvf62,7534677,Linda Warwick,0,0.7,2.5,0
mwqpxm76,3570723,Gary Brantly,0,-4,-0.8,0
jgzemg46,9042697,Christopher Cline,0,-1.8,-1.1,0
cikoyl37,5520459,Sadie Richmond,0,-2.8,-0.8,0
qdjssa74,3259599,Mary Medeiros,0,1.9,2.2,1.7
jyokbz68,4944328,Yvonne Costa,0,-4.2,-0.7,0
nuryec47,1505013,Martha Thomas,1,-2.9,-2.8,-99
ifejcj27,4744883,Heather Nelson,1,-2.8,1.1,-99
aoeuex37,3556134,Jennifer Bartley,0,-5,-3.1,-99
cxeulf65,4956151,Earl Odom,0,-4.4,-2.6,5
xoivjv97,7986017,Alma Winters,0,-1.4,-0,-99
qonumk42,1442368,Scott Adams,0,-3.3,1.7,0
wkbrdg36,8592355,Rosa Mcguire,0,-1.5,-1,0
wwnbid35,8704640,Matt Bruce,0,-3.9,1.7,0
sknpzz25,2090755,Michael Wiley,0,-3.3,0.3,0
kdngjs83,5492742,Eleanor Farr,0,-1.2,2.5,0
vfxbog83,2173124,June Yates,0,-0.6,3.3,-2.5
rkhswa40,5924500,Ross Dawes,0,-0.1,1.7,-99
jykzvf60,6592844,Susan Richardson,0,-1.2,0.7,-99
poqjar61,9466032,Katrina Giambra,0,-0.9,-0.1,-99
zwfmzq99,2489634,Suanne Bardin,0,2.4,3.9,-99
mqshee44,9534041,Cindy Sanchez,0,-0.4,2.1,0
ralafa31,5027989,Alberto Duke,0,-4.5,-2.6,0
uhhbda98,8775768,Chelsea Mahan,0,-2.3,-2.3,0
gozkvl67,8688882,Pedro Waldrip,0,-1.7,1.7,-1.7
ymrund55,5596887,Talia Oscar,0,-2.8,0.4,0
ztggyh79,0077925,Tina Barnes,1,-3.6,-2.7,0
hmecea04,8946870,Joyce Klein,0,-1.6,1.2,2.5
fmuhan66,1607705,Gloria Matthews,0,1.3,3.2,0
fcohno19,9337376,Sean Cumberledge,0,-2.3,3.6,0
edtxwc34,5932556,James Hall,1,0.1,0.6,3.3
zvknjl69,4994531,Michael Saucedo,1,-0.9,-0.4,0
ipfplk53,2136568,Leroy Burns,1,-2,-1.2,0
dazbnf46,7328513,David Anderson,0,-2.3,0.7,0
nktuxa13,5853476,Richard Ball,1,-3,1.6,2.5
izprjn19,7803140,Patricia Kabel,1,-2,0.3,0
eenwjn23,0247751,John Lewis,1,-3.9,-0.2,0
htwtic69,6786830,Harry Burke,1,-4.4,-1.4,0
twazke00,0648724,Leslie Bodreau,1,-2.2,1.3,0
shlcfs32,1660274,Shelby Tea,0,-3.6,-2.1,0
cgmnjf24,8508691,Richard Echols,0,-1.7,1.2,2.5
utifwf32,6100876,Nancy Grigsby,1,-4.1,-4.1,0
zhcqjy00,2350043,Mary Peek,1,-1.6,0.8,0
ripubp06,1073388,Robert Smith,0,-3.9,-0.9,2.9
jdmmxb00,6602881,David Niedringhaus,1,-4.5,-0.8,0
xpqmve99,3773631,Stephanie Braunstein,0,-3,-0.7,2.5
mwievd13,1892373,Patrick Carlisle,0,-3.6,0.4,0
jrpgbu67,0803461,Vance Mastriano,1,-3,-0.7,0
itvcmk88,3409480,Rose Marrero,1,-3,1.1,2.5
qytdun14,8498266,Robert Larson,1,-2.5,-1.6,0
zaccsl51,3917078,Rachel Mcguire,1,-0.6,-1.7,0
ahexea59,2086530,Herbert Hall,1,-3,-1,0
pfhonc26,8445799,Thomas Heald,1,-0.6,-0.2,0
tbgwbs47,2148491,Edna Ordonez,1,-0.5,1.3,-1.1
bloynn90,3641817,Benjamin Arterburn,1,-3.7,0.4,0
hlwguu35,0301892,Sandra Arrington,1,-1.7,0.4,0
ghlrmk59,1322668,William Crispin,1,-4,0.1,0
jmjnul28,9991756,Heather Dafoe,1,-1.8,-0.5,2.5
ghchpq56,7686831,William Mcgillicuddy,1,-0.3,0.3,0
kvfice26,0289640,Bruce Lowder,1,-3,1.9,0
qofcjy43,8622762,Susan Bell,1,-0.4,-0,0
kwhhcg40,3143247,Dorothy Sullivan,0,-3.7,0.6,2.5
knbikq87,0140164,Hector Zolocsik,1,-2.3,2.2,0
joaarj89,0155305,Alex Thornton,0,-3.5,-0.8,2.5
bkkcth46,3295533,Dolly Lewis,1,-3.8,-1,2.5
rudgge91,0423398,Cordia Cruz,0,-1.7,2.8,0
obvudu20,4906658,Yessenia Wogan,0,-0.5,1.2,5
tzbjtl87,6873613,Curtis Scott,0,-0.7,-1.1,4.2
xdluum66,8018065,Micheal Davis,0,0.2,-0.7,2.5
tualvo64,7500952,James Paduano,0,-2.5,-2.2,3
mtataa52,1801216,Gail Mckinney,1,-1.2,0.8,1.5
drkuot27,6043284,Donald Roberts,0,-1.2,1.7,2
lxdeex86,2166336,Regina Joeckel,0,-2.4,0.3,1.5
bqzzdr37,0270839,Patsy Foust,0,-1,1,2.5
qmsftk28,6356705,Andre Williams,0,1.6,2.8,5
kezxnq01,5062909,Lowell Tarpley,0,-2.5,-2.2,3
wfcvcl35,7328565,Ernestina White,0,-1.3,-1.4,1.5
tmvthf18,6265098,Kevin James,0,-2.3,1.2,3
iehycr29,7815944,Annie Dalporto,0,1.8,0.6,3.3
evludo46,9914574,Elsie Lemieux,0,-0.6,1.2,4.3
nnwpin82,4262734,David Barron,0,-0.8,3.3,3
fqycfz80,3612467,Richard Otero,0,1,3.8,1
tljkhp53,0463954,Charles Wade,0,0.3,2.1,5
kkibco22,2590470,Ronald Self,0,-1.6,0.7,5
btenil71,4532474,Elaine Ellenberger,1,-3.6,-2.2,3
rpljep62,3530938,Joyce Franz,1,-1.9,0.2,3
pcwpyy37,3099139,Janis Mckemie,0,-1.2,0.7,0.8
xxkaam51,2206327,Lorraine Pena,1,-4,-0.3,3
lcegxq66,0621573,Anne Chilton,1,-5,-3.3,-99
xlqtjc78,3981175,Duane Schneider,1,-0.3,0.8,0
bslwjo72,2828341,Ruth Greenhoward,0,-0.8,0.6,0
rzjvsi17,4404060,Timothy Carter,1,-2.2,0.8,5
oymnsx32,1635675,Peter Davis,1,-1.3,2.2,2.5
wxyyhk40,8481974,Joshua Staton,1,-4,0,0.3
pajssm38,6376670,Roderick Sanders,1,-3.2,3.3,5
edmppo23,4541198,Bonnie West,1,-1.2,2,5
zuyuba80,3189258,Paulette Amsden,0,-1.7,1.1,-99
nkxaas33,3998878,Yvonne Morrow,0,-3.2,1.7,-99
uxxhfc21,4487301,Robert Haffey,0,-3.3,0,5
oidbqz60,1569781,Alfonso Counts,0,0,2.5,5
qcugbv72,7869711,Jon Gonzales,0,-1.4,0.2,5
pnpicu72,2771158,Mary Fabela,1,-2.4,3.3,5
mjdxip95,7447598,Ronald Bird,0,-4.8,-1.7,-99
daxdql35,8973271,Mark Bennett,0,-2.3,1.4,5
joybud36,3634093,Jerry Hoganson,0,-2.7,2.7,1
cdckoy09,6193138,Federico Demateo,0,-4.8,0,5
amapjp11,1772379,James Woodcock,1,-1.6,-0.2,-99
vyptym97,2406326,Sarah Patterson,1,-2.8,0.4,1
dbzcjj26,9494377,Naomi Hile,0,-2.2,0.3,-99
wseddi79,2198414,Lupe Thomas,0,-2.8,0,5
ulqcuc30,8715820,Kimberly Moore,0,-3.6,-1.3,5
nvyscm26,6539849,Willard Schafer,0,0.1,1,5
airaou34,9384124,Joanne Hightower,0,-1.3,0.6,-99
lyokur02,9405012,Helena Mccray,1,-1.8,1.4,5
trjhew78,8238171,Morris Crumpton,0,-3,-2.2,-99
usqqir79,1845795,Vicky Kuhn,1,-2.7,3.3,2.5
ylwkdy38,2139191,Dorothy Adams,1,-4,-2.5,0
hbiobd51,4926294,Chester Lay,1,-1.5,2.5,5
jndves07,6108294,Harold Schnell,0,-0.1,1.7,5
kcwzij69,3138407,Barbara Perrins,1,-2.2,1,-99
ctlenf91,1447899,Ross Tedder,0,-2.1,-0,2.3
weijum62,5316131,Manuel Grosbier,0,0,1,0
vbwgal94,0874515,Emily Bean,0,-1.7,2.5,0
rceosa90,7427882,Tara King,0,-1.9,-0.8,0
bvvdoh18,4145039,William Hajdas,0,1.3,1.2,0
gqzrpx67,1483675,Jeffrey Melton,0,-2.5,0,0
xzyvbg46,9579322,John Craft,0,-2.2,1,0
heakos22,2696187,Paula Grantham,0,0,-1.2,0
ptgjjk44,5687994,William Davis,0,0.4,2.5,0
jmkspg72,8273778,William Beasley,0,1,0.3,-5
vcizyz54,4678569,Sergio Maris,0,-2.2,-1.4,3.3
lhqixw88,6285889,Leonard West,0,-4.6,-0.2,-5
eoaadm82,5219069,Milton Zappala,0,-3.4,-0.8,1.7
rwoosg44,4923684,Anna Debaecke,0,-1.9,-2,0.4
kqlivs01,1891181,Graham Fox,1,-4.3,0.4,1.7
umlfhy48,0600083,Robert Coleman,0,-1.5,2,-1.7
qzhusm21,7263610,Jessica Swafford,0,-2.2,-0.1,1.7
fczmla34,2253951,John Perez,0,-0.5,-0.4,-1.7
dkthgy23,0613321,Thelma Bellinger,0,0.1,-2.7,1.7
odvxms54,1551226,Tawanda Meadows,0,-2.6,-0.4,0
lsnfkm81,7272957,Kelly Lee,0,2.9,0.8,2.5
nwntsu31,4052269,Ronald Compton,0,-0.9,-0.2,0
yntjjn04,9746107,Samuel Beyl,0,-1.4,1.2,2.5
hlbamu42,5770763,Eva Teel,0,0.8,1.8,0
cbtqvj29,7380617,Arnold Mehr,0,-1.6,0.3,-2.5
rlccac26,8821598,Noel Bryon,0,-1.5,-0.2,2.5
aiqnys97,2643017,Jean Whittenberg,0,-1.5,1.5,2.5
cjwepc51,0717785,Lucinda Cheek,0,-1.4,0.3,0
dezygg99,2060180,Kelly Dolan,0,-2.4,3.8,0
afrtki56,2781007,Donald Moore,0,-0.5,0.8,2.5
muoilg74,1452474,Debbie Kirkland,0,2.3,3.3,0
xdovsz00,0752635,Everett Kuebler,0,-1.4,0.1,-2.5
vqjanh41,9827199,Eduardo Hatfield,0,-3.7,2.1,0
adqvbf97,4789402,James Miller,0,-3.4,1.4,2.5
zrutbz46,5148244,Elizabeth Bryan,0,-1.5,0.6,0
hghtco18,5121952,Bruce Bailey,0,-1.1,-0.9,0
yzpzdl69,3639395,Elizabeth Evans,0,-1.2,0.3,4.8
swkapx82,3222473,Christopher Taylor,1,2.2,2,2.8
nlpego07,0679765,Bryant Buettner,1,-2.3,-0.2,-0.5
wyskwc62,3546655,David Nieves,0,1.7,1.2,4.1
orlxgb11,6533456,Thomas Agnes,0,-1.8,-1.3,3.9
osedxb89,2025217,Joseph Sharrer,0,-2.4,-1,4.2
amycmt69,5077455,Jae Pinkerton,0,-5,-3.6,-5
yuvwgu27,0351938,Mack Quivers,1,-0.6,0.9,-0.3
copzsi59,0828821,Jody Davis,1,-2.4,0.3,3.8
jhwngf65,3977062,Glen Otero,0,-3.8,-0.4,3.7
fujltk44,9368500,Patricia Beam,0,-0.1,1.8,4.8
muhlvg70,2415288,Howard Patterson,0,1.2,1.9,-99
eijzkp80,8810966,Julia Cain,1,-4.6,-4.2,-99
efkofg63,4521263,Retha Robbins,0,3.8,3.8,5
xxkqpi60,9873410,Mary Schwarz,1,-0.6,1.2,5
pwpvwi00,0340874,Leslie Boltz,1,-0.8,2.3,5
hwsnie02,7552274,Carla Padilla,1,-0,2.1,0
jdquwn96,7600578,Victor Watts,0,-2.2,-0.9,1.7
gqvgwf70,6015625,Kimberly Hardy,0,-0.4,0.2,0
gfoatz75,0487685,Darryl Finney,0,0.8,1.9,5
lunjzm25,9933182,Howard Gerveler,1,-1.5,0.5,-99
eygqpd58,4544092,Ana Hammonds,0,-4.2,-2.1,5
ikimwl41,9265675,Robert Hudson,1,-2.3,1,5
muhxiq17,2685752,Esteban Freeman,1,-1.8,1.5,-99
ffyuom04,2092641,Sharon Montague,0,-2.9,-1.5,0
trqmjh50,1980867,Miles Cash,1,1.1,2.8,5
eevvyu09,9824779,Linda Weyandt,0,-0.9,-0.6,5
mwvljl82,3137227,Michael Stillings,0,-2.6,-0.6,2.5
oxsrcc11,4811058,William Mckinney,0,0.4,1.7,0
xviyhz82,4743099,Willard Aponte,0,-2,-1.4,0
akcgjm61,3298327,Charles Joslin,0,-0.6,0.8,0
covzpd40,8769178,Cynthia Morales,0,2.8,3.3,0
pfrirl35,2421919,Kenneth Callaway,0,-1.9,-1.2,-99
uaoyho24,0746217,Arlene Ramiez,1,-2.4,-2.1,5
bxqdnt30,2223466,Mamie Diaz,1,-0.5,0,-99
qjtcvd63,9118371,Florence Chester,0,-2.3,0.6,5
cbfxcl24,2772317,Charlie Collins,0,-1.3,0,-99
uwlikx71,6099725,Irene Postma,0,-1.3,0,-99
yqjzll70,1254364,Stephen Culpepper,0,-1.3,1.8,5
lextue07,5179732,Leon Troy,1,1.7,2,-2.8
gsugne59,3944765,Bobby Hart,0,-2.9,-2.5,-99
tgljgi87,6782735,Peter Robinson,0,-2.2,1,0
wverhi15,9395904,Sasha Moler,0,0.6,1,0
nzfzmf62,4114459,Nicole Wright,0,0.8,0.5,0
duchmr15,2351926,Nicole Kauffman,0,-2.1,1.1,0
retpso52,7424192,Jon Heath,0,-2.7,0.2,0
qyehrk08,3725355,Jesse Giffin,0,-3.4,-1.1,0
snulhr17,1871144,William Scott,0,-0.3,0.2,2.5
ayqruq89,2735359,Sandra Jones,0,-0.7,-1.2,0
wgmztu12,4888638,Roger Brunetti,0,-1.3,-0.8,-2.5
vbskgw30,6921811,Yulanda Bodden,0,-3.4,-0.2,0
zpemkg72,1512276,Ruby Cameron,0,-2.8,-0.3,0
vroxbv34,5239786,Ryan Taylor,0,-3.7,-1,0
uoeohr36,8799909,Julius Harvey,0,-3.1,-1.7,0
taptcf40,8606783,Betty Vaughn,0,-1.2,0.2,0
rtcoqy49,7993080,Lola Coty,0,-3.3,-3.3,0
