uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades
ajctkp40,1039417,Elizabeth Garcia,0,-2.1,2.3,0
fztnjt03,0828595,Ruby Wright,0,-0.4,1.1,0.5
cqgcnq10,9486420,William Robertson,0,-0.7,0.2,2.5
knfoip34,3959846,Sonia Holden,0,-0.6,1.6,2
fcnaze07,8584860,Emilio Stcyr,0,-1.1,-1.4,-2.5
ynhngq54,5789953,Darline King,0,-2.6,-0.2,2.5
rsqqsd37,8701132,Kathy Philpot,0,-2.5,-2.4,0
mwfvej78,4899915,George Davidson,0,-3.2,-3.1,0
ojbpyr72,1862388,Timothy Walling,0,5,1.7,0
ijecyy11,5718245,Amanda Macias,0,-1.6,1.9,1.7
iruxyl45,1717113,Robert Aurand,0,-3.1,-2.1,0
jzfrwb09,2731874,Daniel Murphy,0,-3.4,-1.7,0
niargl60,3123690,Michael Lines,0,0.6,1.9,2.5
unfrgp85,1443704,Lee Bradford,0,-1,-1.5,2.5
mmelxo69,8072263,Agustin Rice,0,-1.3,2.5,2.5
cfaekd62,4833239,Charlene Guzman,0,-1.3,1.7,2.1
ltbygj93,7042006,Karen Burger,0,-3.9,-3.1,0
jxwwzk97,7058737,Fredrick Robles,0,-0.5,1.3,1.7
yoxzpj18,6050074,Robin Reifsnyder,0,1.2,2.4,1.1
ezzeew40,4208134,Paula Lewis,1,-2.4,-1.9,0
bpqwpj13,7355228,Bryan Franklin,0,-3.2,-4,-99
iojxsc59,5884970,David Wilson,1,-1.8,-0.9,3.3
goszix53,8145657,Lorenzo Watkins,0,-1.8,-0.5,3.1
zzieak53,7894780,Allen Simpson,0,-2.8,-1.2,4.7
jocygs46,6107872,Audrey Scroggins,0,-3.4,-1.5,3.9
xdgmbu02,4642567,Shiela Holter,0,0,0,0
mdvhur22,8855137,Rodney Engemann,0,-2.2,-4.2,0
naimys68,7792603,Maurice Wilson,0,-3.6,-1.7,5
iseluj70,1300732,Melissa Leta,1,-0.7,1.2,2.5
ncwdni88,9795676,Kevin Taylor,0,-2.5,-0.4,0
ioqjad16,5988605,Emma Pedrick,0,0.5,1.9,5
dbvddc17,9195454,James Young,0,0.4,1.2,0
wjlqng92,7232530,Sue Rizzo,1,-0.4,1.2,-1.4
pnxerc82,6089498,Robert Davis,0,-0.7,0.8,5
oayrvt94,1091837,Dawn Bahl,1,-3.8,-2.7,0
dqkaap52,2651425,Salvador Johnson,1,-1.2,-1.2,5
thigzs24,8117841,Gretchen Jarman,0,-0.9,-0.1,0
xzbybb07,5332860,Zachary Bailey,1,-1,1.2,2.5
xbiwsk79,4983916,Joshua Staplins,1,0,1.3,5
plrszx82,9616904,Brian Miles,0,0.5,3,2.5
tjqxvj65,5346222,Hannah Barrera,0,-1.2,0.4,5
dtfvot97,5975575,Trevor Sabo,0,-0.8,2.1,5
dbhkgt98,8467449,Michael Tony,1,-4.2,2.4,5
mstpyb33,6151587,David Donaldson,0,-0.7,0.3,2.5
efktrt50,5485633,Christopher Feliciano,1,-2.7,-0.9,5
wexops74,1350084,Virgil Schmiedeskamp,0,-1.1,1.2,5
fkuwev88,2012197,Patricia Bambacigno,1,0.9,2.7,5
rdjbbh86,0498311,Michael Ernst,1,-2.6,-0.9,0
ublizh89,9638308,Kelly Stamps,0,-1.1,-1.4,5
jxexuh55,2203607,Joann Reels,1,-5,-2.5,-99
gcpltm40,9806358,Misti Peters,1,-1.1,0.8,5
nkzlca19,8500226,Henry Patete,0,-3.8,0.4,5
hfdrvu30,7424648,Erica Johnson,1,0.4,-1.2,-99
gtjljg12,8327475,Mark Samuel,1,-4.2,-2.3,-99
dvnjrf33,8857217,June Patterson,0,-1.8,-1,5
yyfqsy11,5389871,Louis Davis,0,1.6,1.5,2.5
ksddhq77,4926507,James Medellin,1,-1.7,0.7,0
uirqhr92,2634077,Dorothy Hodge,0,-1.9,-0.4,2.5
trudoc53,5014726,Christine Harris,0,-0.9,0.3,5
hgdtnn42,7429175,Lonnie Sheldon,0,-1.2,-1.6,0
kialwa62,7842699,Nadine Phillips,1,-2.2,0.6,5
lpuswe82,3931416,Ruth Nash,0,-1.3,-0.5,2.5
secddf69,2609463,Brenda Bowen,0,-1.9,-2.8,0
tkrzgi58,3656448,David Tung,0,-2.2,-2.5,0
ecggtt72,5472678,James Beatty,0,-2.1,3,0
tafdwr50,0081811,Georgina Mcfarland,0,2.2,2.2,0
dliuvu52,2793932,Nancy Greene,0,-5,-1.1,0
kepdyr24,6247737,Wayne Lee,0,-3.4,-1.1,0
kwjrsc03,0411887,William Palmer,0,-1.2,-0.4,0
sayytn14,4448733,Charles Bailey,0,1,2.2,0
busxtg53,2964368,Edith Richardson,0,-0.4,-0.4,0
rktavi68,4391366,Gordon Monsivais,0,3.6,4,0
kdjdgq53,6694006,Ryan Thompson,0,-1.2,1.6,0
hvrlyw97,1731421,Faye Tetterton,0,-0.9,-0.7,0
yxgfqp88,7218722,Carolyn Emerson,0,-2.2,0.6,0
csrosv40,4393865,Gustavo Bell,0,-3.4,-2.9,0
njtvmq88,4373558,Stephen Durham,0,0.3,1.4,2.5
raechl56,1939184,Harvey Lee,0,-1.9,-0.7,0
upkejb34,1138726,Mary Mead,0,-0.8,-1.1,0
gcrcbz14,2298753,Daryl Hernandez,0,-2.6,-0.1,0
yehhsj51,4968758,Brenda Warren,0,-4.6,-3.1,-99
kaffnz48,6338222,Ruth Cloe,0,-1.7,0,0
zhdzir31,8090367,Mary Laplante,0,-2.8,-0.2,0
tpxbpb08,2061866,Julia Scaggs,0,-4.2,-3.3,-99
zoctdg69,7842622,Shawna Oldham,0,-1.7,5,0
djtwzb03,9117286,Maria Stanfa,0,-1.2,0,1.7
aotzyj68,4897123,Bertha May,0,-5,0,0
mqbhjb48,2603274,Gregorio Tucker,0,-1.9,2.4,0
mjlzeg39,7783773,Tyrone Brandenburg,1,-2.7,-1.7,0
weqgrp19,0894830,Thomas Tighe,0,-1.2,1.1,0
zlvsdf25,8789201,Hector Jobst,1,-4.2,-1.7,0
kkphcg92,5182717,Cheryl Nardi,1,-2,2,0
rfrcro09,6430536,Carol Taylor,0,0,1.7,0
chjjsl04,5125021,Erinn Kirk,0,-2.5,2.5,0
ogjfzg54,5165215,Tyler Figueroa,0,-1.7,0.8,-99
uhuvqh83,5950710,George Casillas,1,-1.3,0.8,-99
gtrxby19,2201124,John Early,0,-0.3,0,-99
nwilgh81,8075899,Kyle Kearney,1,-2.2,-0.4,-99
stcbid01,1001725,Kenneth Parry,1,-2.8,-0.4,-99
piipjc38,3319456,Carlos Sees,0,-1.9,-1.7,5
xghkxm95,3962803,Maria Piekarski,1,-1.5,0.2,-99
hvuoab86,3169096,Richard Twomey,0,1.1,1.7,0
dfojby90,2508432,Dean Terrones,1,-3.8,-2.8,5
dnnkrk11,0999361,Judy Williams,0,-1.7,-0.8,0
rxwwki18,0620214,Leonia Ellis,0,-2.5,-1.3,0
yxuiws61,4732218,Russell Murray,0,-1.1,1,0
tpiwao14,1259118,Flora Waldrop,0,-0.5,0.3,0
ufllpk70,8802105,Alison Murry,0,-0.2,-1,0
twcpbp99,8186239,Ervin Calhoun,0,2.9,1.3,0
onafjv43,5436993,Mary Chaney,0,-4.2,-1.8,0
lqkfws40,7385765,Harold Drews,0,0.6,-2.7,-99
jcpojc17,0674118,Jessica Wegner,0,2.1,0.6,5
avskda55,4772436,Patrick Wing,0,-1,2.2,-99
pkjwok26,3041893,Bonnie Coleman,0,-1.6,0.2,-99
onqfzw22,2935273,Michael Molina,0,-2.7,2.2,-99
wjgxor57,9866604,Lisa Allen,0,0.7,1.6,3.6
tdxnqj29,8916801,Dennis Jester,0,-0.8,1,0
yvfnvd24,9497119,Susan May,0,-1.2,-1.6,-99
ociojz58,3606324,Emily Rogers,0,-1.3,2.2,5
cflwcn06,9959468,Charles Killough,0,-3.3,0.2,-99
huuiab69,6929648,Nancy Alvey,0,-1.6,-0.2,-99
kjzccp52,4315775,Stephanie Sawyer,0,-2,-2.3,5
dqxtms52,7801304,Kristine Williams,0,-0.2,-0.3,5
kfitgg49,5996811,Marsha Ayala,0,-0,0.4,-99
bfcede38,1279011,Evelyn Lunt,0,1.3,0.1,0
innaai44,0050776,Tania Westlund,0,0.4,0.1,0
tynhnt97,5919304,Bernard Jenkins,0,-2.2,2.8,-99
kdhebc40,5460457,Roger East,0,2.3,0.4,0
lilwsz28,5711950,Teresa Parker,0,-3.2,-2,0
rtdcyg43,1369834,Joan Fairchild,1,-0.6,1.4,0
fcmlkq20,2364904,Harold Shaffer,1,1.2,-0.8,0
zxhbaa21,0312929,Martin Layne,0,-2.2,0,-99
hrgsln67,9312745,Maria Ramirez,0,-1.8,-3.2,-99
usxlpk68,8947343,Jeanette Herrington,0,2.5,1.2,0
kdbsae22,6566261,Mildred Johns,0,0.1,0.5,0
eetqbn96,7850027,Vivian Lockhart,0,-3.8,-2.4,-99
pkuzxx96,6864225,Margie Carmichael,1,-1.7,-1.2,-99
jasttc37,9702738,James Thompson,0,1.8,3,-99
whhkls61,7817958,Felix Seward,0,-1.5,0.3,0
csxsew62,2681277,Dolores Weaver,0,-1.2,1.3,0
utwour74,5350117,Grace Schwerdtfeger,0,-1.7,-1.4,0
ssrgfx86,8830682,Michael Vaca,0,-3.5,-2,0
dabiyp17,4154363,Robert Rasor,0,-1.1,2.5,0
ytxrvg87,6073940,Annie Ward,0,0.3,1.7,0
elwqun36,3395488,Mario Herman,0,-0.7,0.3,0
gvwfqh95,0341204,Pete Parke,1,-2.7,-2.3,0
xzctsw73,6761139,Robert Dubois,0,-0.6,-0.7,0
adxthd98,8072010,Ora Perrigan,0,-4.3,0.9,-99
zmyaka86,8432595,Archie Ramirez,1,0.2,1.2,0
mhknvz79,9813509,Helen Winkler,0,-1,-0.8,5
zmpyfs67,7994484,Caroline Khan,0,0.2,-1,0
yljdmz03,1969751,Scott Chamblee,0,-3,-2,0
aonnzx89,0524371,Alice Bruce,0,-1.8,-1.6,2.5
raqwmf71,4385797,Blanche Kelly,0,-1.1,0.3,2.5
xcvxvj25,6656671,Marvin Hammons,1,-2,1.3,-99
jfijlf53,7579458,Ron Groves,0,0.3,1.2,-99
icwahr26,9528051,John Powers,0,-2.2,-0.1,1.7
buwnbb38,6828972,Kathy Roberts,0,-0.5,1.3,2.5
dzrwko28,3582828,Timothy Frontz,0,-3.2,-4.3,0
beptlp38,9030541,Roy Tunney,1,-4.3,-2.1,0
sfsvjv45,7251463,Josefa Cline,0,-2.3,-1,0
vjfiuh86,8076194,Phillip Gray,0,-1.4,0,-99
heqead40,4406522,Jeffery Cyphers,0,-2.1,-2,0
bbrsuf72,0186487,Patrick Mahoney,0,-4,-3.3,0
yvpfih21,2021691,Mary Carter,0,-2.8,-2,0
qxbbup15,1140389,Susan Underwood,0,-1.5,-0.7,-1.7
tloeij70,7289402,Donald Long,0,-1.6,-2.2,0.8
zofery49,5256344,Phillip Schaub,0,-2,1.7,0
spxnct94,2601195,Frances Bland,0,0.6,1.2,0
aubxwf07,0486007,Charles Brookes,0,-1.2,-1.2,-99
dahetv15,5281232,Bill Rose,0,0,-0.6,0
jwxcxx53,0961533,Terence Manley,0,1.9,5,0
upcopm38,4259892,Jonathan Couch,0,-1.3,1.7,3.3
koreth82,2900823,Elizabeth Donald,0,-2.3,1.7,0
ywiyzl56,4860582,Nick Harrelson,0,-1.3,0,2.5
rdjhto39,3563043,Paul Miller,0,-1.8,1.2,3.3
pqbmxu98,9686280,Anna Clark,0,-2.3,1.7,1.7
csnydd21,7425510,Mary Lucas,0,1.2,2.9,3.3
azdtez18,9992777,Mary Bredesen,0,-0.8,-0.5,0
rypoue10,3749943,Emma Sofia,1,0.1,1.5,-1.7
wyuhwe75,7317817,Vicki Hofmeister,0,0.8,1.7,2.5
pzohwy50,4468272,Barbara Dubow,0,-1,1.7,-5
htxryo77,9759182,David Klemm,1,0.7,1.1,5
ehzdur81,9215633,Jack Porter,1,-0.8,1.7,5
qffkza81,3088196,Roger Wolf,0,-1.9,-0.4,2.5
yspvzk07,3746830,Louis Foster,0,-1.7,-2.5,2.5
lzlxbb68,5330310,Laura Kauffman,0,0.3,-0.6,5
zolexz51,4640228,Emmanuel Concepcion,0,-0.6,0,5
topecs01,2822288,Michael Perry,0,-0.6,2.2,3.3
uijxhy49,4165455,Donald Gonzales,0,1.4,1.7,5
jmqcvx68,0011192,Lauren Goodrich,0,-0.8,-1.7,5
cjlrdc81,0911865,Renee Mcclain,0,0,0,0
zgjueg08,8509458,Martha Bethel,0,-2.7,1.7,0
lwewag69,1006452,Tracie Mestad,1,-0.4,1.6,0
lgowvz81,4947523,Tony Howell,1,-0.7,-0.8,0
xvezph98,2341719,Ben Justiniano,1,-2,0.3,0
scldmq24,3515323,David Kroesing,1,1.2,2.5,0
kzdzvs11,3778308,Jacqueline Mattox,0,-2.5,-2.5,-99
bhorla27,2787967,Woodrow Hutchinson,0,1.9,0,-99
pgmfmh06,0506538,Joseph Bunn,0,0.3,0,-99
yoyhrs14,5821942,Sylvia Pacheco,0,-2.8,0,-99
mehdxx99,2337877,Nell Albee,0,0.9,2.2,5
qskvrb82,3375341,Victor Riggs,0,-0.9,1.7,-1
sxvcyw13,3346590,Willie Walker,0,-1.7,-1.7,0
vehkna27,2605436,Deborah Breazeale,0,-0.8,-1.7,0
frhxoz83,6173996,Aubrey Ramirez,1,-1.6,-0.6,5
vqneuo13,1413633,Kelly Spring,0,-0.6,0,5
xhvmbj59,2705312,Clyde Warren,0,-1.7,0.6,5
hyifwg33,8386671,Jorge Mcgrath,1,-1.8,-0.6,5
cwkyfr98,4728356,James Morales,0,0,0.6,5
oqfcnw83,0586059,Charlie Daughters,1,-2.7,-2.7,0
sywfmk04,7645714,Pam Sanderson,0,-2.2,-1.8,0
nwjczr43,9585687,Fred Roberts,0,0,0,-99
flegyt57,1426361,Jana Millar,0,-1.7,0.6,-99
ltwrkq86,1921754,Hillary Reed,0,-0,0,5
ljohkq51,6813156,Antonia Hollyfield,1,-0.8,0,-99
jukwix94,5892778,Marc Wood,0,-0.2,-0.6,5
ftvrvt72,5844714,Benjamin Boyd,0,-3.7,-1.1,5
idldsv23,4988749,Lorraine Wall,0,-1.8,-0.7,5
hxymho06,5715611,Amanda Sims,0,-0.7,1.1,5
iwmbch13,7048138,Linda Seng,0,-0.5,2.5,5
zzuhmk32,9051929,Maritza Brown,0,-1.1,1.2,5
hsfrxb81,0271935,Edith Washington,0,0.4,1,5
ocjcpi84,8628336,Oren Casali,0,-0.5,0,5
ihikvu60,1851447,Tammy Kahill,0,-0.3,1.2,2.8
cpylqx54,8270748,Laura Perez,0,-3.2,-0.7,5
pljcah27,0214028,Fred Taylor,0,-0.7,-0.3,2.5
iocfcq46,5470593,Linda Christie,0,0.3,3.1,1
tegomd88,8758842,Stephen Krys,0,-4,-1.5,4
xhwpbe25,1377938,Jennifer Hatcher,0,-1.1,0.4,5
tkftno58,5208547,Ronald Langston,0,-2.5,-1.2,-5
mdzpns40,9435925,Robert Nesby,0,-0.9,1.2,5
rudevv91,7281061,Bernardo Thomas,0,-2.8,-0.4,5
dryfrs36,6811261,Hazel Odom,0,-2,1.7,5
nzdczd43,9825974,Clara Upton,0,-1.4,-1.7,1.7
sstybd64,7745572,Rubye Keifer,0,-1.9,2.2,5
dxfoow42,3957367,Gwendolyn Cantrell,0,-1.3,0.4,5
veitud24,2201701,Joel Cope,1,0.9,2.2,5
ewucpb84,6379802,Robert Spires,1,-2.2,-0.3,5
qawyfm10,1383650,Alice Badami,1,-2.5,-2.8,-99
zesgej71,7938543,Willie Henry,0,-2.5,0.5,2.5
vzsrju71,7714155,Joe Simpson,1,-1.7,0.2,5
nlymey02,7620918,Kathy Field,0,0.8,-1.7,-99
drhwvh78,5255582,Carol Bowman,0,-1.1,0.6,5
ueiipe53,9603896,Jan Parrish,1,-2.7,-1.3,5
mnkyjr48,2026724,Raymond Marsh,1,1.4,1.9,-99
rpfmrj49,3673184,Victor Jones,0,-2.9,-1.9,5
yzgseg67,2331949,Retha Folk,1,-3.8,0,5
eqhlij41,7474508,Antonio Dowell,0,-1.8,2.2,5
tejxuv96,3557578,Perry Hoff,0,-1.9,-0.9,5
ljwbfq09,8519514,Alisa Sanders,0,-3.4,-2.9,0
xztmir18,7242139,Robert Bornstein,1,-0.7,1.5,5
kxgigc56,2632050,Paula Lester,1,-1.2,2.2,2.5
mssvcp60,7911238,Vernon Mclendon,0,-1.1,2.1,2.5
uyhcbe41,4106393,Carol Lord,1,-3.1,-1.1,5
kbdwvw18,5440926,Charles Gordon,0,-2.8,-3.3,-99
qbqpjn86,5681057,Mark Ammons,0,-3.1,-2.9,-99
jzgfzk86,0478521,Dennis Nichols,1,0,0.4,2.5
xnfkxz78,4893887,Abraham Janousek,0,-1.3,1.7,5
qmrfus66,3395897,Juliana Piercy,1,-1,-3.1,-99
yydprr11,7724780,Russell Oneil,0,-3.7,-4.4,-99
npihod88,8765521,Christopher Becker,0,-2.5,1.7,5
gcyxbi78,9141501,Lisa Kline,0,0,0.6,5
sxspnr72,7344994,Mable Fuller,1,-1.2,0.8,1.7
dipspk50,6870778,Gloria Johnson,0,-3.8,0.8,5
wsnwym44,9070170,Heather Maldonado,1,-5,-0.6,-99
ezholq27,9270177,Joyce Neal,1,-0.6,3.9,5
ucepqz03,7485036,Kathleen Lee,1,-2.8,-2.1,-99
cbefzw05,9271647,Benjamin Strom,0,1.3,2.2,-2.5
akvfmk86,5969928,Edward Wilson,0,-0.4,1.2,2.5
osvalz07,0115233,Christena Reves,0,0.4,1.3,5
qxpsot83,6733257,Chastity Lawson,0,-2.5,1.1,5
njwvgg37,7870643,Maureen Andueza,0,0.4,-1.6,5
wulrum83,5616804,Renee Christian,0,1,2,5
tpdiov57,8971837,Brandon Elliott,0,0.7,-0.3,5
ulmudz45,3243239,Chad Hardy,1,-2.4,0.8,-99
otaujt67,2785815,Young Birdsong,0,-2.4,2.5,-99
idzgry42,8576321,Paul Kidd,1,-2,1.7,-99
cjbtct10,9261383,Henry Stucker,1,-3.2,1.1,2.5
fgdmgk46,4092219,Valerie Murphy,1,-2.7,0.6,-99
cqpwzw70,1349884,Roland Johnson,0,-0.3,0.3,5
zeskei56,9007045,Jodi Gill,0,-2.3,1.4,5
lphvkl43,3783529,Patricia Smit,0,-2,2.2,0
psyrqf08,6467655,Harold Tarver,1,2.5,3.1,2.8
pzxjgj00,7874248,Margaret Theiler,0,-3,2.5,-99
kngvxr50,9746335,Megan Robinson,0,1.5,2.5,-99
phnlzh88,1434819,Beth Wilkerson,0,-3.3,-1.7,-99
pkwyos52,6005462,Ashley James,0,-2.1,-0.4,0
dpfsrk19,2613861,Jocelyn Anton,0,-2.3,0.8,2.5
vczoem54,6510016,John York,0,-2,0.6,0
jthnqm76,5346800,Jose Campbell,0,0.9,4.4,-99
hgumns83,5243474,Carol Gardner,0,-2.8,0.6,0
wvdlup11,0047696,Kesha Watkins,0,0.2,0.6,0
zahvhz83,7063464,Katie Wason,0,-0.8,0.1,-99
gnvpwj04,7790985,Brian Lederer,1,-2.9,2.4,-1.9
nicsic43,3695524,Rhonda Sorrels,0,-2.3,0.6,-99
hwlthp60,4746046,Kerry Gillilan,0,-2.6,-1.4,0
ueryzw90,1241424,Walter Montes,1,-3,0.1,-1
ccznca30,2819133,Antonio Marcucci,0,-3.7,3.2,0
bhoetz15,4415756,David Dunkin,0,-0.1,1.4,0
lfmhwb40,0357465,Verda Utley,0,-4.1,-3.5,0
ailyvh84,2863412,Judy Durie,0,1.3,1.7,0
zuwray86,9163207,Carmela Lewis,1,-4.2,0.9,-99
xlrraj04,1756595,Dan Cecot,1,-3.6,-0.4,0
zfvspa11,0926453,Doris Markus,0,1.7,2.4,0
dzvnrd54,5556299,Raymond Millard,1,-0.8,4,0
ilhsws19,8488765,Jason Crossan,0,-1.4,2.7,0
wihtbj33,8102030,Diane Johnson,0,-3.7,1.1,0
butwlj98,0755813,John Smith,1,-2.4,0,-99
ugfrsh14,4908201,Rebecca Price,0,0.9,1.7,0
weuhmb40,7620749,Willie Wells,1,-3.2,2,0
gclduq70,5018560,Margaret Abramowitz,1,-0.3,1.9,0
vkekvm96,9814035,Herbert Lankford,0,-2.7,3.3,0
ynjnvj44,5046022,Annette Aguilar,1,0.7,3.3,0
qtjicj31,4195407,Gary Dixon,1,-4.3,-0.5,-99
mcsjix37,9261888,Nathaniel Stack,0,-4.3,0.5,0
osdeqt88,0778655,Emily White,1,-3.1,1.7,0
galcbe32,1454847,Carol Hicks,0,-1.9,-0.6,-99
ffyekh82,1660748,Debra Malsam,0,-2,1,0
cnssmx29,1193258,Irma Lanoue,0,-2.2,-0.4,0
hbpsww33,7835223,Tracy Frazier,0,-0.8,3.9,0
ymkirv11,5366094,Brian Williams,0,-4.1,-2.5,4
lgucgi44,7384033,Leonie Seybold,1,-3.9,-5,-5
hflghd73,9478326,Jennifer Vasquez,1,-0.5,2.2,4.8
yhvato08,1446798,Mary Graham,0,-3.3,-2.8,5
cnxmxg84,6790327,Pearl Vang,1,-1.2,-0.3,4.5
hxtwrj69,1439537,David Negron,0,-1.1,0.6,4
dygdlp69,3225665,Scott Baker,1,2.5,3.3,4.5
ratcyt60,9659109,June Miller,1,-0.9,0.4,0
fpbdkz26,4338578,Michael Barfoot,1,-2.2,-2.2,4
ptdetl28,5935756,Gene Valle,0,0,2.1,2.2
fzrbnr65,9470012,Pam Warren,0,-1.6,1.2,4
vrozmj01,5158170,Charles Mercardo,1,-2.8,-0.8,4.2
epcgtj82,3795777,Kathleen Davis,1,-2.9,-2.8,5
ojvrzq89,8791054,Pamela Baker,0,0,0.6,4.8
ndhgll02,1180350,Julie Parks,1,-2.9,1,4.5
wptssl44,8449887,Kristi Exum,0,0.6,-1.5,-99
dkwawz51,1683080,Linette Wesley,0,-2.5,0.4,-99
xlnlsj16,3113650,Jeremiah Guzman,0,2.5,1,-99
oboffm57,4216182,Christopher Dinh,0,0.8,1.3,-99
bhovhx49,4451607,Aaron Willard,0,2.5,1,-99
umnwpf68,0933441,Jane Lavalle,0,-1.9,1.3,-99
hktapx68,7955864,Robert Hallford,0,1.3,3,-99
ybpobr87,6963041,Rosie Guy,0,0,1.3,-99
pyrofv18,4577573,Mae Smith,0,-0.8,-0.7,-99
jzjgby59,8450573,Leroy Bybee,0,1,1.2,-99
geosoy02,3505632,Judith Terrio,0,-2.5,-1.7,-99
fojraa01,2298981,Gwendolyn Mitchell,0,5,1.3,-99
ibzpxz93,8319606,Beverly Boswell,0,-1.3,1.9,-99
sjjyze68,1422374,Kevin Dulac,1,-2,-1.1,-99
hhogox28,9135124,Catherine Hall,0,-2.6,2.2,5
umjqiz87,7941391,Mary Tylor,0,-1,-0.9,0
vhgdlj76,4227912,David Farmer,0,0.5,2.7,0
ewjeps35,9736881,Darwin Garrett,1,-2.8,2.2,0
wbguzz18,2884068,Mary Collura,0,-1.7,-0.3,2.5
epyloj58,7916913,Odis Veal,0,-0.7,2.4,0
hzyzrg45,3328217,Sandra Kirkpatrick,0,0.8,2.8,0
glbwfm08,2484903,Stanton Smith,0,0,1.2,0
jczwge03,4335155,Nancy Presto,0,-2.1,-0.9,0
tubgda35,8256108,Gilbert Inks,0,-2.5,0,0
mtryue32,6406999,Roy Rega,0,-1.7,1.7,0
lrynik59,3498723,Jamie Simpson,0,-2.8,-1.5,0
ychpci45,8515284,Harvey James,1,-1.1,2.5,-99
nthint23,1227727,Jennifer Mulherin,1,-0.1,2.9,-99
kmeuxu73,1709681,Susanne Sheets,1,-3.1,-1.7,-99
ipmpga65,6977239,Katrina Markis,0,-1.1,1.7,0
lfzvpk49,7733926,Sarah Richardson,1,-1.4,1.7,-99
sokdwm97,0557212,Janet Verrelli,1,-0.5,1.7,0
bysxou35,0242874,Julia Nagel,1,0.5,1.9,-99
jdbhyp54,0930102,Tiffiny Rivera,0,-1.2,2.7,0
joqorg77,2711647,Kelvin Lattimore,1,-0.2,0.8,-99
aokdwr61,2620742,Clarence Jordan,1,0.7,1.7,0
mnktfe45,0801196,Kenneth Brooks,1,-2.4,1.7,-99
tntceb43,3526893,Felipe Kennedy,1,-1.8,-1.7,-99
qsofqo23,3244170,Eva Ambrosino,1,0.1,0.4,-99
ncbcod52,7718650,Sara Fisher,1,-2.9,-0.6,-99
eayxja78,5337732,Ruth Reid,0,-0.2,1.7,-5
ggcdkx18,0098486,Rodney Larry,1,-0.6,0,-99
vkxnhu76,6925679,Sharon Noel,1,-0.8,-0.7,0
lzdxjb21,3562491,Robert Smith,1,-1.6,-0.8,-99
ssuhkb47,2240398,Tracy Kunze,1,-1,-0.4,-99
vrseni72,3489501,Stephan Hicks,1,-0.6,0.3,0
hudwfv90,2048411,Joe Damelio,1,-1.8,-0,0
jonqny19,5601935,Doug Seigler,1,-1.9,-0.4,-99
tnevux65,2143668,Chris Gunter,1,-1.7,0,-99
wtniju25,1792957,Wanda Hogue,1,0,1.7,0
qotteg19,9530512,Rachel Davis,1,-0.6,0,-99
qxltck40,4546564,Mary Crader,1,-0.3,-0.6,-99
vzuuyo87,0149221,Helen Alonzo,1,-1.4,1.7,-99
fwymnu21,6742747,Rory Cormany,1,-3.3,0,-99
uusqpi75,8109516,Beverly Rodriguez,1,-0.4,0.7,-99
auqabr35,6967777,Helen Dixon,1,-2,1.2,-99
bsklhv03,2092315,Austin Minor,1,0,1.7,0
nzbvxi74,7062295,Douglas Maurey,1,-0.7,0.6,-99
xeimfw93,1442753,Robert Cantin,1,1.7,1.7,0
segnph85,4497290,Donald Collier,0,-2.7,0,-99
mfmwbx05,9621146,Carol Beal,1,-0.4,-2.3,0
dohznq86,6769728,Shanna Marshall,1,-3.3,-3.3,-99
pbmrdp32,4316111,Pauline Flores,0,0.6,1.4,0
ouaxdu13,4706954,Marshall Ramey,1,-0.5,-0.7,-5
clmpys91,8086185,Arleen Gottlieb,1,-3.1,-2.1,-99
fquoxi82,2208713,Jane Fairley,1,-1.8,-0.1,-99
xsczji29,2380096,Tiffany Hall,1,-1.4,2.5,-99
qruayb66,1091502,Helen Morrow,1,1.7,1.5,-99
rfuvbg46,5608991,Derrick Warren,1,-0.5,0.9,-99
agqsyh55,5963460,Darryl Crews,1,0.7,1.7,-99
uyzybr07,5346454,Fred Christ,1,0.9,1.9,-99
xwztel92,6522030,Deborah Lebeau,1,-0.9,1.9,-99
dvtble84,8757749,Kimberly Muir,0,1.7,3.5,3.3
tsmaph78,5981427,Crystal Bagby,0,-0.9,1.1,0
cbfodl71,0906904,David Caston,0,1.4,1.7,0
ojqghy87,4962658,Eleonore Kim,0,0.5,0.1,0
vjuygw32,5601224,Rex Gischer,0,-3.3,0.8,0
fgvcxv43,0551769,Ernest Connelly,0,-0.9,3.1,0
lyiadp95,9133379,Thelma Powers,0,-2,0.2,-99
ywpvur38,5864791,Stephen Hughes,0,-2,1.2,2.3
zzvsxr50,4080548,John Resnick,0,-1.8,1.4,-99
ndwmwj98,8306194,Mildred Foster,0,-0.8,5,-1.2
pkyjth20,5973864,Janice Hodgson,0,-1,2.5,5
ogwznx72,0771438,Raymond Copeland,0,-3.4,-2.2,-3.3
cdkhzz68,5132316,Patrick Bright,0,-0.7,0,-5
llssah87,2929358,Charles Webster,0,-0.9,0.3,-2.5
esqejj75,1928646,Catherine Vaughn,0,0.5,2.5,-5
gyizgg46,4200831,Tommy Vang,1,-1.8,-0.3,3.3
ifgiqr42,5895952,Anne Barrett,1,-0.6,2.3,2.5
gsmcvb06,1057772,Heather Mcintosh,1,-2.7,0.2,3.3
mprhvn37,9851505,Gerald Dove,1,-4.2,-2.2,-3.3
nrfnuy09,6018640,Michael Ford,0,-3,-1,-1.7
qskybp56,8437725,Matthew Williams,0,-4.2,-4,-5
