uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades
gqokft80,6931089,Linda Doyle,1,-1.2,2.9,2.5
yuwldl21,9362427,Michael Carnes,1,-0.3,-3.4,5
rlqdwy65,0414506,Jamie Barnes,1,-2.4,-2,-5
karkib09,4761883,Kraig Yoakum,1,-1.2,2.9,5
xzdjbr79,0307026,Johnnie Bowen,1,-2.6,1.2,5
sukfdv64,0594950,Leslie Holley,1,-1.2,0.6,4.8
mfgznk07,1200956,Stella Cutchall,1,-0.9,2.2,3.3
drjgbc41,6830943,Peggy Shea,1,-0.1,2.4,0
cxgdkb76,9108756,Jason Robinson,1,-3.3,0,5
lpkmor06,1178573,George Trudeau,1,-0.7,-1.8,0
lawgzw66,6628566,John Ross,1,0.6,0.1,5
hcmqju41,4126536,Shaun Ross,1,-1.2,1.5,5
qivwca54,5043367,Steven Meehan,1,-4.3,-1.1,-99
xkdouf33,4738084,Laura Kennedy,1,-1.3,4.1,5
pkoumr08,5105469,Betty Waterer,1,-0.5,4.2,2.5
itmqyk56,1609627,Donna Briney,1,-2.8,3.3,1.7
rufavk95,7247617,Joseph Haddix,1,-1.5,3.3,5
ejkqda51,5496338,Fred Jennings,1,-2.2,4,2.5
drmcni95,0639136,David Mills,1,-0.4,1.8,5
yqpiwe76,1107215,Gloria Henry,1,-2,2.9,5
buygfx50,8336937,Edward Howell,1,-2.4,1,5
cpbvji47,6703261,Randall Kuether,1,-2,3.3,5
rntxgh56,9643015,Kacey Dickow,1,-2.8,2.3,5
eyxsod19,7876694,Eleanor Ferrara,1,-1.3,3.6,3.3
rbdepy60,6430730,Craig Hupp,1,-4.3,-2.8,5
dfwnul70,0871768,Christopher Porter,1,1,2.1,5
xuyzgb86,5866711,Jane Cross,1,0.6,2.4,2.5
gsdnce01,8180937,Timothy Parikh,1,-1.3,1.7,5
wmcmph66,7508760,Teresa Rodriguez,1,-2,2.8,2.5
edfooh20,1882793,Wesley Walker,1,-2.1,3.3,5
fbckeg67,6970816,Gary Dotter,1,-2.2,1,5
eouqjc12,8041572,Jacob Mccullough,1,-1.8,1.2,5
mkyphp96,7644191,Christy Gilden,1,-5,1.7,5
linpry86,5719640,Laurie Pitts,1,-0.7,2.1,5
pnbrkj47,1623828,Dawn Jones,1,-1.9,1.2,2.5
khqwap32,1661937,Sandra Rockett,1,-3.3,0.8,2.5
exbcay90,6532007,Sam Brown,1,-1.9,1.2,5
decane74,9983190,Judy Mackay,1,-1.9,1,5
tfplzv64,0081272,Richard Gonzalez,1,-1.8,0.3,-5
lfzzxe19,1148254,Jeffrey Blakeman,1,-2.6,0.8,5
trbogx76,4694024,Eddy Lawrence,1,-1,2.1,2.5
drzzpy31,1590118,Gloria Meza,1,-0.1,1.5,5
kuoojj91,2034496,Billie Maxwell,1,-2,-0,5
gurpqx42,8821729,Maricela Bolduc,1,-0,2.7,3.7
eejacj56,2852482,Darlene Brentson,1,1.1,3.8,5
lqitsa41,3008915,Joe Nesmith,1,-1.8,-0.4,-99
pezswv64,4607759,Timothy Tanimoto,1,-1.9,2.3,0.8
dhkxyv45,1775982,John Farrell,1,-1.7,1.7,0
qhenfc13,4421323,Johnathan Juneau,1,-1.3,2.8,0
aczxxh28,5850379,Kristina Parrish,1,-0.8,0.5,0
shsvov58,9630518,Heather Shields,1,-1.7,1.7,0
prsyne25,6857912,Christopher Valenzuela,1,-3.3,0.4,0.5
sujnbw92,5610994,Amanda Austin,1,-1.2,2.3,0
bhzqpt46,2227762,Ellen Hess,1,0,1.7,0
nkwiar55,6811847,Jason Peterson,1,-1.7,2.8,2.5
vcaaqw31,1612031,Heather Byford,1,-1.4,3.8,0
ltsxas36,8532901,Heather Phillips,1,-1.7,3.3,0
imvnop34,8461539,Sheila Dunlap,1,-1.6,2.9,0
pkwslw86,9982812,Wanda Howard,1,-3.8,0.2,5
ftdnmk26,1047295,Raymond Smith,1,-4.7,-5,-99
vvlsdk65,3321960,Andrea Lehoux,1,-2.2,0.6,0
fhatgx20,0973671,Joshua Klotz,1,-1,2,0
jlzowu86,4600982,Mary Bishop,1,0,-1.2,0
pwupcz52,4616491,Chad Davis,1,-3.1,1.2,0
mqeokj21,5589216,Jason Garner,1,-2.3,4,0
cborsg22,4310805,Alaina Cameron,1,-2.5,0.8,0
qyzpqc31,2518731,Jewel Rossi,1,-0.2,1.1,0
yznrsz27,1294856,Leola Henderson,1,-0.7,3.3,0
ykktsp26,0487668,Howard Shimer,1,-1.7,2.5,0
ieqxwo06,7665436,Sharon Tello,1,0.6,2.2,-99
loatxq63,8827004,Shirley Farrell,1,-2.7,3.4,0
jtqjee29,0242085,Beverly Gurry,1,-3,-0.2,-99
gqodbd54,1362950,Penny Sheaffer,1,-5,-2.6,-99
mrwufq33,3421231,Jason Mercado,1,-4.4,-1.3,-99
vsarti93,1909980,Misty Pennell,1,-1.9,0.7,-99
jwjley61,4322284,Efrain Manternach,1,-2,2.5,-99
dhsazg39,0765450,Marilyn Ellison,1,-2.5,0.3,0
lnqzku39,6704807,Roberto Thomas,1,-2.6,0.8,-99
znqnmg51,2884627,Olga Mcglone,1,-3.7,1.7,5
wfhyzv36,3571349,Joseph Carson,1,-0.8,2.6,-99
utxdoe40,8263253,Dustin Wolfe,1,-2.1,1.8,-99
txnnsa61,4587049,Sterling Luevano,1,-1.4,2.8,2.5
tuwglj30,3806275,Daniel Mcclain,1,-2.3,0.7,-99
kplqon63,8977762,Connie Pagan,1,-3.3,0.5,-5
wwmlwr35,4482953,Kenneth Allen,1,-3.3,-0.5,-99
jivvxi15,9882806,Brian Hill,1,-5,-0.9,-99
eedlci27,1098994,Jennifer Winget,1,-5,-1.4,-99
pjysdm62,9059485,Laura Tambe,1,-1.7,0.8,0
lbmwwi36,8057633,Sandra James,1,-1,4.1,0
auzldt58,4409828,Allyson Gagne,1,-4.3,0.2,-99
diijpe29,6534985,Mary Webb,1,-4.7,-2.5,0
rrxfii41,3728552,William Livingston,1,-2.4,2.2,-99
fpoeea97,0434972,Sharee Myers,1,-3.5,1.6,-99
mpjtor03,6476049,Stanley Bramer,1,-4.2,-0.4,-99
gtexel47,5544052,Daniel Adams,1,-4.6,-3.1,-2.9
mpbtio38,4843139,Michael Emrich,1,-3.2,2,-99
bmuiqz23,6638231,Jimmy Hatfield,1,-4.6,1.8,-99
hvsnyc98,8318275,Sherman Henderson,1,-3.8,-0.5,-99
ncfnnn79,1922668,David Duarte,1,-3.9,1.8,-99
vvitog17,8325219,Ernestine Antle,1,-5,-1.4,-99
pmcree55,8199198,Kayla Grice,1,-5,-2.4,-99
wxxeqi80,1377994,Marlene Fitch,1,-4,-1.4,-99
zaeptf80,2962710,Oscar Musgrove,1,-0.1,0.5,0
cxwdyh24,0380624,Joyce Mcfadden,1,-3.8,-1,-99
ecwnde48,5006013,Eva Chauvin,1,-0.3,2.7,-99
goipdm60,4166519,Jennifer White,1,-0.8,2.6,5
jfhmqy28,4373849,Bobby Halverson,1,-4.4,-0.6,-99
pmxydr49,7583665,Michael Bradley,1,-4.6,-3.2,-99
yrfrha39,5112151,Troy Hunt,1,-3,2.8,-99
xdweli87,1187055,Arnold Forster,1,-4.8,0.2,-99
sfatir68,1486600,Drew Lotz,1,-3.8,1.5,-99
vdatat24,4161178,Jennifer Fordyce,1,-3.9,-0.9,-99
hzngvi16,1473886,Heather Epps,1,0.4,2.3,-99
aphbon77,7516840,Noel Dodgen,1,-5,-5,0
ymqrzq99,6428428,Mary Fleniken,1,1.7,3.2,0
dftehs33,7597070,Marcos Thomas,1,-0.1,0.7,-99
cyhgnk12,7294012,Vickie Rudolph,1,-1,2.2,1.5
nbrxvy49,7396533,Johnny Henderson,1,-2.9,1,-99
kkqmas49,9042882,Christopher Fortune,1,0.5,2.2,5
oloblg98,9119644,Roger Vanwagoner,1,-0.2,1.7,1.7
mgnqkr88,8676875,William Cunningham,1,-0.2,1.7,3.3
uycyys15,8727066,Pam Ellison,1,0.7,-0,5
rwnzcr72,0041845,Larry Copeland,1,-0.9,3.3,3.3
xsxcrn69,9399305,Rebecca Jackson,1,-2,2,0
xfcafe04,0303461,Karen Sands,1,-1.4,2.5,-1.7
pqlzqq31,6539631,Brenda Goodson,1,-4.4,-3,0
dghsae24,6979746,Rudy Bangs,1,0.5,1.1,0
apnzhu86,5066087,Jessica Pierce,1,-4.1,-2.8,0
ioboik69,8237349,Geneva Simmons,1,2.7,0.3,0
dfqdqz21,3243029,James Taylor,1,3,3,0
ixhaym43,0770934,Kevin Pearson,1,-0.1,1.4,0
cmhzpw72,5282423,Travis Nadler,1,1.8,1.5,2.5
hkvlps88,7557620,Aline Anderson,1,0.7,1.6,0
gopyvd62,9960183,Anibal Lloyd,1,-3.1,-4,0
ruuyum63,6479880,Eddie Loredo,1,-1.3,1.6,0
iwawlk76,1855875,Ervin Owens,1,-1.3,1.2,0
ozoxzy23,8818410,Kelly Buchanan,1,-3,-2,0
ytxvps73,4873190,Amber Henriques,1,-0.5,1.2,0
lddclm75,8722624,Robert Scott,1,-0.5,1,-1.7
ugeleu66,8294414,Lori Powell,1,1.9,1.5,0
zpzwhe79,4091779,Scott Soileau,1,-3,-0.8,2.5
pmcnqq45,6661995,Richard Jones,1,-3.9,-1.3,0
ogyjff48,1093057,Thomas Alvine,1,-0.4,-0.5,0
nkcvld18,9218956,Mary Morris,1,-2.8,0.9,1.7
apolwf36,8910198,Denis Wolfgang,1,-2.2,0.2,0
xsvcec51,0933527,Michael Logan,1,0.4,1.1,0.7
upwzyo06,0494061,Edith Nolan,1,0.2,2.5,0
jvrjxt40,9846364,Roberto Oldham,1,-2.5,1.1,0
qnkfdc77,3069276,Charles Richardson,1,-3.4,1.9,0
olxaep64,7154022,Kimberly Booth,1,-1.1,2.9,1.7
qkkxle59,8807357,Betty Spencer,1,-0.7,-2,0
fdrfhw54,4491071,Debra Wade,1,-2.7,-2.1,0
brljyv59,0988318,Paul Zevallos,1,-0.6,1.3,2.5
luxrxm69,7915345,Sharon Stelmack,1,-1.2,1.3,0
exxmkf84,5047096,Enrique Russell,1,-1.2,2.5,0
ylerjm65,0827511,Leon Arbeiter,1,-3.6,0.2,0
evqihe24,6646444,Fern Arispe,1,-1.8,-0.3,0
iqzkos18,9885545,Timothy Masters,1,-1.6,0.2,0
rqpxic75,6447646,Megan Brittain,1,-2.3,1.2,0
svmzno49,8912233,Doris Gibson,1,-0.5,0.7,0
bbyykk90,7353895,Melvin Morgan,1,-1.5,-0.8,0
qilykx95,2491783,Margaret Styron,1,-2.8,-1,2.5
sapdvk98,1604106,Darrell Henson,1,-3.6,-1.6,0
eogsjf77,2894381,Henry Combs,1,-3.3,-0,0
fwjvbx61,1637329,Buford Hicks,1,-0.8,3.1,2.1
puendf49,1136239,Virginia Sturgeon,1,-2.1,0.2,0
amuvfg26,2638267,Joseph Mini,1,-0.5,1.4,0
pkumih68,1577062,Betty Cornelius,1,-1.6,1.4,0
togwqk99,6112357,Richard Neidich,1,-1.8,0.2,0
enaygo63,7629475,Lupe Gould,1,-3.9,-1.4,0
ukgtsd79,6180753,Vincenzo Jamison,1,-3.1,-1.9,0
gjsxer33,4330263,Jason Lopeman,1,-1.6,-1.4,0
jhaopc21,8676794,Robert Rincon,1,-0.9,0.9,0
ipciyj59,3321223,Glenn Nghe,1,-3.3,-1,0
gpkohd42,9000705,Corrina Soler,1,-2.1,0.6,0
fnugzi61,4947266,Marcus Meadows,1,-3.2,-2.6,0
susxlg80,7645356,Craig Williams,1,-0.4,2.4,2
jjzmkz38,2130592,Gary Blevins,1,-0.9,0.8,2.5
uvszgj02,8195514,Mary Hull,1,-3.5,2,0
pvfium29,5276189,Yolanda Weston,1,-2.8,-1.3,0
jnvgbq62,6405652,Teddy Ibarra,1,-3.2,1.2,0
xlqnyo10,8054109,Sonia Gonzalez,1,-2,0.3,0
dzkhbs90,0609860,Sharon Arp,1,-2.5,-1.1,0
jjviai14,3829472,Carol Vanschoick,1,-1.7,-0.6,0
viovhw52,6248941,Alice Bulter,1,0.2,2.3,0
fszpkq48,2469682,David Breaux,1,2.3,4.3,0
rpjbzi40,1589978,Douglas Gonzales,1,-2.7,-0.1,2.3
xyegoj57,3848258,Carol Weissman,1,-2.1,1.4,0
nsimuq35,3926080,Wilfred Elder,1,-2.2,-0.6,0
vstpcx04,7496089,Terrance Kamuda,1,-4.1,0.8,0
nnnnxm89,0746566,Vera Fulkerson,1,-2.9,-0.8,0
utlshy98,1574811,Lucy Anderson,1,-1,0.6,0
gocwyc12,2966306,Edna Miller,1,-4.7,-1.9,0
nhtyvw48,8631584,James Nilson,1,-2.1,2.5,0
ydertq80,4985654,Cynthia Gamble,1,-3.8,-1.7,0
czyryx80,6729089,Harry Delgado,1,-2,0.2,0
qyjlhm12,0046617,Kyle Davis,1,-2.3,0.8,0
fmdjhq43,4698595,Bryce Viola,1,-4.5,-1.1,2.5
lziebs43,3238767,Angel Chase,1,-4.6,-2.2,2.5
fklcwl21,8208081,Marie Nairn,1,-4.9,0.4,0
cfltqt19,2284211,Joseph Serviss,1,-3.7,1,0
eplkee86,5656232,Miguel Schmidt,1,-3.3,1.3,0
gxsbqn58,5574540,Charles Jordan,1,-3,-0.1,1.7
cqelmx16,3899319,Aaron Grant,1,-0.6,2.9,0
jjnkyv56,2666597,Dennis Miller,1,-1.6,-0.4,0
rzgpum14,6948301,Melvin Guffey,1,-1.1,2.7,0
ronvlm52,3771110,Mary Hendren,1,0.3,2.2,0
qnklpr63,6884531,Tony Hoekstra,1,-4.9,-0.4,0
fhswjb90,2426376,Kerri Yantzer,1,-3.4,0.3,0
ptyaqx69,5525713,Sharon Benton,1,-1.2,0.6,0
hulxem79,1931423,James Pizarro,1,-3.8,-2.2,0
tmbxnm20,8800125,William Orourke,1,-1,0.8,0
wbnprf41,5525332,Johnny Rusert,1,-3.3,-0.8,0
rdjpqb81,9700134,Danyelle Medina,1,-2.4,-1.6,1.7
tuljgw74,1431938,Thomas Manzione,1,-3.5,1.4,2.4
clgxtc09,4451290,Cecile Green,1,-2.9,-2.2,0
gemaab48,9063740,Charles Dupes,1,-0.6,1.9,0
rahzyw74,1746273,Doris Gegenheimer,1,-2.2,0.6,0
ychklz24,7021238,Liz Speegle,1,-4,-3.2,0
ivcwex57,1965143,Wilbert Thomas,1,-1.9,2.5,2.5
twefwl74,1655148,Laurie Keenan,1,-2.8,-0.4,0
slwwgt68,7797030,Brenda Alexander,1,-4.1,0.6,0
ogjnuu97,0335346,Diane Fowler,1,-2.2,1.7,1.7
lepsdc28,8355703,Christy Norden,1,-1.3,-0.2,0
vlptmf63,6217802,Linda Freeman,1,-3.3,-1.4,0
tdiulr90,9530338,Carlos Mcmahon,1,-2.6,-0,0
ohlcxk11,3858588,Edward Daniels,1,-0.1,3.1,0
ixpbtg84,2730939,Audrey Jones,1,-2.1,-0.4,5
cezhui36,7287282,Daniel Bailey,1,-2.1,1.5,3
eclfgz69,3067359,Michael Rarden,1,-2.2,0.3,3
ehpchw41,4957980,Michael Shaw,1,-1,0.2,3
vtnotc21,3846505,Timothy Schafer,1,0.5,2.8,5
vpnmjd96,3140299,Joseph Ness,1,-0.8,1.9,4
bahecy74,6298045,Roy Macri,1,-0.1,1.5,5
qdwbwn36,2780964,Tonya Rudy,1,-1.5,0,5
noiccn88,3187539,Mary Valenzuela,1,0.2,5,2.5
agbyay17,2617649,Jose Kanter,1,0.6,-1.3,5
hhgxzz26,6738460,Kenton Macias,1,0.6,1.7,5
kfixjk00,7402374,Chris Crampton,1,-2.8,0.6,0
oqtfji13,4071148,Ronald Jones,1,-1,0.1,0
dkjnhr78,7137152,Patricia Bacote,1,-1.9,1.1,0
cshawy34,7077648,Caroline Phillips,1,-0.5,-4,0
jewryf83,9138133,Kelly Young,1,0.5,0,0
dfxfhl68,7915848,Ruby Cork,1,-2.7,1,0
iabypg36,4033169,Jordan Harney,1,-1.2,0.8,2.5
tbltmn04,2868701,Richard Pearce,1,0.8,0.8,0
zhenoj99,3687206,Ana Walker,1,-0.5,-0.3,0
evujck12,4393354,Elizabeth Wilson,1,-0.2,2.9,-2
fnzght21,6082620,Jonathon Anderson,1,2.8,4.6,0
gorift02,8299838,Jamie Milone,1,0.8,1.9,0
wmhubk78,6261219,Lawrence Watson,1,0.2,0.6,0
rampbu03,9913728,Mirta Gonzalez,1,-0.1,2.1,0
womqbh09,4075559,Alison Allen,1,1.5,3.3,0
hoasbx38,0881010,Rebecca Johnson,1,1,1.8,2.2
zqrabs46,1126013,Ronnie Oneill,1,3.2,3.9,0
nonybk10,9489310,Debra Sanchez,1,2.1,0.6,0
zqsyzr41,7820432,Celia Amick,1,-2.1,0.7,0
icfepb42,1925163,James Vadnais,1,-2.8,-0.3,0
jitaxq37,1136631,Kevin Little,1,-2.1,2.2,0
gxvoos04,3633860,David Sharr,1,-2.2,1.1,0
neiksg13,4325379,Anthony Guerra,1,-0.2,-0.6,0
gikqpq52,8747901,Kimberly Rubio,1,-1.2,0.1,0
tsdmfg52,6277333,Sherry Wheeler,1,3.1,2.8,0
rfzump03,8023415,Lucienne Hetrick,1,2.2,4.4,2.5
ddzygu79,4588326,Lydia Pennington,1,1.3,2,0
ldakvv22,2514724,Harry Morgan,1,-2.4,2.5,3
dkmwec30,4987918,Louis Kipling,1,-1.4,3.4,5
vguhes26,5346032,Robert Richter,1,-1.9,1.7,5
dhgaia24,9027849,Pamela Ross,1,-3.2,0,5
chdmys71,5618679,Cara Washington,1,-1.6,3.3,5
ckqvqt12,7426927,Martha Duet,1,-1.5,2.2,5
sbslim80,7476975,Janice Blount,1,-3.1,0.7,4.7
bzyvzk34,7794005,Stephanie Olson,1,-3.7,-1.7,5
puyjxu12,4034895,Morris Wilcox,1,-1.7,2.5,5
hdtqxy01,5153678,Vernon Wheeler,1,-1.2,1.9,5
yztzcq57,0971539,Jennifer Williams,1,-3.6,0.6,-99
izlkwj85,3872589,Wayne Niederkorn,1,-3.1,-2.5,1.5
bqlrtt65,1530506,Wade Johnson,1,0,3.3,1
lumken75,7280302,Todd Jehle,1,-1.7,1.7,5
mjobzv48,7704112,Constance Kelley,1,-1.9,0.6,-99
oeaglt60,3686461,Wanda Vallone,1,0.2,0.9,5
mulhob87,2968039,Julie Dominguez,1,0.9,1.7,3
wykyct34,9643898,Harold Neal,1,-1.1,2.8,5
zkrwvn05,0046377,Lana Reding,1,-2.2,3.3,1
gsrqzt81,2325709,Danny Hadaway,1,-1.3,1.2,1
ohwsit36,0138179,Linda Alvarado,1,-0.2,3.9,3.3
najyue84,5569856,Nancy Sessions,1,-0.4,2.2,5
ohuznr14,5795520,Richard Wakeman,1,-3.5,0.5,5
mhsgwd07,7050322,Veronica Asbury,1,-2.1,-1.9,-99
viyvzx62,2477646,Andrew Martin,1,-0.6,1.3,-99
ngthfp19,9711596,Vivian Edwards,1,-4.3,-1.1,-99
tirpag23,5618468,Jean Carrera,1,-3.4,2.5,1.5
vgwwyc14,9574020,Eduardo Woodard,1,-3,1.7,5
bcbxfk02,0391190,Ina Gordon,1,-3,-2.2,-99
zbsczu39,0576010,Robert Poole,1,1,4,5
ktjdpy71,4872779,Julia Wrenn,1,-4,-0.7,-99
ktvoew32,5789110,Joseph Garcia,1,-0.9,5,5
kwavtu59,0585272,Jesse Trujillo,1,-1.6,1.2,-5
ndfbjp82,0436527,Anna Muhammad,1,0.2,2.5,3
wectho60,4876106,Barbara Mcmahen,1,-2.4,-0.4,-99
xqbzbb09,7969925,Clarence Calhoun,1,-0.8,2,2.5
bfanqy29,6176036,Charles Gonzales,1,-3.4,0.8,5
kqtzvc57,9315943,Robert Perales,1,-3.6,1.2,5
kaxanc91,9757827,Leslie Yeh,1,-2.9,1.4,2.5
zpdqod47,2511855,Michael Rhinehart,1,-3,4.2,3.3
eohdzf59,5311906,Cara Denery,1,-1.9,0.8,0.5
hytbkm73,6035480,Jeffery Chon,1,-1.6,2.9,4.8
jsudyj25,8145978,Fred Bloomfield,1,0,3.1,5
iltwks89,4491814,Troy Nicholson,1,-1,3.3,5
hxhpop41,6868760,Darlene Box,1,-0.7,0.8,1.5
crfeyx54,6106049,Josephine Dipietro,1,-2.7,-3.2,-3.7
yfzxqo40,6944263,Jacqueline Cordell,1,-3.5,-1,5
zjtzgc90,5437220,Noel Jackson,1,-1.2,-1.1,0
hpywlp62,7313725,Clarence Renteria,1,-0.5,1,1
hqtjsx78,9343711,Michael Wallace,1,-0.5,-0.4,4.4
rssemd80,6648910,Randy Fagan,1,-2,-0.5,4.8
yorfue78,6562090,Susan Jansen,1,-2.8,-1.2,3.8
fuozpj53,6751895,Fred Goins,1,-2.4,0.7,3.6
rqewlx86,2554705,Steven Morissette,1,-1.2,-0.3,1.7
slovhk77,0043151,Josh Wilmoth,1,-0.2,2.8,4
ahifaf47,0726053,Daniel Beaumont,1,-0.2,1.6,1.5
cqflwl24,5518964,Elena Ware,1,-1.3,-0,4.2
wgnrdi23,3776686,Micheal Murray,1,-3.3,1.9,2.3
mwtsbs21,2937716,Marcia Johnson,1,-3.2,1.2,1.7
mcqdyk02,7144210,Jeffie Driscoll,1,-3.6,-3.4,3.9
djbgxs09,8693303,Lilla Hagadone,1,-2.2,-0.6,5
hxxzkq52,4431406,Jeanette Loop,1,-1.4,0.8,5
lkasyd80,5828220,Dora Faison,1,-0.2,2.2,0
mneldt21,1410585,Darlene Hernandez,1,-0.3,-0.2,3.3
qxcauw80,8232983,Idella Belote,1,0.3,1.1,2.5
awhkan06,1642065,Harry Burdick,1,-2,2,5
qwydwt36,3780483,Johanna Meyer,1,-1.7,-1.1,5
exaefp47,3643874,Leroy Guillen,1,-1.6,0.4,2.1
tjsazj63,4756473,Keith Dickey,1,0.2,-0.9,5
fprnjr69,8098324,Rafael Cote,1,-1.5,0.4,5
bfyyug82,3286416,Twila Lacasse,1,-1.5,1.5,5
tpqnws99,7309439,Robert Cole,1,-2.1,1.4,5
pogsxf55,4712096,Anthony Merrick,1,-3.1,1.2,5
ihleda99,5797209,Mark Alicea,1,-0.9,1.4,0
dbccdx54,5383506,Olivia Cary,1,-2.3,-1.3,5
lflwhr37,5442054,Larry Domingo,1,-1.6,0.5,2.5
ukrzqx66,2597129,Rita Bondy,1,-2.2,-2.3,5
owvscu37,5605300,Bill Taylor,1,-0.7,0,0
rwigzs08,6314765,Rodrigo Herrington,1,-1.4,1.2,1.7
laolwe97,4874194,Elvie Robinson,1,-1.5,-0.2,5
sclfat47,5814780,William Chase,1,-0.2,-0.1,0
svuaoy43,4734341,Gary Alejandre,1,-2.2,-0.8,-99
mpefzi83,5173619,Curtis Everett,1,-1.5,-0.3,-99
vnhnsx00,3066616,James Hughes,1,-3.9,-1.7,-99
netdgd63,7669959,Kenneth Walker,1,-0.1,0.9,-99
dqrtti25,2560637,Amy Hoyt,1,-2.9,0,5
khhpel15,9072534,David Wang,1,-2.9,-1.8,-99
bpltob19,0777966,Anne Keppler,1,-1.6,0,-99
rimose36,7215213,Lorene Marshall,1,-1.9,1.2,5
mrzfft99,4479231,Forrest Smith,1,-4.2,-2.9,-5
wxadbr58,6380311,Todd Rivera,1,-2,-0.1,-4.1
wxfysm68,5816887,Stephen Andrzejewski,1,-0.3,2.7,-4.1
ktcklf16,6979482,Mary Rost,1,-1.8,2.9,-1.4
jafdys03,5522756,Sheryl Griffin,1,-2.1,2.2,-4.5
bgqujy14,9508643,Alexandra Joyce,1,-1.3,2.1,-4.1
baeyph98,8562875,Karen Chandler,1,-2,1.7,-5
rrqkqa13,6718748,Barbara Harrison,1,-0.9,2.3,-4.1
njdyjl47,7577022,Christopher Becker,1,-2.8,-2,-99
cqhbcy32,4950449,Susan Logan,1,-1.5,2.5,-99
qxovdu30,3362942,Luther Gee,1,-1.8,0.8,-1.7
mthoje03,5550152,Mabel Jankowski,1,-1.8,0,-99
keopgf08,6781972,Marcia Perez,1,0.2,0,-99
ctfiwh74,5860927,Marcia Johnson,1,-0.8,3.3,5
loctyk45,1385220,Richard Kohn,1,0.4,0,-99
xyvhjd50,8491675,Albert Stephens,1,-0.7,1.8,0
nzhbxv74,4858853,Theresa Wigington,1,-2.9,0,0
bgactv82,2880106,Beverly Herron,1,-4,-4.7,-99
pqyvga09,2598920,James Birch,1,-1.3,3,-99
ewdsrl08,9784287,Bernard Bowl,1,-2.4,0,0
lmxnun90,0166015,Edward Lopez,1,0,1,0
nzicgc04,2827651,Gregory Burns,1,-2.3,0.5,-99
dtymdk40,8040449,Lisa Mccann,1,-0.7,1.3,-1.7
rsfuyn18,9808059,Sanford Hillebrandt,1,-1.9,0.4,-99
rdpyuc94,2483255,Laura Stewart,1,-4.5,-2.3,0
mvzbdj07,0745237,Richard Vizcaino,1,-1.1,-0.6,3.1
dkalbu76,5853402,Irene Coats,1,-0.6,-0.6,5
yijsxw74,9980421,Alan Castillo,1,-1.9,0,2.5
ilzrpi63,5656691,Cynthia Bennett,1,-1.6,0.8,2.5
tnybgc27,8293258,Sam Aguillon,1,5,5,-99
hvptle29,5674231,Samantha Ward,1,-1.3,-0.8,-99
gcpfrr07,3426713,James Kobayashi,1,-1.3,-0.3,-99
fcpcxy93,4067294,Edmund Racki,1,-0.6,-0,-99
tlrgst98,7171373,Kristy Wilson,1,-3.2,0.1,-99
seklve40,8717657,Kevin Fugate,1,-1.9,-0.5,-99
ylgesc98,3001301,Muriel Mcpeak,1,-2.1,1.2,0
irrmzd87,1815213,Lola Marshall,1,-2.5,-1.7,0
sorgaz00,3255047,Christine Bowen,1,-0.6,1.2,0
fqjfwa00,9997087,Wilma Quinto,1,-4,-2.1,-2.5
xfsnzp29,6156968,Charlie Stephenson,1,-1.3,3,2.5
sjvlsr66,8864312,Joseph Sanders,1,-1.9,1.2,2.5
plekjg65,9990735,Tim Wessel,1,-1.8,0.7,-2.8
uhfecz91,2443200,Harvey Davis,1,-1.3,3.3,5
ipzcup43,7679276,Krissy Chen,1,1.8,2.6,2.5
nxinjn87,7271073,Steven Simon,1,-1.6,1.5,5
yyhrjy70,7892934,Joyce Parisi,1,-1.3,1.4,0
rsbxup25,0687325,Milton Cepeda,1,1.4,3.6,0
mhctqx11,7724584,William Buchanan,1,-1.7,-0.6,0
hidoin07,5723508,Bonnie Bramuchi,1,-2.1,-0.2,0
oectsl78,2394079,Richard Rice,1,-2.4,0.2,0
yeztpy53,2208924,Alan Mellerson,1,-2.1,0,-99
wozure44,4640871,Richard Schlater,1,-1.7,0,-99
vwznlm83,8762895,Arthur Connally,1,1.3,-1.7,-99
wzehos86,2902162,John Westcott,1,-3.9,-3.3,-99
akaumc50,1761937,Anna Holmes,1,-0.7,1.7,-99
ugliaz06,8623176,April Usrey,1,-2.6,3,1.8
uyjnjx25,0886818,Michelle Proctor,1,-0.7,2.8,-99
bllngr98,1129243,Daniel White,1,-5,0,0
aocqry28,7945133,Irene Beasley,1,-5,0,-99
buonup32,1905409,Deborah Piper,1,-3.3,-1.7,-99
qpyhpq06,2270982,Raymond Gibson,1,1.3,4.6,-99
uueusc10,6606095,Michael Cressman,1,-5,-5,-99
htvgar71,7133484,Beatrice Johnson,1,-1.9,3.6,0.3
riqskf37,8624718,Wendy Maupin,1,-5,-1.7,-99
drbwec74,1623755,Roger Liriano,1,-1.2,1.5,-99
hvdvxd01,0527647,George Kassin,1,-0.2,-1.4,5
pwfcxo22,1239548,Jennie Randolph,1,-2.5,3.8,2.5
mqjqjf51,1976847,Damon Basich,1,-1.6,2.8,-2
pzniik96,7878377,Jenna Camacho,1,-3.8,-2.5,-99
mhgioh67,2916473,Keneth Williams,1,-1.5,2,2.5
ddfzfd40,8340788,Fernando Kirkland,1,-3.3,1.1,-99
eimpms15,2292658,Rosemarie Johnke,1,-1.7,4.3,-99
qnzjju47,3600289,Adrian Peavy,1,-1.4,1.1,5
