uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
cckwcr61,6894268,William Weber,0,1.5,1.2,1.3,0.6
oxbuvg10,9759271,Helen English,0,-1.7,-3.3,-0.7,-5
wshfdc10,2614393,Cheryl Zepeda,0,-1.1,2.2,2.7,3.1
molmon01,5512635,Thaddeus Werth,1,1.8,3.9,4.2,4.2
xwyavj93,3071276,Philomena Ratliff,0,-5,5,0,5
idqdcr59,0551811,Rebekah Mitchell,1,-1.1,3,2.8,-0.3
wgdigs46,8681367,Carolyn Williams,0,-0.1,4.5,1.5,2
shvxrb93,8567023,Faye Henry,0,2.2,1.2,2.7,4
nlasiz89,5385992,Gerald Blais,0,-0.9,2.9,4.8,3.6
beuzud64,4722766,Gilberto Escamilla,0,-1.4,4.6,4.3,4.5
ozcfut36,2813023,Donald Marshall,0,-1.5,0,2.7,4.2
xavsnj90,8282012,Ervin Nix,0,-0.2,1.1,3.3,-4.6
jxcnqg22,6265952,Marc Lewis,1,-2.8,0.3,-1,-0.4
gvpaaj63,5512026,Vikki May,0,-4.3,-4.7,-2.3,-0
yhyija33,2883998,Charles Gran,0,1.6,1.1,4.7,3
tnsdnb27,5927259,Donald Madlung,0,0.5,0.6,4,2.4
yvrezw79,5981193,Scott Felix,0,-0.9,1.8,3.2,0.9
sehsaj71,8078836,Joel Johnson,0,1,2.2,1.8,1.6
fmwziv26,6785567,Charles Haugabrook,0,-0.1,2.2,0.3,1.5
qraboe83,7174437,Jerry Snow,0,-2.6,0.7,1.7,-3.1
vbooit77,6358335,Ruby Willis,1,-1.8,0.1,3.6,0.7
kwzgyj83,0255686,Lois Mckenize,0,-1.3,3.7,-0.3,1.9
bvbpoe26,4635912,Ashley Hughes,0,-0,2.7,4.1,1.6
smgngc97,4257093,Robert Mcvicker,0,-0.9,-0,0.6,-4.7
fgigym89,8689099,Sharon Threatt,0,-1.4,4,2,0.4
qalnfa37,8231007,Jane Romaniak,0,-4.2,3.1,3.6,4.8
iqhhgg63,8343630,Corey Huff,1,-0.9,3.8,4.5,-0.9
xrjnxo38,8605069,Annie Preciado,0,0.6,1.1,1.4,4
ivwdrg59,7908126,Clarence Cantu,0,-0.5,3.8,4.7,2.7
vbtgfl41,1890120,Audrey Krumholz,1,-2.1,1.5,4,-4.3
kucztd96,6974634,Rose Heacock,0,2.5,-1.2,-99,5
iizush87,8733779,Mildred Terrell,0,-0.7,0.4,2.9,3.5
ulbxzy95,6414539,Michael Chandler,0,-4.5,0.8,2.8,2.2
pfvnbs37,4427269,Eric Barton,0,-2.8,-0.3,-1,3.7
minpvf45,4051097,Eddy Perry,0,1.3,2.9,1.3,-0.4
eahteq57,1515895,Paul Woods,0,-1.2,0.5,1.6,3
hawyjz40,5064849,Michael Colen,0,-2.8,-0.9,-1.3,-3.7
gmcdwm85,4973288,Richard Mccombs,1,-1.9,0.1,0.3,-4.9
dvbwjk34,0698626,Michael Crowe,0,-1.9,2.5,1.2,0.6
zdpgcl27,3833291,Jolene Choate,0,-0.2,4.4,4.5,3.5
nzemik80,4769592,Kelly Grant,0,0,2.5,2.5,4
vdlrgq01,5206970,Mark Orourke,0,-1.3,3.9,3.2,4.1
srxmju23,4954880,Angelina Woodward,0,0.3,2.9,4.2,2.8
xubyvu36,4009325,John Smith,1,2.4,3.1,4.9,4.5
fqdsgb89,2376546,Bryan Garrard,1,-3.5,0.1,1.5,-0.6
tptyys21,0519923,William Cohen,0,-3.6,-2.7,-2.2,-2.5
efiowq07,6516372,Michael Smith,0,0.2,3.2,3.3,-0.9
oqseza20,5277652,Philip Callahan,1,-1.5,3.1,3,2.3
dvdzfb18,0469479,Geraldine Garcia,0,-1.6,1.2,4.8,4.5
gecmpm90,9301787,Nancy Parker,1,-99,-99,-99,-99
tfvzir31,8687233,Elsie Mcaninch,0,-0.9,3.4,1.4,4.1
qawbfc95,1115400,Milagros Warner,0,-0.5,1.1,2.4,0.7
mobrps71,1034632,Steven Barnes,1,-0.5,1.2,1.2,1.2
ibhsal56,9273210,Artie Blankenship,0,-2.1,-0.8,1.5,-4.5
czprjh59,2599294,Melody Rogers,1,-1.5,-1.2,-3.7,-5
akejch70,6349427,Franklin Aguillon,0,-4.6,-4,-2.4,-4.9
iopppa51,3578975,Ronald Walton,1,-1,3.7,4.2,-2.4
cjmcyu26,8315987,Melissa Timmons,1,-0.4,0.3,2.5,-1.2
cdxcfl12,9272232,Elizabeth Davis,0,0.6,4.3,2.8,3.9
evwwma09,7551142,Arthur Mccartt,1,-1.2,2.7,2.4,-4.9
ulhtkm29,4921750,Corinne Anderson,0,0.2,3.1,3.9,0.5
zllirw58,0710937,Erika Dannunzio,0,1.1,2.6,4.5,3.3
ffobev35,6356822,Arnold Smith,0,-2.6,0,1.9,-99
ijbvkg00,3474103,Derek Stjohn,0,0.3,3,4.5,3.7
jystcf61,3081644,Charles Steed,1,-2.9,2.1,2.9,2.2
mpzacr95,4725815,Lorraine Peyton,0,-3,0,0,4.9
fgyywl47,6442025,William Davis,0,2.9,2.6,3,2.6
rybshc84,3082472,Gloria Walker,1,-1,1.8,2.7,1.7
cyggcv10,5839174,Curtis Furtado,0,1.9,4.8,4.8,3.9
kluncl64,0309600,Lillian Watts,1,-1.1,0.8,4.1,4
enfgaj58,6488364,Victor Matthews,0,1,2.7,4.7,3.4
axlyqd91,5304211,Naomi Laurent,0,-1.3,2,2.2,1.2
bheuoa47,6701513,Walter Brown,0,-2.1,4.8,3.8,1
hdpndg01,5646850,Carol Lipe,1,0.1,4.2,3.9,3.8
wycbse77,3669396,Ruth Kurkowski,0,-3.9,-1.7,1.8,-4.9
aowbhz57,2922452,Arthur Lang,0,-1.2,3.3,4.6,3.6
mvzwba09,8966228,Bernard Higgins,1,-0.4,2.3,3.5,3.6
snxkib02,8681610,Richard Grantham,0,-2.1,1.8,1.8,-0.7
ovvspi58,9005903,Richard Wood,0,0.7,4.1,3.5,0.8
ltwhfc53,2598355,Solomon Jackson,0,-2.5,3.3,3.4,-0.3
xgpvzp06,6338997,Gloria Gerhart,0,2.9,4.1,4.8,3.2
mwyfec34,8264811,Vera Winn,1,-0.4,3.3,3,-0.9
jlorpn52,6013948,Hal Graham,0,-2,0.6,2.9,1.5
rdvyvx82,1137119,Jeffery Savage,0,2,2.3,2.8,0.9
ippjix47,0757767,Geoffrey Difranco,1,1,3.8,3.8,-0.3
kuelve77,7247648,Joann Holeman,0,0.9,0.7,2.3,2.5
snhehb85,0955860,Lucy Fleming,0,0.7,3.8,4.1,1.5
loxssz86,6436416,Patsy Mcsweeney,1,-1,0.4,1,3.9
wbuxeq00,2542015,Mary Lindell,1,0.8,2.2,1.9,-4.4
idlher36,1883523,Marcus Biltz,1,-2.5,0.3,2.3,0.9
rrxttj07,4144406,Charles Mends,0,-3.7,4.3,2.9,3.7
zfkjxb75,5765271,Scott Woods,0,0.7,2.6,3.6,-1.5
vvtfdz64,6468003,Charles Kannenberg,1,-2.2,-1,0.5,-1.8
ylwpfh32,9546890,Gerry Norris,1,1.3,1.2,2,-4.1
ewwnas85,5327371,Brian Albanese,0,-1.2,4.2,3.9,2.2
uftgrr54,1195498,Thomas Corona,0,-0.9,0.3,3.5,-4.8
pbawvf60,2740161,Billie Solomon,1,-3.3,0.5,-1.2,-1.6
aklobr68,1406627,Donald Demby,0,0.4,1.1,2.8,3.2
qylkjg92,1737852,Walter Thompson,0,-0.3,3.3,4.7,1.5
jtzkyk94,5079775,William White,0,-2.7,-1,-3.3,-4.8
mgcfhr96,8548406,Michael Carney,0,-1.8,1,3.3,0.5
kqowrh30,4178635,Micheal Mahler,0,0.4,3.6,3.8,-0.2
foxddk79,1466043,Jessie Smith,0,-0.2,2.9,2.6,3.2
gsctqu36,2574432,Araceli Peoples,0,-1.8,-1.2,0.9,0.2
gjlzez26,0703917,Paige Knight,0,-2.3,2.5,3.7,-3.9
hzwdmm70,7078704,Marion Feeney,0,1.6,3.9,4,0.6
vwnydy03,1549419,Kevin Brown,1,-1.1,3.3,3.6,0.7
yhsuhj66,2880803,Cynthia Leo,0,-1.8,3.9,3.4,3.5
ixdivn97,5728863,Rebecca Gentry,1,-1.5,0.8,2.9,-5
sjkxtv15,6246257,Ann Green,0,-3.9,-3.6,0,2.2
vnzmpk87,7908529,Hilda Burrell,0,-3,-1,5,4.8
vtrbhg59,4048072,Dorothy Denman,0,0.3,1.9,0.8,-3.9
swcpxp17,2293954,Norman Alford,1,-0.6,3.8,3.3,2.3
jbuhsh24,4911298,Michael Peterson,0,-2.2,2.8,4.7,4.2
ppwras09,3096266,Jeffrey Wilson,0,0.2,1.7,3.4,-1.9
qvhick72,0561196,Ramona Wood,0,0.2,1.2,2.9,2.9
nvptci19,1577204,Colleen Westmoreland,1,-1,3.6,4.7,-0.5
bzqevr96,2118354,Kevin Dulany,0,-0.1,4,3.1,4.8
jdtqws83,1813958,Bennie Carpenter,0,2,5,1.7,4.4
vqhuzy57,0314049,Denise Rich,0,1.8,4.1,4.5,4.8
lppivt86,3018757,Anastasia Alexander,0,-2.5,2.4,4,0.4
fmyfnn60,2351075,Stephen Garcia,1,1.6,4.2,2.1,3.5
gvwwtm43,7304929,Vasiliki Nicholson,1,0.5,0.1,3.7,0
rczrkk91,9777466,Cherri Webb,0,-2.5,3.4,2.7,0.9
rixadl45,4396909,Dale Fleming,0,-0.9,0.1,2.8,4.1
ajlclf32,8491805,Leo Bailey,1,-2.1,4.7,3.1,3.3
tjwdsl06,3190353,Christopher Boughton,1,-0.7,1.6,0.9,1.6
lqdjud41,2380836,Dean Allen,0,-0.6,2.9,0.9,2.8
xinbrt93,2559175,Andrew Garcia,1,-1.9,2.5,1.3,3.8
vqoizs75,0391576,Veronica Clark,0,-0.5,-0.3,0.9,4.1
fcyyai43,5876712,Fatima Richmond,0,-3,0,2.3,3.2
dxbujs91,4375306,Julie Quon,0,0,4,3.9,2.3
zlgzca37,7841485,Janina Lawler,1,-1.8,0,4.8,4.3
bugovq39,7354876,Laura Benoit,0,-0.1,1.8,2.9,-4.5
qpdfxj01,7238669,Bonita Johnson,0,-0.1,2.4,1.9,-3
ltpgar72,2537553,Laura Starnes,1,-2.7,-1.6,4,3.4
tvcdad32,6231300,Lidia Knox,0,0.4,3.8,4.3,2.1
qdoifz19,7325841,Agnes Vida,0,-3.2,-1.2,0.7,3.9
fhhznc04,8809225,Robert Ewald,0,0.7,4,3.5,1
oorfqo65,4437636,Wilma Baird,0,-0.9,-1.7,2.1,4.4
gtewbs97,4684838,Carlos Holly,0,-0.9,4.1,3.3,2.9
rdxbhr20,3140224,Jo Midkiff,1,-0.5,-1.7,1.1,4.4
derjki82,0136501,Julia Kruse,0,-2.1,1.4,2.9,2.9
yylueh83,3375598,Sharon Martinez,0,-2.6,0.8,1,-4.3
xwplgh18,1055929,George Billups,0,-1.3,0.7,3.3,3.3
izqyok74,7671580,Patrice Reyes,0,1,3.7,3.9,2.6
ppxymo71,6854371,Marcel Knapp,0,-3.2,-1.5,4.2,3.8
cfkzza62,8720654,Joan Roberts,0,2.9,2.4,3.5,4
zzmmwk14,6007136,John Douglas,0,1.4,2.6,2.3,1.4
tymshn74,5606160,Mark Tangri,0,2.4,0.9,1.7,-0.1
dbcwbh06,3794781,Antionette Lewis,1,-2.7,0.7,0.1,3.3
jadktz61,1488845,Thomas Standard,0,-0,1.1,2.3,2.4
yxpxac27,6628856,Robbie Young,1,2.5,3.9,4.4,3.7
viarrr96,9703293,Candida Ford,0,-1.9,0.8,-0.4,-0.3
zxjpjs32,6380755,Tony Romero,1,-99,-99,-99,4.9
jspzhs25,4768408,Leo Drake,0,-2.5,-0.4,-2,-3.1
wyqzaq31,3666205,Susan Cathey,0,4.3,3,4.8,1.7
tohssp03,0407030,Victoria Lopez,0,-1.5,2.2,2.2,-5
qsohgs11,1144852,Robert Cates,0,-4.1,-2.5,-2.9,3.1
umerue43,5677059,Jorge Quiroz,0,-0.2,0.8,2.3,3
jwnhwq75,9309822,Terry Keefer,0,-2.7,2.6,2.6,3.4
fchabf74,4535638,Harold Forand,1,-1.9,1.5,1.4,-1.4
zttvor51,6225346,John Denman,0,-5,-5,-3.3,-4
gzlyqt57,8908675,Raquel Papp,0,-1,2.8,4.2,1.3
jkkvpm36,0726457,Robert Hurt,0,0.2,0.3,1.8,3.2
gdamox09,3286486,Sherry Reddick,0,-1,1.1,3.5,-4.9
tltnlq85,7761270,Angeline Potter,1,-0.9,2.8,2,-4.7
ksmqzn54,8330899,Hattie Rogers,1,-0.3,1.3,-0.4,-2.8
vywcsj33,4342706,Kathy Curry,1,-0.5,4.5,4.2,3.2
exrvjc61,5565827,Jamie Pimentel,0,-0.4,4.2,4.3,3.2
ztpitu69,5672157,Tom Moore,0,0.2,0.2,3,0.1
hmsabl66,0328960,John Martinez,1,-0.7,2.4,3.5,1.3
soetrl41,6611689,Ronda Bristow,0,1.1,4.6,2.2,1.3
pnvnnd27,9635775,Gregory Prosser,1,-4,-3.2,-2.9,-5
gxlpzc22,1220298,Whitney Brown,0,-1.6,3.3,1.7,-2.7
scxuaq16,1943785,Willie Fogel,0,0.1,3.2,3.6,1.6
fzwygh47,2506213,Anne Davis,1,1,2.7,1.8,-1.2
jyqqhz31,5993031,Ruth Adams,0,3.4,3.4,4.4,3.4
ildkse70,0281040,Brenda Alston,1,-1.1,0.9,1.1,-4.9
pbwqoz23,7731418,Micheal Norwood,1,0.6,2,2.8,-4
obhslt16,3126984,Ada Mcconnell,0,-1.4,4.5,3.8,2.7
buvrlw39,3085324,Judith Brown,0,1,3.5,2.7,3
uxnxxg27,8679392,Linda Weaver,0,2.4,3.5,2.7,2
ayhgcd52,9147767,Alicia Schall,0,0.1,0,0.4,1.9
htangc74,7231547,Pearl Allen,0,0.4,1.4,4.3,1.4
sdewuo15,8832082,James Marks,1,-2.4,3.6,2.1,-5
lyadwk69,1728382,Bill Matlock,1,0.2,3.2,2.9,0.3
qspoov31,1059394,Mabel Adams,0,-0.3,3.5,0.4,1.9
wyljdg77,4861229,Ronald Whitney,0,-3.3,2.5,2.5,2.8
wiansq77,1137567,Barbara Kelley,0,1.9,2.7,2.8,3.9
nxshol03,9308858,Susan Warhurst,0,-0.2,2.9,2.2,4.5
dacmam16,4492758,James Lindsey,1,1.5,3.4,3.6,2.5
qutwub58,1037007,Judith Bernard,0,0.4,2.5,0,3.1
criimm96,8468753,Jaime Stewart,0,0.7,3,2.5,4.6
xnaqph74,1139921,David Bell,0,0.1,4,2.9,3.5
ktwmxm56,8109097,Ora Curran,1,-2.1,1.2,2.1,4.1
ubmjcj97,6354675,Robert Moore,0,2.1,2.2,3.3,-4
yntsoh22,8488092,Samuel Elton,0,-3,-5,-3.3,-4
tgplhn81,5043437,Terry Davis,0,1.8,2.6,3.2,2.2
tjurnt26,2626526,Crystal Nelson,0,-2.1,0,3,2.4
lsfilh33,3360653,Adolph Bella,0,-3.4,-0.5,-1.7,1.7
ifkymd80,1841455,Merry Stout,1,-2.6,4.1,5,3.7
pntmwo06,7415911,Bernetta Wingfield,1,-0.8,3.7,4.3,3
xsltoz11,0455163,Andrew Orourke,0,-3,0.7,1.4,2.7
sublxx34,0750538,Steve Triplett,0,-0.7,-1,4,2.9
yifxes50,6229520,Teresa Navarro,0,1.4,4.8,3.4,3.3
jlxaao05,0363975,Gary Rose,1,2.6,0.5,4.8,-2.5
uqrrjt06,7382889,David Webb,0,0.1,2.6,1.8,0.5
rzbgfj25,8897735,Thomas Stewart,0,-3.1,-0.8,1.9,-0.6
nfhqvz87,9741203,Whitney Conlon,0,-1,1.3,0.5,-1.2
inxhmv95,0550151,Velma Bicknese,0,1.5,3.7,3.2,-0.6
ohueho00,4801249,Lloyd Ozga,0,-3.9,-4.2,-3.6,-0.3
ppofdk10,9959123,John Lakey,1,-0.9,0.5,1.8,2.8
nfxpzq72,5408046,Brandon Chinn,1,1.3,3.9,4.4,3.9
vnbvmq77,5882435,Latonya Casey,1,-3.8,3,3.9,3.6
gtvova57,2792819,Carolyn Crutchfield,0,-0.9,2.8,4.6,3.7
ewzfdk59,0749135,Stacy Perry,0,-1.7,-3.3,0,3.6
vmoklv68,6089727,Joan Mccaleb,0,-1.2,3.1,2.5,0.6
hixnoy01,1380823,Gabrielle Montague,1,-3.1,2.1,-0.3,4.4
nvnfpp97,7254121,Loma Pimentel,1,-1.4,-0.7,-2.9,-0.7
fqwuuq10,5178791,Carrie Valles,0,-0.7,1.1,3.7,-5
pikxgq26,6757486,Harriet Lynch,0,2,4.1,4.1,1.4
dppgie22,5894439,David Brown,0,0.8,2.5,3,1.8
jrgrwc18,9011245,Edward Neil,0,-3.3,-0.9,0,1.3
yyrtqi39,2946213,Michael Martucci,1,0.7,2.8,4.2,3.1
ylmkif89,9639948,Kim Perry,0,-0.8,2.6,2.3,-4.7
jrtdgg66,4903634,Tracy Frasure,1,-2.5,-0.2,-1.8,-2.2
uursdw89,5937200,Gina Gunter,0,-0.6,2.4,2.4,0.6
unjfqh47,9724885,Jeromy Narine,0,-0.1,3.3,2,2.9
qadoaz73,2473079,Karen Weems,0,-0.9,4.6,3.1,2.5
glmjxb83,7852988,Ronald Galloway,0,-2.7,-0.8,1.2,1.9
jjlfpn71,1220118,Violet Otis,0,-1.2,1.9,4.1,3.3
lqrfqr81,9774039,Esther Scorgie,0,-1.5,0.7,-1.3,1.8
vamsiu27,5968923,Robert Goodenow,0,-4,0.1,0.8,-0
pxaydk53,9144595,Robin Dickinson,1,-1.9,2.3,4.5,3.3
aqnpiu02,8791492,Javier Houser,0,2.2,4.6,3.6,-3.6
xfiqqj84,1499293,Daniel Bowen,1,-1.9,2.6,3.8,1.9
ejsksa07,0125205,Melissa Vance,0,-99,-99,-99,4.3
jlkyle56,9388288,Joy Mcbrayer,0,1.5,3.6,3.1,-0
jvxvup38,9856693,Kevin Holland,1,1.1,3.4,4.2,3.5
oaufpl96,9348119,Sharon Avent,0,-0.1,1.2,4.5,3.8
mwuozp94,5002263,Terrell Perez,1,-1.5,0.7,3.6,1.2
crskkw66,8549425,Louis Graham,0,0.5,2.4,2.4,2.2
nrghme25,7815612,Lonnie Murphy,1,-0.4,3.7,-0.2,-5
eidmbs53,1072007,Richard Heffron,0,-1.6,4.2,3.3,4.1
dkpyzj73,0315873,Elizabeth Cates,0,-1.8,2.6,2.5,3.6
kntyfn34,9419879,Ken Carte,0,-0.2,3.7,4.4,1.6
ikzuaw22,1002558,Patricia Richard,1,-0.9,2.3,4.3,4.2
zsfidz90,0793472,Juliette Osborne,1,-3.3,-1.3,-1,-5
vcxfoj86,4272703,Dwight Ulbrich,0,-1.8,3.8,3.9,4
halanq95,0253162,Veronica Casper,0,0.3,1.9,4,2.3
blodnd66,4012013,Margaret Cumming,0,-1.2,3.3,5,3.4
qljpum88,9558048,Sharon Chick,1,2.1,2.9,3.5,-2.3
sppqey69,5136102,Brent Childress,0,-4.2,-4.4,-4,-4.8
yolfic24,1473856,Cynthia Watts,0,1.5,2.9,4.8,3
feixaq75,0359904,Dorothy Janick,0,-1.5,1.1,2.4,4.4
vlcruu71,5824584,Michael Petty,1,0.3,2.5,3.3,2.1
nvbjwa54,7211477,Edward Luther,0,2,-0.2,1.6,2.9
wcxiks33,3756742,Irene Balistrieri,1,-1.7,1.3,2,-5
iwusqg70,0382087,Kathleen Wilham,0,1.1,4.6,3.7,4.2
ndjqxc91,3082676,Monica Encino,0,-0.5,2.4,0,0.5
ieaybz90,4009092,Willie Russell,0,2.1,2.7,4.8,2.2
tndqyr96,0095583,Gordon Hicks,0,1.1,3.7,5,2.9
sdetxg42,9528380,Jaime Simpkins,0,-1.5,3.5,3.5,2.8
xpyxxk84,8351051,Christine Christopher,1,-0.1,3.6,2.5,-3
gwriom59,5558870,Judy Sturtevant,0,-2.8,3.3,-0.6,2.4
rdwkdr82,3916738,Genevieve Guerrero,1,-2.3,1,2.3,0.4
vbwppz77,9455819,James Hall,1,-0.2,1.8,3.5,0.6
zzmcyi93,0558139,Al Dickinson,1,-0.9,-0.2,3,1.9
mvoghi38,7503670,Robert Ratliff,0,-1.2,1.7,2.3,2.4
fljdbn57,8741451,Glenda Lee,0,1.5,2.6,4.6,2.6
qgllft28,7128495,Virginia Arrington,0,-1.7,1.9,1.7,3.8
sgpxqa51,1935713,Ruth Montgomery,1,-2.2,1.6,0.3,-1.2
szvrsp95,0074167,Hayley Schwartz,1,-1.3,2.8,4.4,1.6
lbzuoc57,8477709,Anna Grant,0,-3.1,-0.2,2.5,0.5
xfltpx46,2103926,Eric Whaley,1,-0.4,2.8,5,4.5
pxxerm46,3943574,Michael Shin,1,-1,1.6,2.5,0.8
sxikdu42,0849663,Gordon Valliant,1,-2.5,-0.4,0.2,-4.4
abenso37,1878096,Karen Cannon,1,-0.3,1.6,4.5,1.9
zqkzgn54,2874557,Kim Carver,0,4.3,5,4.7,4.1
ijjxyw06,6030449,John Flores,0,2.2,3.7,4.2,4.4
szvasz23,4419731,William Tannenbaum,1,0.2,3.8,2.5,2.1
vackwj51,2685989,Francis Manly,0,0.6,4.7,3.2,3.3
ceqxiz85,3190380,Kevin Guillot,1,-0.5,2.3,4.5,-4.9
qbqfop26,9946002,Jennifer Mclaughlin,0,-1.9,0.4,2.4,4.2
uuvdyu06,9062089,Mark Wallis,1,-0.7,4,3.1,2.3
jcnqlb42,8744459,Cindy Miller,0,-2.7,1.4,2.8,-3.2
wapajh11,6412589,Cory Allard,0,0.2,0.8,2.5,4
qfgrda33,7426044,James Burtner,1,0.7,2.1,2.4,-0.2
ogepnm05,2906201,Rose Johnson,1,-2.2,0.8,0.3,2.2
brabvh56,6695746,Vincent Wiseman,0,-3,-2.1,0.9,4.9
uunzin19,3805546,Daniel Conway,0,-3,1.3,0.5,0.6
zlvhts30,2842618,Esther Pulido,0,-3.6,2.8,4.1,4
edziae42,3391310,Bradley Martinez,1,0,1.8,4.6,1.1
fpfetg18,0286908,Paul Ken,0,1.6,2.2,4.4,-0.1
jgvgmy98,5070290,Darren Cross,1,1.2,2.5,4.4,3.8
oovksb02,3597517,Tiffany Maddock,0,0.3,4.8,4.9,-2
cfuvky07,1715515,Lillian Tanzosch,1,0.8,4.4,3.8,-1.9
mamwne05,9785775,Edward Hubbert,1,1.1,3.5,2.2,4.2
htuybb15,1454879,Jessica Manning,0,1.1,0.1,3.3,3.7
mwieur05,2955367,Daniel Tingley,1,-1,2.6,4.2,2.3
kasrvf61,9598458,Rocco Arroyo,1,0.9,4,1.6,-4.3
qhzegx43,9592022,Jamie Sparkman,0,0,3.2,3.8,4.3
vwerwo58,2203229,Latasha Brickell,0,-0.3,1.4,0.7,-1.2
oeuvdk72,6592644,Robert Nealon,1,-1.2,3.1,2.2,1.7
cemagy85,2341066,Matthew Spilde,0,-2.7,-1,1.7,-0.6
xmvhyb77,1161260,Ronald Donson,0,-0.7,2.2,3.9,3.5
onhbxw85,9506090,Gary Peel,0,-0.6,1.9,2.6,-5
klwfhw56,2797974,Valerie Blais,0,-0.5,2.8,3.3,3.3
xbtysz95,0397147,Lyle Flora,0,-1.2,3.6,3.1,3.9
rjuqun36,3397155,Christopher Preston,0,-3.2,1.2,0.5,2.3
gypxyy12,9935078,James Hale,1,-2.2,-1.2,0.9,1.9
sunrkk25,7188763,Robert Malone,0,-2.5,-1.5,0,4.8
eaedja95,0954030,Frank Horton,0,-2.9,1.3,0.8,-3.1
xdpeyx81,3528628,Kent Luttrell,0,1.8,-0.2,1.7,-2.9
ginoda67,9518386,Barbara Mcnally,0,-1.4,2.4,4.4,3.2
xlseml15,1082133,Fernando Raney,1,-0.9,0.6,2.5,4
scjfce07,3211655,Stanley Diggs,1,-2.9,3,4.2,2.8
wgmgyw42,0963725,Lillian Thacker,0,-1.1,2.5,5,4.8
xizjba66,4925368,Leonard Mitchell,0,0,0,-99,4.6
ihwkym63,8690939,Mark Venable,0,3,4.1,4.6,4.3
eulwzt10,5646559,Jeremy Willett,0,-0.1,3.1,2,-2.4
jtoeys33,5802939,Christy Eiben,1,0.8,3.1,5,4.3
dgzozv70,9685138,Rebecca Abela,0,-1.2,4.6,4.7,4.8
zihqvw17,3081063,Peggy Hord,0,-1.1,3.3,1,-5
pihsks29,1732070,Bernice Owens,0,0.3,-0.3,0.6,1.7
dsgdes71,7906565,William Gregory,0,1.8,3.3,1.7,3.2
qvoojd42,0096366,Brad Hogarth,0,-2.9,-2.9,-0.6,-4
yqjtmq35,1513743,Pamela Burrell,1,-0.4,3.7,4.3,3
aqxqsj09,4198274,Alice Brigham,0,1.8,1.8,3.2,-1.3
tbkxqe32,5426218,Bryan Mazzaferro,1,0.2,3,3.9,4.1
yrjuvk10,6709439,Mark Hernandez,0,-2.1,1.1,2.2,3
majsxi48,2893719,Leo Perkins,0,-1.4,3,4.4,4.4
hmuphx55,7635484,Mary Leonard,1,0.9,2.6,4,3.5
wdsrsc96,4236855,Linda Perez,1,-0.5,2.4,3.5,1.6
ptoqys26,9286274,Manuel Adams,1,-0.6,1.5,-0.2,-1.7
oppddi79,2157740,Norma Ryan,1,-1.2,0.3,1.2,-4.9
cjwcud30,5902600,Kelly Gallegos,0,-0,0.8,0.5,0.2
hhawnr26,9998387,Christopher Garner,0,-0.2,1.2,-0.3,1.3
huoopr81,1414240,Tara Lynn,1,-0.6,1.6,0.8,-1.7
pdqdaq88,3704952,Brinda Horton,0,0.4,1.5,3,2.6
wgljgl31,4911312,Sheila Leider,1,0.1,1.4,1.3,-5
rswddr03,1638058,David Muller,0,-3.8,-0.2,4.9,3.9
nhgbyj42,2712275,Pamela Thiboutot,0,-2.5,-3.2,-1.4,-4.8
tlpiay51,0964993,Steven Powell,1,-0.2,4.1,3.6,-1.6
gazwdv16,3630725,Aaron Mays,1,0.6,2.2,3.4,-3.9
aqplxm32,8694353,Harold Gutkowski,0,0,2.8,0,4.1
qyhvjv40,7337289,Nancy Jutras,0,-0.5,2,0.6,2.9
cijsxj87,7194210,Minnie Mills,0,-0.4,1.2,5,1.8
mozlvp54,8569637,Thaddeus Rens,0,1.8,3.4,2.9,2.9
jidjsy62,0879854,Rhonda Michaud,1,0.9,1.9,4.5,0
istddm15,7306170,Naomi Warden,0,-1.5,-1.2,2.1,-1
oelxtl37,7254145,Brian Cummings,0,-1,-0.4,0.2,3.2
oxxank38,5743501,Dana Lowe,0,0.9,4.3,4.8,3.2
kuwaqn45,7812311,Teri Reeder,1,-1,1.9,3.5,-1.7
sqqvqe39,5706399,Roy Hoban,0,-3.1,0.2,2,2.3
dsghim87,0248872,Mary Morris,0,-2.2,-0.4,1.6,-0.7
ewlpec03,5965372,Jacob Clement,0,1.4,2.4,2.3,-2.1
rtviku90,9312802,Brian Anderson,0,-0.8,1.9,3.6,2
zpvsek82,9469292,James Gonzalez,0,-0.6,3.3,4.8,3
vwcsxd82,0913026,Gary Corley,0,-4.1,-5,-4.2,-0.1
zwuarm74,3745522,Julia Keller,0,0.5,1.9,3.2,1.8
zcixei98,4072623,Janise Birkland,0,-3.7,-2,-3.6,-4.9
ejoilt98,4123467,James Carrier,0,1.1,3.3,2.3,4.3
apmuzb75,2117573,Tim Whitt,0,0.7,2.4,1.1,2.9
cliujk23,0582865,Cynthia Barnes,0,0.4,0.3,1.9,-2.3
ldsbwg61,8656138,Lora Hernandez,0,-3,1.1,4.5,2
kehmnq17,2903469,Kelli Burns,1,-0.4,2.6,2,2.7
kfesyh85,5385398,Frances Winters,0,0.7,2.5,3.3,1.7
jzbibx69,3810117,Christopher Lashley,0,-0.6,-0.6,-0.9,3.3
xgernw01,4756176,William Letourneau,1,-0.4,-1.2,-0.8,3
ixkbsu22,5838076,Carl Achenbach,1,1.7,2.1,4.5,4.1
musbbj99,5110924,Julie Williams,0,2.2,4.4,3.1,4.1
