uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
xcrity43,0665718,William Ritter,0,-0.9,2.5,4.2,-99
ktehap98,5098773,Paul Smith,0,0.8,3.1,4.5,-99
aayyto42,9906523,Barbara Mitchell,0,0.3,2.3,4.1,-99
wkrhog14,8295892,Michel Kincade,0,-2.3,3.3,1.7,-99
drjljx67,0717316,Heather Graves,0,1,2.5,3.7,-99
dlxvnk44,8693427,Frances Hancock,0,0.3,1.8,2.2,-99
ermxrz26,9260670,Bruce Standish,0,-0.3,2.4,3.1,-99
klrjpv86,4783886,Robert Ward,0,0.5,2.7,4.7,-99
wchgmb22,2391783,Ervin Lane,0,1.7,4.5,4.7,-99
mlfpnz11,4860719,Peter Watkin,0,1.7,4.6,2.6,-99
ltnlnf64,3127241,Juanita Labbie,0,1.2,2.5,4.1,-99
rumvkf30,7400893,Georgia Garwood,0,0.1,2.6,4.5,-99
auaswt51,6402991,Martha Thomas,0,1,0.5,4.3,-99
nlrwqe55,6308087,Russell Mccallister,0,-1.6,1.7,2.6,-99
gcwoyp52,9050730,Elizabeth Bragg,0,0.6,1.7,3.7,-99
rekyab75,1340771,Van Guice,0,-1.6,0.9,3.3,-99
lrozit66,3327963,David Petree,0,-0.9,2.7,3.9,-99
rclzao91,0757329,Clark Baumgardner,0,-0.8,3.6,4.6,-99
poenmg63,4138969,Charles Pena,0,-0.7,4.2,4.8,-99
pjhgrj47,2076813,Gladys Lane,1,0.2,0.3,4.6,-99
swuvej03,4323358,Sonia Cavanaugh,0,1.9,2.5,4.4,-99
lqhhcg40,7446843,Grace Wai,0,1.7,3.3,3.9,-99
cqaydj59,5924531,Mildred Meador,0,0.4,5,2.6,-99
odaboo83,9060075,Ashley Klien,0,-1.3,4.1,4.8,-99
stlvev28,6873623,Chun Wilson,1,-0.1,-0.8,0.4,-99
iqdlvj75,1583927,Beverly Lafleche,0,-1.1,1.6,3.7,-99
xohhmq24,8206751,Susan Juarez,0,-1.1,2.4,3.3,-99
fdhjsa96,9413852,Ray Totty,0,-0.2,3.2,2.7,-99
sokuns52,3377857,Deborah Cole,0,-0.8,2.6,4.6,-99
fdrthl30,0069262,Rhonda Lamb,0,-3.5,0.9,1.5,-99
udougz72,0758339,Tatiana Paradee,0,-1.3,3.2,4.1,-99
tyxhpr64,5433827,Daniel Carrillo,0,2.2,3.8,3,-99
edafte88,3236144,Ronald Jackson,0,-2.1,2.1,2.7,-99
hipeyk06,8240145,Stanley Brown,0,-3.6,-2.4,-2.9,-99
rhpyqr67,5389695,Frank Johnson,0,-3.3,0,0,-99
vrnbzu89,8718924,Paul Mcgowan,0,0.7,1.9,4.4,-99
hlmicn04,7756720,Nathaniel Young,0,1.2,3.3,4.8,-99
zboavs41,3511585,Joseph Catrone,0,-2.6,3.1,4.5,-99
unyrib15,9194942,David Weese,0,-1.2,3.3,3,-99
bljhxi29,4034860,Winifred Dean,0,-2.5,1,1.7,-99
olmukr81,3841237,John Souffrant,0,-0.4,-0.1,2.7,-99
yhwmxb26,5023943,Travis Ames,0,-0.2,0.1,-1,-99
tbbbsp12,1251622,Steve Martinez,0,-0.5,2.3,4,-99
cvfkkt01,2730612,Robert Carey,0,-0.1,4.4,4.8,-99
tfybia56,8886270,Bonnie Jones,0,-0.1,4.2,4.7,-99
vprsxd48,5062311,Antonio Egan,1,-0.1,3.3,1.5,-99
oazjdi98,1103428,Myrtle Bizzell,0,3.7,0.9,1.2,-99
yxeoin57,2699840,William Andrews,0,-2.1,-1.6,3.2,-99
rbrnql89,9443417,Mildred Joshua,0,-2.1,0.9,3.7,-99
urnknr26,3328780,James Sedotal,0,-1.1,-0.2,1.4,-99
rdqmew57,2122785,Lawrence Dorman,0,-1.4,-0.8,1,-99
glxnam22,6325650,Shannon Krok,0,-0.7,3.8,4.5,-99
rgkjsh38,4541221,Dennis Chavez,0,1.3,3.6,3.4,-99
xjezku91,1966964,Linda Patrick,0,2,3.6,3.8,-99
cnobbg06,6207755,Lonnie Chavez,0,3.9,5,4.6,-99
gswgvu54,6900202,Christina Skiles,0,-5,-5,-3,-99
mxhucs54,6182043,Becky Grimshaw,0,-2.4,3,4.7,-99
utfrmw94,6575115,Garry Sullivan,0,0.5,4.2,2.9,-99
zykjfe67,1271169,Susan Mead,0,-1.8,-0.5,2.9,-99
evvcbb60,6894852,Matthew Ackley,1,-0.3,1.2,4.3,-99
baiitz99,5424361,Caroline Marshall,0,-0.3,1,3,-99
btxtjz77,9400789,Juanita Henton,0,-1.9,1.5,2.3,-99
uispnd23,0522399,Derek Petty,0,0,2.3,4.5,-99
ndhkei07,6661801,Laura Harper,0,1.2,1.7,4.7,-99
mfqayp38,3223496,Hattie Barnes,1,1.3,2.5,1.7,-99
jobyjt47,3029944,Veronica Oliver,0,-0.7,0.2,2.5,-99
uytykf03,4932305,Antoinette Evans,0,1.8,2.6,3.7,-99
wcqhss56,4614793,Diane Dodgen,0,-2.8,-0.8,1.7,-99
ggbtsc14,8278104,Brian Laughman,0,-0.5,-1.5,2.5,-99
qnzjtr16,4054363,Robert Kelly,0,-1.1,3.7,4.7,-99
zgjabu72,9753918,Carrie Barnes,0,-0.8,3.3,3.7,-99
juflnj56,0977405,Kimberly Bueti,0,-1.2,0.5,0.6,-99
etztsa33,5086330,Arturo Schummer,0,-0.1,1.1,4,-99
zfinmm13,9047991,William Egan,0,1.5,2.8,4.9,-99
mrbjvz65,0480106,William Brotherson,0,0.6,0.3,2.7,-99
wxakqp26,4838374,Patricia Porath,0,1.7,4.6,4,-99
rasype23,5280246,Michael Thiel,0,-3.3,0,3.9,-99
apydde19,1315026,Yvonne Pantoni,0,-2.1,5,4.1,-99
kpporv69,3130876,James Albro,0,-3,0.8,3.2,-99
eqywqs46,2881254,Francis Sancho,0,-1.7,2.9,0,-99
kmnkax39,6206816,Tom Spadoni,0,-1.2,2.7,2.7,-99
bqwfih62,2484371,Joseph Zabawa,0,-0.2,1.6,2.8,-99
eftqjt82,4052675,Lucy Eckert,0,-1.2,1.3,2.5,-99
amvivv53,5725319,Michael Zach,0,0.2,2.2,3.9,-99
pndcrw59,5014809,Fred Kaelker,0,1.4,3.8,2.6,-99
oansxe50,3557936,Vicki Engler,0,-0.4,2.1,3,-99
rpykcy74,4151810,Robert Garhart,0,0.4,2.9,1.8,-99
tzmubi49,2805810,Peter Parham,0,-0.7,1,1,-99
anaaxf30,6100849,Helen Nelson,0,-1,0.5,2.9,-99
mkamcl14,2140093,Thomas Ramsey,0,0.1,4.3,4.4,-99
elyqgk92,0603769,Peter Wilson,0,-0.4,3.6,3.2,-99
nwixcs08,4813930,Peter Barrett,0,0.2,2.3,4.2,-99
qdjeri69,7350972,Sylvia Mcleary,0,-1.9,2.5,3,-99
syqrph94,7709340,Nathan Roth,0,1.2,1.2,1.7,-99
szdhdy91,3745295,Katie Ball,1,1.5,4,1.8,-99
uguwda03,9980158,Peter Hardiman,0,2.2,1.9,4.2,-99
xktgej51,1507338,Hugh Speight,0,2.5,4.3,3.9,-99
avfvqn92,7575399,Kelvin Moore,0,-0.4,1.8,4.7,-99
wanhfi02,1016024,Christal Clarke,0,-2.1,-1,3.3,-99
znmmly90,5200116,Jerry Tilley,0,-0.7,0.9,1.6,-99
inodlx12,9407738,Margaret Cohen,0,-2.1,-0.9,1.3,-99
wzoupn25,5467484,Francisco Leray,0,-3.3,2.9,3.2,-99
igvire74,8361762,Laurel Badger,0,1.7,0.6,2.5,-99
rqdvac76,4153343,Carol Jackson,0,-1.5,2,4.3,-99
fqkrvr86,4478157,Margaret Herrin,0,-0.4,5,0.9,-99
ppevsa21,4786148,Louis Baggett,0,1.3,3.1,3.9,-99
rsyhnq10,2377040,Robert Dibble,0,1.5,1.2,3.6,-99
jjlibl33,2450198,Matthew Forsman,1,-2.2,0,0.8,-99
hxubei55,6220722,Damon Craft,0,-2.2,1.5,4.4,-99
piqmdc57,6725148,Kevin Long,0,1,3.8,4.8,-99
owxaxq06,7319416,Jimmy Dennis,0,0.1,3.8,1,-99
qftggi18,9337965,Valene Walden,0,0.4,3.6,4.6,-99
mypbrm95,6420853,Paul Schmidt,0,0.9,2.8,4.7,-99
fizoez84,5661927,Leslie Dessert,1,-0.6,2.3,4,-99
xzvybp26,9843766,Eric Fountain,0,-0.9,4,4.4,-99
jdahdd11,6055808,Julie Bruce,0,-0,3.9,4.7,-99
jnhdkg45,4727344,Joseph Small,0,-0.6,3.8,4.4,-99
bwrvoq68,3527050,David Graham,0,0.7,3,4.5,-99
ndvwjd29,4023524,Gary Jacobson,0,1.3,2.7,5,-99
jqhxgr77,9778331,Donald Keaton,0,0.2,2.3,4.3,-99
hozhyu43,6586889,Sylvia Dees,0,0.4,3.2,4.5,-99
gjrjzb31,7673827,Joseph Gamboa,0,-0.1,4.5,4.6,-99
lztrfa96,9507088,Ernest Kulish,0,2.1,1.2,1.7,-99
lhjnvj77,8216191,Wesley Villanueva,0,0,1.5,3.6,-99
xndhyn15,9181828,Arthur Garst,1,-2.2,0.2,0.3,-99
cmglcz93,5932092,Stephanie Bowers,0,-2.7,-3.3,-3.3,-99
mgggin65,5098943,Sommer Stuzman,0,0.9,3.1,4.9,-99
bafmxb77,4766907,Thomas Tippets,0,2.7,3.8,3.4,-99
mvxdqr63,1902763,Jalisa Williams,0,-0.2,2.4,1.7,-99
cqbtin72,4623881,Irma Hail,0,2.6,3.4,3.3,-99
rkbwnr36,0462687,James Murphey,0,-3,-3,-2.3,-99
schbdf34,3872283,Darnell Lewis,0,-2.6,3.6,4.4,-99
laohms88,7878486,Justin Strunk,0,-1.3,4.6,3.1,-99
wnshbd21,9643741,Donald Broad,0,-1.8,2.1,4,-99
kmaksw70,2428876,Lillie Vaughn,0,-1.7,2,3.6,-99
enntuc22,2211816,James Gladden,0,-3.4,1.4,1.6,-99
uiglyi23,4360571,Danielle Walker,0,-0.3,-0.5,2.8,-99
tvhcqw32,2401642,Katherine Clements,0,0.1,3.3,4.8,-99
qzrvwm22,9260419,Benjamin Santucci,1,-3.1,5,4.8,-99
fdianf52,4720030,Edith Alto,0,-0.8,0.7,1.7,-99
oftmmo46,4215460,Jackie Schmig,0,1.5,3.8,4.2,-99
okcrbp59,5787974,William Riddell,0,1.4,1.8,5,-99
hwlawh61,7063040,Elizabeth Veneziano,0,-2.1,2.8,2.1,-99
infibg07,0041461,Ashley Hughes,0,-1.8,0.9,2.2,-99
tazbka90,8200887,Rachel Gregoire,0,-0.5,2.5,2.4,-99
kjuouv33,3430211,Ian Mcdowell,0,-3,-0.3,-2.5,-99
wzxlcn79,1994196,Joe Brocker,1,-2.6,-1.4,-1,-99
ahnlsx04,1698145,Billy Martinez,0,-0.6,2.5,3.4,-99
fqgcgs11,2162322,Charles Douglas,0,-3.2,1.1,2.9,-99
kcujyv55,7992737,Eldon Champion,0,-0.3,4.3,3.5,-99
ocuqrd98,7401911,German Fetzer,0,-0.7,3.1,3.7,-99
ptjlzb65,4997547,Roberta Rennie,0,0.3,2.5,2.4,-99
achbss63,9441345,Russell Bignall,0,-3.8,-0.5,3.1,-99
nksdss70,2121200,Oscar Clements,0,0.8,1.4,3.4,-99
zjmgje61,2010896,Jesus Luttrell,0,-2.4,0.9,2.5,-99
zpjjdd72,5556208,Michael Castillo,0,-2.1,-0.1,4.3,-99
jagslx08,7938222,Jesse Smartt,0,-0.6,3.7,5,-99
vhladm11,7359456,Henry Nelson,0,0.7,3.5,3.9,-99
duzgmg03,9547795,Robert Akerley,1,1.8,3.4,3.8,-99
lwezmw49,5271400,Bonnie Rodriguez,0,-0.6,3,4.7,-99
yexnep62,4076209,Glen White,0,-0.5,1.4,2.1,-99
tbehjm80,8172723,Rebecca Bell,0,-2.3,-0.9,-1,-99
vhnetb68,2621508,Victoria Delagarza,0,1.3,1.4,4.2,-99
yhsclv15,4793285,Sarah Roman,0,-1.4,4.4,4.4,-99
ksttiw52,3600681,Elenora Lemasters,0,0.8,2.1,3,-99
kdgjdf15,6806916,Brittany Peace,0,-0.7,0.3,3.5,-99
kbpiwl57,8948836,Thomas Lease,0,1.6,3,2.6,-99
jaccpt02,8937183,Connie Brace,0,-1.3,3.7,1.2,-99
ykojlb99,0661036,Raymond Conn,0,0.2,3.8,3.6,-99
azlytk63,6499454,Lee Rodriguez,0,-3.7,0.8,5,-99
rpkoze63,1695315,David Johnson,0,-0.5,3.6,3.4,-99
zxfzay40,7406191,Joe Howard,1,-0.6,1.8,4.1,-99
yluzuu81,4733937,Gene Walker,0,-2.1,1.7,4.5,-99
reximi04,1955931,Donald Blakley,0,2.8,2.8,4.7,-99
ssuyoa79,2751358,Kendrick Cummings,0,-2.6,-2.1,-2.6,-99
gseqpq55,0443401,Michele Nunez,0,-2.5,2.1,3.5,-99
dtvyru10,0288324,Denise Tolman,0,0,5,0.8,-99
ukulei12,9067092,Jacqueline Parks,0,-1.4,5,3.6,-99
autrjm15,7580478,Audrey Goddard,1,2,3.3,4.2,-99
ewtrwt45,1951477,Tanya Repinski,0,1,3.1,2.5,-99
yfxeaf34,5413670,Sean Kibbe,0,0.8,1.1,4.4,-99
lacizz19,4556595,Marvin Missey,0,-1.7,2.9,2.7,-99
fhjwto87,9157350,Thomas Leahy,0,-1.7,0.7,2.5,-99
hvpobh91,2332581,Ronald Stanley,0,-0.1,2.3,4.8,-99
xhrthb59,1814950,Drew Hernandez,0,0.6,3,4.3,-99
kndhys19,9656791,David Stubbendeck,0,0.2,2.9,4.7,-99
drcwzh27,4194401,John Hill,0,-0.2,1.3,2.4,-99
muiaoh17,5638398,Charles Turner,0,-2,2.5,4.7,-99
dikkmk60,2777441,Kathryn Page,0,1.1,2.3,3.5,-99
zdjbcb85,5054814,Glen Nelson,0,-0.3,1.4,2.8,-99
abwpzt09,1543974,Patricia Castillo,0,0.7,2.9,4.4,-99
uyqkfj59,4581397,Alfred Vanblaricum,0,-0.4,3.7,2.8,-99
zmyuct46,3485179,Kimberly Page,0,-0.9,3.7,1.2,-99
unonfe10,4392476,Norman Faltus,0,-0.1,3.5,3.2,-99
nelpre62,0760869,Billy Johnson,0,0.4,3.9,3.2,-99
olwbkm49,5397254,Helen Lowery,0,1.2,4.4,4.7,-99
fvnfrq95,2603067,William Fulkerson,0,-2.1,2,2.9,-99
dwstvy74,3992893,Greg Baumann,0,2.1,2.5,4.4,-99
vgxevy22,7850307,Leo Roller,0,1,1.2,3.4,-99
mtpqjb42,1707769,Floyd Phelps,0,0.8,-0.8,2.9,-99
mhcuip89,1391839,David Polston,0,-2.4,-0.8,0.1,-99
trremd00,0140145,Albert Warren,0,-1.6,0.5,0.9,-99
pfprjt02,2789030,David Trexler,0,-2.2,2.9,4.4,-99
wzzrpo74,2885295,Judith Sanchez,0,-3.6,-2.6,-1.7,-99
lvwmzk01,4606232,Jana Bach,0,0.9,2.8,3,-99
ltqwnu56,6061827,Jonathan Greathouse,0,-0.2,0.9,3.4,-99
zmwhrk28,2817486,Brian Sabir,0,-0.8,3.3,5,-99
sbshsp47,5218992,Suzanne Mccrory,0,0.9,2.1,3.3,-99
gcvqrd44,5410771,Josephine Holmes,0,-1.4,0.7,3,-99
ghmixf06,4773796,Lauren Rodriguez,0,1.8,2.2,4.4,-99
hamsoy66,0176515,Mary Alcorn,0,-0.9,2.7,3.4,-99
jwzqcd48,1601752,John Fluegge,0,1.6,3.6,4.9,-99
uqmasd43,0095025,Rebecca Beasley,0,-1.8,1.4,1.5,-99
xnnpxy17,6511680,Stefanie Sanchez,0,2.1,3.1,4.3,-99
lrbhlc14,8681292,Jacob Grady,0,-1,-0.1,3.9,-99
idsqfx61,4180575,Mary Mermis,0,-1,3.7,4.5,-99
hsyhop57,6860315,Mark Maher,0,2.8,0.3,3.2,-99
vgjbvq61,9492511,Francis Macy,0,-3.1,3.3,4.2,-99
kdfexv34,7560881,James Colby,0,-1,2.2,1.2,-99
blvdkt28,9899280,Amy Rivera,0,-0.8,1.2,4.5,-99
gvtgmp47,8159231,David Smith,0,0.4,1.3,1.5,-99
ufkhng64,6614205,Lonnie Wilcoxon,0,1.5,4.5,1.9,-99
hcjehk30,9582390,Van Miller,0,1.2,2.5,4.5,-99
rfvjdr78,9402478,Stephanie Johnson,0,-0.4,0.3,4.9,-99
prtkfp20,3372428,Mack Quon,0,-1.3,3,4.1,-99
yphfcp33,5884399,Cheryl Rinehart,1,-1.4,3.3,-0.8,-99
qpyzkr38,1767584,George Cortez,0,-1.9,1.2,2.3,-99
zupuzh74,2932585,Kimberly Lipton,0,-0.1,1.9,4.3,-99
mmplvf50,9273564,Beulah Gorham,0,-0.6,0.9,2.9,-99
teodjl83,2471145,Kenneth Cendejas,0,1.5,1.4,3.7,-99
ifexku50,4716719,Samuel Greek,0,-1.1,1.5,4,-99
coepmo69,1949736,Sunshine Allen,0,0.2,3.4,4.3,-99
bdxsze86,2763850,Sheila Howard,0,-1.4,2.7,4.6,-99
jgjlpc12,4420528,George Phelan,0,0.4,0.4,0.8,-99
zfysfr99,1786726,Julie Mills,0,-1.4,2.8,4.4,-99
eqphre44,4720444,Alisha Baker,0,-0.1,1.9,4.7,-99
kwtbqa42,5773226,Kim Choi,0,-1.2,2.9,2.9,-99
ccybzf68,0133498,Kitty Heflin,0,-0.9,2.8,4.1,-99
ojwclv18,5424031,Bettie Grossman,0,-0.6,3.1,3.1,-99
gvztpl23,5594317,Benjamin Pendleton,0,-0.2,1.2,3.1,-99
uzxuhp29,5266735,Arthur Jensen,0,0.7,1.4,3.2,-99
nbulvi07,4202667,Lauren Tillman,0,1.6,5,4.9,-99
spynwb91,5203842,Mary Cohen,0,-1.2,2.4,2.7,-99
iumrzh97,2414535,Albert Gober,0,-1.2,1.5,3.2,-99
pcisvk53,8143555,Jerry Loew,0,-1.1,2,3.3,-99
rjulot60,7306740,Amy Hatfield,0,-0.4,3.1,4.4,-99
bcvewu75,0553598,Carey Burgos,0,-3.8,-3.8,-5,-99
cohpxr75,9903264,Lois Smith,0,-2.7,1.1,1.3,-99
hrayvm31,0075010,Barry Burgett,0,2.2,2.9,1.7,-99
frbmmd66,8583848,Joseph Vaughan,0,-1.6,1.7,4.5,-99
lxsrgz91,9740353,Dwayne Bowland,0,1.2,2,2.9,-99
eqydom42,4122288,Kim Pritts,0,1.4,4.8,3.8,-99
zefqhy06,5720783,Sheila Pontes,0,-1.6,2.4,3,-99
wcsixn14,2298683,John Keller,0,-0.3,3.1,5,-99
kdqogl07,2254428,Steve Josey,1,-1.3,3.8,1.2,-99
tytesp99,4248024,Marcella Chu,0,-1.5,1.9,2.2,-99
tihiah82,6951917,Tony Hood,0,-1.1,2.4,2,-99
ndkczy04,9529889,Marcelino Zito,0,0,2.1,4.5,-99
guxiqn16,8763574,Betty Rehling,0,-2.3,0.5,4,-99
xtdlqh14,7820161,Melissa Smith,0,-2.1,2.1,3.6,-99
dteojt02,9366080,Ricky Fitzpatrick,0,0.8,0.6,-0.9,-99
oaubaq48,2867238,Glenda Cowgill,0,1.4,3,2.2,-99
mluele70,9730644,Juan Martin,0,-1.3,2.3,4.3,-99
nqttmq53,0244204,Brian Cunningham,0,0.2,-1.1,0.9,-99
ptcmvw70,4765925,Darlene Snyder,0,-1.4,0,2.4,-99
qutxfo59,2136118,Jose Pires,0,0.7,3,3.8,-99
dsaatk39,2355614,Michael Davis,0,-1.2,-1.7,-1.5,-99
xrogdw57,0605342,Randy Smith,0,-0.7,1.9,3.6,-99
tktsik62,0121960,Beth Dickens,0,1.4,4.3,4.7,-99
yfrrgi30,4352539,Danny Crum,0,-0.1,3.5,4.8,-99
lqrcey48,0988994,Adrian Flye,0,-3.1,0,1.9,-99
eswqtt10,9578314,Clarence Miller,0,-1.3,3.8,3.7,-99
zyocjg52,9741470,Carol Munger,0,-0.5,1.4,2.1,-99
efuweg19,0831105,Philip Tanenbaum,0,3.4,4.1,4.8,-99
qilypg32,0224945,Teddy Mccoy,0,-0.3,3.8,4.4,-99
pbopbf10,2811543,Walter Boatwright,0,0.7,2.1,4.5,-99
hxgmte68,6418454,Christina Young,0,-2.6,2.4,1.8,-99
eraces53,2015252,Steven Mitchell,0,-0.1,1.8,3.1,-99
uoyhpa24,9033530,Lisa Lightle,0,-1,1.9,3.4,-99
oabyfz05,9663182,Johnnie Graney,0,-0.8,1.8,2.6,-99
wfdvww06,3467579,Joni Williams,0,0.4,3.7,4.2,-99
mfnuke41,7772974,Shannon Jensen,0,1.5,2.7,1.7,-99
bmumjh92,4928852,Ronald Yard,0,1.2,3.3,4,-99
wmscto69,3503735,Nell Joyner,0,-1.3,4.4,4.3,-99
hshjlq27,5637242,David Williams,0,0.8,-2.1,0.1,-99
agjklp40,7394021,Eric Jacobson,0,-1,1.5,4.2,-99
rcolmd07,8726575,Dewey Mertz,0,-0.1,2.5,3.8,-99
bivtvo51,2440750,Linda Mendoza,0,-0.9,0.7,4.7,-99
atytha39,0493820,Gail James,0,1.9,1.3,4.7,-99
pgrxcm61,4157509,Chris Norris,0,0.4,3,4,-99
dcewck09,8462679,Christopher Lake,1,-2.1,-0.5,0.3,-99
fsrzmh24,5911331,Dorothy Dicicco,0,-0.6,1.4,2.8,-99
hneijp42,9450491,Sandra Adams,0,0,1,4.5,-99
stlkfx28,5330287,Heather Hernandez,0,1.3,2.8,4,-99
hmhcwy31,9510867,Ronald Kennedy,0,-1.9,3.2,4.9,-99
hapouy48,5440985,Irvin Hopkins,0,-1.3,1.7,2.6,-99
njmurn01,7318782,Rosetta Rand,0,-0.6,3.3,4,-99
hvcyky67,5376943,Robert Topps,0,-0.1,1.7,3.7,-99
uryuji64,5583398,Mary Ainley,0,-3.5,-4.1,-2.5,-99
kivoqh08,3186181,Benjamin Jones,0,-0.1,2.5,3.5,-99
fcmuxk84,2727862,Richard Bain,0,-1.5,3.6,4.3,-99
onbghu36,6602147,Jessica Alley,0,1.2,4.3,4.2,-99
wfocql01,8289546,Brent Lally,0,-1.9,3.3,4.5,-99
henzvl68,2758612,Charles German,0,-0,2.5,3.4,-99
gqosgp98,6616757,Henry Posey,1,-2.2,4.6,3.8,-99
gowong85,8029737,Charles Gomez,0,0,0.8,3.1,-99
oubvxi75,5191573,Marissa Walker,0,1.8,3.5,4.6,-99
huqtyw46,4428930,Charlotte Millar,0,1,2.7,4.1,-99
oyenzd38,4288909,Tina Meyer,0,-1.6,3.9,3.6,-99
kmrijm54,7421841,John Mickle,0,2,1.7,4.6,-99
pnizbx30,8885135,Ruthie Dawson,0,-0.6,2.4,3.9,-99
epstcv96,2289571,John Gilbert,0,-2.5,0.7,3,-99
weqsar64,8904242,Guadalupe Perrette,0,-0.9,3.9,4.9,-99
ivpfuu33,8228512,Irene Williamson,0,0.2,1.9,2.9,-99
rwpgqc55,1339779,Joseph Bennett,1,-0,-1.5,3.4,-99
hbkcau60,7350457,Barry Escamilla,0,0.9,2.7,2.7,-99
husvqp11,9988262,Roberto Snow,0,2,3.3,4.2,-99
mqoknj00,4132807,Sharon Turner,0,0.7,2.3,2.1,-99
ueyepc25,5465803,William Thomas,0,-0.8,0.9,4.1,-99
pdbgym90,7902402,Jacqueline Ferrera,0,-1.4,1.9,3.2,-99
zkxjdx54,6167451,John Siu,0,1,-0.4,2.7,-99
okqllg81,1214954,Gregory Young,0,-0.9,2,4.7,-99
kmrzmb64,2507513,Connie Perez,0,-2.2,0.9,-0.8,-99
vhgxix94,3177830,Eunice Hicks,0,-0.9,3.2,3.6,-99
aymjvm72,4754852,Robert Juul,0,-2,2.9,2.4,-99
uwjjxe01,5862853,Alma Gabrielson,0,-1.6,-5,0,-99
ntviys25,4143461,Luanne Brown,0,-0.4,-2.1,2.7,-99
euvhbe55,2215534,Fred Wilkerson,0,-99,-99,-99,-99
bfsjkd42,9703382,Robyn Burdette,0,-1.9,0.3,3,-99
tqxpiw76,9818950,Joseph Young,0,-2.7,-0.4,0,-99
ogbhli89,5433818,Jeffrey Connor,0,-2.9,0.4,3,-99
jcufdg77,2792005,Gertrude Scott,0,0.1,3.3,4,-99
npscxr66,8110574,Robin Kroes,1,-1.9,3,3.7,-99
sfrkmb72,5413573,Aimee Cable,0,-0.8,1.4,4.6,-99
rigxfu24,5108912,James Mcgowan,1,-3,0.4,1.3,-99
hiflbm42,0181570,Lorraine Juarez,0,-1.4,2,3.8,-99
nrfkbt96,2169767,Heidi Baker,1,-0.9,0.2,1.4,-99
ojnzhx49,7488015,Edwin Jenkin,0,-2.1,0.3,0.8,-99
qtyjvw70,3187553,Miguel Young,0,0.3,0.9,1.4,-99
znvstf44,8047338,Eric Madrid,0,-99,-99,-99,-99
rdshtx06,9247173,Kevin Berens,0,-0.7,0.6,3.7,-99
ujsohg77,6566567,Jeffrey Ambrose,0,-0.1,2,2.8,-99
tbyatq05,9077052,John Wunderlich,0,-2.3,3.1,2.2,-99
zmethg45,3901750,Michael Johnson,0,-2.2,1.7,1.3,-99
iuhscj62,0430952,Rene Noble,0,-2.4,0.2,1.2,-99
vlkwqx15,1033726,Augustus Wilson,0,-0.5,2.1,4,-99
hpyqxk30,1308866,Bonnie Avent,0,-1.2,2.3,2.9,-99
urfiij24,8575101,Chris Hammond,0,3.8,2.5,4.1,-99
cfoqbc36,1308239,Elizabeth Esquivel,0,-99,-99,-99,-99
cevkda69,7647397,Kristine Richmond,0,-0.8,2.3,0.9,-99
rbmvyf36,1926102,David Johnson,0,-2.9,0.8,3.4,-99
xfhxue00,1245938,Jason Reily,0,-1.9,1,2.7,-99
rbyjxk11,3500678,Erica Leffler,0,-0,3.8,4.4,-99
yjcldt14,0560612,Anna Chang,0,-1.4,2.7,4.1,-99
pwfmds18,0932025,Melinda Kipping,0,-0.9,2.4,2.8,-99
ddtdox08,5363322,Michael Lynch,0,-1.7,3.1,1.4,-99
zolvpg78,6283769,Donna Arbogast,0,-2.3,1.8,4.2,-99
uiuzqj99,6353097,Emily Ramaker,0,-0.7,5,4.1,-99
vtxshu59,8146162,Pauline Tucker,0,-3.3,0,0,-99
pwjzhz88,0573905,Louann Goodman,0,0.5,2.7,3.5,-99
kezaxt68,9555242,Deloris Banks,0,0.5,3.1,3.4,-99
pazxhy34,1835923,Glenn Biles,0,-2.7,2.9,4.2,-99
gohmyg56,9905809,Ted Metzger,0,-0.2,-1,3.7,-99
rtnzdo87,9207786,Michael Carr,0,2.3,2.7,4.6,-99
ddlrvz17,2863252,Maria Olson,0,-1,4.8,3.7,-99
emjhhf41,1378782,Edna Gosa,0,-3.1,5,-99,-99
heeqmi15,0663552,Clara Baucum,0,0.8,2.4,4.8,-99
orsimo89,7822563,Laurie Genther,0,3.3,3.3,5,-99
liiqbt90,6209020,Natalie Carmichael,0,-1.9,0.5,2.3,-99
alhknz01,8991656,Diane Blackmon,0,0.5,1.4,4.5,-99
fdnoaz23,9843262,Robert Burton,0,-2.2,3.7,4,-99
avxauh28,4029627,Daniel Garcia,0,2,3.8,4.4,-99
mfoqxr61,9216996,Ethel Edwards,0,-1,1.9,4.6,-99
xfmsjy45,4746931,Albert Arndt,0,1,3.3,2.5,-99
xivhku65,6879903,Joshua Allen,0,-1.5,2.9,4.7,-99
qjchhr51,5764375,Irene Cobb,0,1.5,1.4,3.6,-99
ibajte99,9609947,Mark Gist,0,-99,-99,-99,-99
pcysvv15,3410277,Brian Mears,0,1.4,2.5,4.5,-99
nyhelp13,8393913,James Harris,0,-2,0.3,1.2,-99
aphogd84,3311390,Richard Vanscyoc,1,-0.9,2.9,3.8,-99
vaeytl28,0188750,Ronald Cuffe,0,-0.7,1.3,2.2,-99
fujbbo60,4678599,Carolyn Mack,0,-1,2.9,4.4,-99
znfdgv91,6126434,Earl Manlangit,0,0.5,3.6,4.9,-99
eyxiva48,3200375,Lolita Owens,0,-2.7,3.4,4.1,-99
