uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred,adviser_name,staff_id
jdvhvl79,5335448,Michelle Marinelli,0,1.5,3.2,4.2,1.4
dkhxid92,7988762,Thomas Kinter,0,-0.4,4.9,3.9,2
ntwsbh28,8421907,Claire Valladares,0,-2.3,2.2,3.1,4.7
buryvn40,5744947,Gerald Kahle,1,0.5,2.9,4.7,-2.1
eezqad32,7369160,Gloria Goodrich,1,0.1,2.1,1.5,-4
vuvwne01,5074529,Alan Wax,1,-1.4,3.5,4.9,3.8
liwwch61,3750125,Richard Navarro,1,-2.4,-1.5,-1.7,-4
oxchbh19,2364315,Sylvia Neal,0,1,3.9,3.2,0.3
sgillj95,1823802,Carol Iman,0,-0.2,4.8,4.4,4.1
quhxby27,6522810,Leah Hanson,0,-1.8,4.4,4.1,1.1
jlbauw23,5530753,Neida Deshay,0,0.2,3.7,4.4,2.3
uhsdft87,2470355,Karen Christensen,0,-2.1,0.3,3.5,-0.6
chxbwn71,5214082,Gary Crane,1,1.4,2.9,4,-2.7
qpxcwc72,2503716,Gerard Hoskins,0,-0.9,0.7,2.7,-2.5
mkvjtd66,4936218,Melvin Mcnamara,1,-0.5,2.3,3.7,4.4
xhimiv36,9081242,Thomas Mason,1,0.2,2.8,3.1,3.7
ctrypi98,7487286,Peter Kisner,1,0.8,4.6,2.5,4.2
xxufmb88,7757274,Christy Wachter,0,0.7,2.3,3.2,-0.2
vfnwgm99,1554056,Tina Hughes,0,0.9,4.5,2.3,-2.8
sqyvnm73,6760863,Jong Hays,0,3.7,1.1,4.4,2.6
fgehmy27,3059244,Gary Tuley,0,-3.3,2.5,3.4,4.3
vfbodz64,8450100,Linda Longie,0,-2.4,-1.6,-1.4,3.6
vjavci38,5390879,Linda Greiner,1,0.2,3,2.6,0.5
cmvgkp25,2768644,Terrence Larson,0,-1.5,3.2,2.9,1.9
kdfnmv97,9027377,Danielle Salinas,0,-0.1,1.1,1.7,3.1
gnzdeg04,5103380,Sallie Wood,0,0.8,2.5,3.3,4.1
valyxo50,9438925,Vanessa Hadley,1,0.7,3.2,2.5,-0.4
esaewi66,1527124,Robert Erdman,0,2.4,3.1,2.6,0
sryroi60,7997116,Mary Harrison,0,-0.3,2.2,4.6,1
kpscpg64,6558220,Thomas Colon,0,-99,-99,-99,5
kwfgpq01,8371411,Joshua Bangs,1,0.7,3.6,1.7,-0.5
hkqstd61,5991228,Lisa Vidrine,0,-0.6,2.5,3.4,3.5
snsnbl59,1014840,Betty Creek,1,-1.5,4.6,2.9,1.9
bisrjm80,2037635,Mary Rodgers,0,-2.1,-2.5,3.3,4.1
nvlugz01,5953768,Luis Mitchell,0,1.3,3.4,4.5,2.6
jxxvvq99,9841593,Melanie Roach,0,2.1,1.7,4.8,2.6
phudqa52,9607633,Robert Flores,0,-2.2,-2.8,-1.6,0.5
dmmudo11,2662978,Sean Pham,1,-3.2,-2.1,-2.3,-5
ajqewo16,4352881,Michael Wickings,0,-0.8,1.5,1.4,1.8
hcdtey52,3707086,Rex Rizo,0,1.2,4.8,4.9,2.6
batqnk32,6117756,Allison Vanmeter,0,2.3,2.8,1.5,2.1
lzfohq60,1643276,Michelle Peitz,0,-2.2,0.4,3,3.5
fpmnje36,3339683,Daniel Fleming,1,0.8,2.1,1.9,-2.1
tbviti63,3801849,Michael Adams,1,-2.7,-1.7,-2.8,-0
sriqca09,2655040,John Ross,0,-0.6,0.3,-0.8,-3.9
vcphfy89,2938530,Donna Hood,1,-1.1,3.2,2.9,-4.5
arbxrx92,7596723,Jerry Hainley,0,-0.8,-0.6,-0.4,-0.5
gskzah24,9797209,Jesus Kees,0,-1.7,0,2.2,-2.9
kkxlkw31,3828970,Suzanne Moynihan,0,0.8,4.4,2.6,-0.9
jksscs67,8725884,Adam Medley,0,-1.2,2.2,5,4.4
xszgtd81,8498329,Leigh Ferrara,0,-0,1.5,0,3.4
udlezw68,3440455,John Smith,0,0.6,4.6,4.6,4.4
filfua14,6087756,Shirly Robinson,0,1.1,2.8,3,0.4
nbxqri78,5122514,Anibal Bellomy,1,-2.4,2.5,4.9,1
ibpjto26,6061250,Walter Dominguez,1,-4.6,-2.5,-2.3,-4.7
htejfm73,7120780,Jessica Sandstrom,1,-2.3,2.9,3.3,2.9
vzslaz24,4583356,Edward Ozuna,0,-1.8,3.5,2.8,-1.9
zrudev91,5113398,Leslie Otis,0,-1.4,4.7,2.8,2.7
icihmi16,0916687,Joseph Martin,0,1.9,4.2,2.7,1.3
grxzlw67,0230462,Laura Ricard,1,0.8,4.5,4.4,-1.3
cggmam30,6030038,Manuela Williams,0,-1.3,0.8,0,-1
hegdmn77,6261488,George Jones,0,-1,1.3,0.3,0.9
afedbz29,3623906,Mary Dickson,1,-1.2,3.2,3.5,2.7
zxilxr20,2781359,Mary Treleven,0,0.3,3.8,3,2.9
gpzmjp25,0887268,Jessica Baldwin,0,-1.7,1.2,1.6,-4.2
nhwbbp28,0411154,Jordan Garland,0,0.2,3.5,4.5,3.5
cprmif96,8670250,Brenda Arteaga,0,-1.3,0.6,1.7,1.4
avviqv46,4506400,Francisco Holden,0,-4.4,5,3.6,4.9
txptgi18,3925828,Michael Mathews,0,-0.4,1.5,2.9,1.8
uurygz38,0631078,Cedric Goularte,0,-0.9,3.4,1.2,2.8
kppegq09,5403313,Jacquetta Fredrickson,1,0.7,2.9,2.8,-2
mxmcnj84,8521171,Tiffany Pressley,0,0.7,4.2,0,3.5
gdhhxd28,9056959,Agnes Garcia,0,-1,4.5,2.9,2.8
kowumn39,6335937,Tim Garcia,0,-1.5,1.7,1.5,2.3
cihqmx74,4033745,Kelly Burton,1,-3.6,-1.6,1.1,-2.8
bwpits37,5998683,Ronald Martin,1,-1.2,3.1,2,-3.7
apbmvw08,3811613,Jeanne Sapp,1,0.6,4.4,2.4,3.6
lvxofu22,4445323,Ruby Stewart,0,-1.6,4.2,4.9,4.6
rzapob46,1674650,Cassandra Albanese,0,-0.6,3.9,4.2,3
oizobq54,3561565,Gary Hawkins,0,-0.1,3.3,2.2,-4.8
snvadt17,3682383,Dianna Lincoln,0,-0.6,1.9,1.3,1.7
crnyqv06,3224863,Adam Cilenti,0,-2,3.1,4,1.8
dimetx61,4727462,Richard Matta,0,-1,-2.1,0.5,-0.3
xhhrmy69,4557246,Jaqueline Engelking,1,-99,-99,-99,3.6
sanorg78,0824832,Maureen Fogg,1,0.5,4.4,5,4.7
ibkiko12,5724770,Jamaal Lemmon,0,-1.8,2.4,1.1,1.9
unqqjc71,0759992,Katherine Martin,0,-2.5,1.1,1,4.1
gepyey06,0966671,Gerald Rhoads,0,-1.3,-0.2,3.1,3.4
mlruky02,9840604,Tiffany Pimentel,0,-3.8,3.4,3.1,-0.1
zqmmcm70,5522415,Judy Booton,0,1.9,4.2,4.5,4
nuoxqp08,6028907,Shaunda Hiraldo,0,-1.5,3.6,1.7,2
oaatzz77,3234417,Tiffanie Gutierrez,0,-0.3,2.7,4.6,2.6
rksjrn38,3811452,Marjorie Brignac,0,0.4,3.3,1.8,-0.3
syotor19,9389415,Larry Brazzle,0,1.8,3.1,4.6,0.8
ihuvcf88,2872231,Tawana Roberts,1,-1.6,4,4.5,0.6
jgjfkz93,7250267,Sharon Robison,0,-1.3,1.7,3.2,0
luomvs38,6695323,Philip Wood,1,-2.6,-1.3,-0.4,-5
enmxit96,1942833,Rex Frazier,0,-0.3,2.2,3.9,-1.9
endjbo35,7643330,Willard Cates,0,1.6,4,3.2,2
uwqfzj21,7904584,Cornelia Thomas,0,-3.2,-2.9,-1.8,-1.6
nahrtk94,3121673,Michael Tillis,1,-0.2,3.8,4.3,-0.5
ydzrrl48,7301667,Jamar Maldonado,0,-1.4,4,1.9,-4.9
skeizf48,3047408,Alice Simmons,0,-2,2.4,4.1,3
kgolwi10,2629040,Susan Mcrae,0,2,1.3,4.9,2.6
pcvzhz64,6001669,Shannon Johnson,0,-1.2,2.5,0.8,-4.4
afvgcc95,9701776,Viola Stewart,1,-2.2,0.9,1.5,-4.5
subdxs28,6303883,Joey Mattocks,0,-1.1,3.4,4.4,3.3
kfgrop22,0968470,Rebecca Hall,1,2.3,4.2,3.8,-3.5
jjadwb92,8892059,John Nuttall,0,0.5,3.9,0.8,3.3
iputdm43,0452195,Logan Haber,1,-0,1.5,0.9,-1.9
ahtesb72,0407587,Sandra Przedwiecki,0,-1.8,-2.1,0,4.6
dlusyh48,6643789,Miguel Banta,1,-4,-2.9,-1.8,0.5
svrklb16,5652039,Aisha Mcfarland,1,-3.9,4.5,3.6,3.5
abascd96,8064205,Christopher Gonser,0,0.1,1,3.1,4.1
kmavum45,1750009,Randy Canfield,0,-0.4,2.3,4.1,3.7
ycuimt75,8069061,Jonathan Graham,0,0.9,4.3,2.4,1.8
wsrfxt07,5285023,John Owens,0,-2.4,-2,1.4,4.4
orbtqd19,3244026,Jeffrey Murrietta,1,-0.2,2.2,3.7,-0
tdyneq56,0058470,Jason Gibson,0,-1.4,1.5,-0.5,2.7
epxiqu49,9428428,Denise Canida,1,-1.6,1.3,2,-0.9
xulopn86,6329044,Joni Walton,0,-4.7,3.4,2.9,4
awiipw80,3251695,Cindy Thomas,1,-2.5,2.5,1.2,-0.6
hlkzwb52,9653594,Michael Barber,0,-1.7,3.3,1.9,-1.2
fvxsfd36,3988600,William Fritsch,1,-3.4,-4.4,-4,2.8
ijbfxc20,2567210,Doris Daniels,0,-2.3,-0.4,0.2,4.3
jrfcam91,2704758,Nathalie Wong,1,-0.7,2.8,1.5,0.6
adcvgn81,1565750,Thomas Gardner,1,1.4,2.6,2.1,-3.5
dqeuqj90,0560580,Laura Davis,1,-4.3,-4,-4.3,-0.1
ctkkhw88,8401465,Christopher Landeros,0,1.2,3.2,2.7,3.8
wmmvru95,1182373,David Zendejas,1,2.1,1.7,1.6,-2.9
yemseh50,4092198,John Martin,0,-3.3,2.2,3.5,-4.9
jxeaza82,5224045,Mendy Smith,1,-2.8,2.6,-0.3,0.3
zewxfo73,6152680,James Carlson,1,-1.9,-1.8,-0.9,-4.9
ltunib39,9621839,Maria King,0,-0.6,1.4,-0.1,-1.7
bypgrs51,2135734,John Schwartz,1,0.2,4.2,2.3,-1
qunhgb00,6923471,Dorothy Burkett,1,-1.1,3.3,2.1,2.5
jnsphj11,6363138,Ralph Arciniega,1,-1.8,4.6,4.7,3.5
yihwww22,9956344,Robin Garza,0,-4.4,-3.8,-5,-4.9
yxqdet96,4437994,Michael Johnson,0,1.5,2.9,4.1,4.6
qmmmtn33,6199217,Dorothy Morris,0,-1.7,1.2,1.3,3.9
neeyle35,3441991,Ida Williamson,1,-1.7,2.2,2.4,-5
nfzcju65,9176549,Judy Samaroo,0,-1.4,4,3.9,4.4
mykrlr53,3824835,Ryan Young,1,-2.2,2.7,2.6,-5
ympsau87,5100199,Christa Harris,0,0.1,0.2,1.4,4.2
scjxfs27,7573886,Alice Rivera,0,0.6,2.5,3.9,1.2
sacjcs91,3844414,Marie Fisher,1,1.8,4.2,1.7,3.9
fqyjpm46,1146852,Darcy Guzman,1,-1.6,4.3,3.9,1.5
nmhvii08,7215295,Edward Bass,0,1.1,2.7,4.1,3.4
nzpxly65,6995467,Herman Porterfield,1,0,2.7,4.3,3.4
ntjmeb77,6131875,Rosario Golden,1,1.1,3.2,-0.2,-3
palwbx99,7411166,Justin Long,0,-2.4,2,0.9,1.2
yposry58,5613020,Emma Spooner,0,0.4,0.4,3.1,4.7
ptqari40,4832730,Joseph Wood,1,-3.4,-0.3,2.7,3.9
smncag86,4248969,Rose Uribe,1,0,-0.2,-3.3,1.4
nzuglh99,9064697,Ted Hentz,0,-0.7,2,4.3,3.2
aetzkd60,3797467,Mark Carlton,1,-3,-2.1,-3.9,-4.8
kypyrc65,7882905,Paul Peachey,0,-4.1,4,3.1,3.4
rhmjtk45,5009284,Rachel Holland,0,0,-0.7,3.8,3.5
rfcsvs02,1343329,Vincent Barnes,0,1.9,3.3,3.9,3.9
nbqnxp55,6396822,Danny Chapman,1,0.7,3.5,3.3,-2.2
yfavuf64,7226415,Robert Trax,1,-0.7,4.5,4.8,2.3
tbxmcn01,7984207,Deidre Salido,0,-1.8,-2.2,-1.9,4
gbqmrb31,2873393,Tim Allen,1,0.7,3.4,3.9,-2.4
rfqnin58,1758682,Harriet Herrera,1,0.2,1.8,4.9,3.1
zhsxax58,3912730,Charles Shultz,0,0.2,3.1,3,-5
vsqxsf18,4040515,Lina Lopez,1,0.4,4,2.9,2.4
fghhzf51,8490634,Kevin Doran,0,-1.6,-0.1,3.4,0.2
crzlad54,8703867,Eric Brooks,0,0.6,0.7,1.4,-2.3
cuxoyr08,9991051,Ernest Young,0,-4.6,-5,-5,-4.8
arqpun87,6591642,Willie Plowman,1,1.5,2.7,4.5,2.8
srkony39,7707407,Bernie Tecuanhuey,0,-1.3,2.4,4.5,2.1
zlunvz48,3311127,David Barrera,0,1.5,3.3,3.5,4
honsnr05,6921212,Stephan Wesner,0,-0.9,1.4,2.1,-1.9
rhtmhh21,2163278,Valerie Murphy,0,-1.8,2.7,1.2,2.7
wzwnme64,8257355,Barbara Lopes,0,0.1,2.3,2.1,-4.6
dbaryk34,3808082,Peggy Dalessandro,0,-0.1,2.9,4.6,-0.1
bieqtx12,1033292,Larry Gordon,0,-0,1.9,5,4.7
wdlsqy04,5756386,Mary Willis,0,-0.4,1.9,1.6,-2
jewbka61,7714646,Ryan Sayavong,0,0.3,3.3,3.1,2.7
xjcatu71,4331009,Lou Rowe,0,0,4.4,5,2
jcmchb79,2524858,Louis Green,1,-0.2,2.2,4.5,0.5
nybsgm67,6616567,Danielle Brown,0,1.1,3.3,5,1.8
hokwsk14,4637845,Chad Lewis,1,0.3,2.2,2.5,-4.9
mzghjz92,7048721,Aisha Diaz,0,-1.8,2.7,3.2,-2.1
lvleyl80,7003528,Rosario Geiger,0,0.4,4.2,4.4,4.8
bauevk05,5774682,Carrie Sayler,1,-3.2,-0.7,-1.6,-5
zejabo33,6288466,Lydia Shaw,0,-1.3,3.7,3.7,4.2
xoypow60,7139063,James Paige,1,-5,-5,-5,0.1
vhlrwu62,3604034,June Pierce,0,1.2,2.3,2.8,4.2
lvikdv46,2241503,Adam Reid,0,-1.5,1.3,2.1,0.5
rucffr64,9688004,Margaret Schwenk,0,-0.4,-1.1,2.1,1.7
yweclt73,9402077,Angelica Irby,0,1.2,3.7,3.7,3.5
wigkoc25,9619243,Louis Reed,0,1.7,5,3.8,4.9
dkwhxa25,8458664,Daniel Lairmore,0,-0.5,1.2,4.6,-4.3
nhunft58,3200082,Michelle Duncan,0,-1.2,1.7,2.5,4.3
cdvrta20,4427732,Bennie Ross,0,-1.4,2.4,-0.5,2.9
mmbgub92,3955503,Kelly Grossen,0,-1.4,-1.3,0.5,2.6
bgglpx90,5230015,Katherine Lucero,0,-1.9,3.4,3.8,0.1
ssvnlc48,9748671,Kareem Gonzalez,0,4,3.1,4,4.7
vzlxxv24,9186171,Timothy Johnson,0,2.3,4.2,3.6,4
nzhisc27,3571627,Angela Garcia,0,-2.7,0.4,2.9,2.4
cmuyue33,6165382,Theda Rich,0,-0.2,2.5,2.6,3.1
xfabuc20,8221746,James Richards,1,-2,-0.8,-0.7,-1.4
upbtxl25,3459740,Sarah Skiles,0,-2.6,-0.7,1.5,4
mqpdbu85,1130999,Susan Reynolds,0,1.4,1.5,2.3,1.1
eyljlw72,4359292,Lloyd Kriese,0,-2,0.2,-0.2,-0.7
jzxmpv79,6842660,Gerardo Zumwalt,1,-2.4,0,5,3.1
ascqoi87,0932269,Mildred Murphy,0,-3.7,0.3,4,-4.5
bafbze87,6755917,Paula Brazill,0,-1.3,-0.7,3.5,-0.9
jcsukm18,5114167,Jennifer Efird,0,2.5,2.2,1.5,0.6
ajmrhv77,8710547,Karen Carlow,0,-2.5,-3.8,-0.7,-5
nkyjyz53,7218007,Danny Burton,0,-0.7,3.6,2.7,3.1
kqonpg74,1565820,John Chang,1,2.2,3.9,4.2,4.2
gyjyqz07,3020352,Quentin Button,0,-5,0,0,5
ihxtnc30,3956314,Bradford Jemison,1,-0.8,2.8,2.2,-0.3
lcnzlc56,9690656,Nikki Young,0,0.2,4.3,3.3,2
bmgyes88,4788809,Janis Hand,0,3.6,1.4,4.4,4
ieeblf57,3208852,Kenneth Minick,0,0.1,2.3,2.8,3.6
augqki47,3568826,Sharon Hammond,0,-1.5,4.5,4.3,4.5
judwtw69,3644314,John Washington,0,-2.1,0,3.3,4.2
vfszjd58,5546206,Donald Garner,0,-0.6,2.2,3.4,-4.6
ktbqdg86,0503522,Charles Rodriguez,1,-3.1,-0.8,0.1,-0.4
faugkn17,7485902,Corey Zimmer,0,-4.3,-4,-2.2,-0
ohwvcl81,4700955,Robert Chisolm,0,2.1,1.2,4.7,3
vkgvos59,5965042,Jerry Boyter,0,1.8,1,3.8,2.4
kfucns16,6323438,Giuseppe Rogers,0,-0.5,2.1,2.7,0.9
lkzhlt00,7170790,Leonard Duncan,0,0.9,2.2,2,1.6
dpdlao93,9448365,Haydee Warren,0,-0.3,2.2,0.7,1.5
ozdaqq14,8024178,Ruth Isenberg,0,-3,1.1,1.8,-3.1
hdmpfc31,6799549,Jimmy White,1,-1.4,0.6,4.2,0.7
jnsrqt68,5397679,Alma Boblitt,0,-0.6,3.6,1.8,1.9
sawyxv31,1398492,Jung Lybarger,0,1.7,4.7,4.3,1.6
yiwktr73,9272424,Leo Johnson,0,0.4,0.2,2.7,-4.7
uirtxa01,9222524,James Washington,0,-1.4,2.2,2.7,0.4
ofoesi62,2689155,Lisa Bunch,0,-4.1,3.2,3.6,4.8
ewykgu10,1692373,James Johnston,1,-0.9,4.5,4.6,-0.9
uczqbc08,3269312,Albert Martin,0,1,1.7,0.1,4
xxdymc90,5266811,Tracey Goble,0,-0.2,4.6,4.7,2.7
mnaitv89,3179142,Michele Sarris,1,-2,2.2,4.1,-4.3
nrnilo73,6043554,Jonathan Rodarte,0,5,3.8,-99,5
ditatz79,4331680,Daniel Smith,0,-1,0.7,1.5,3.5
nadaos77,9602079,Rita Sault,0,-3.8,1.8,1.6,2.2
qcrqmb89,7101120,Digna Forrest,0,-1.1,0.8,-0.5,3.7
dxttpf90,2528899,Gilbert Owens,0,1.7,3,1,-0.4
khmfqb96,5256205,Elaine Crawford,0,-1.7,1.4,2.5,3
dkctri89,0490244,Donna Hughes,0,-2.6,-0.2,-3.1,-3.7
mqwxiq89,6261102,Enrique Reid,1,-1.8,-1.7,1.1,-4.9
ubkgty67,5787653,Marie Gambrell,0,-3.1,1.7,1.4,0.6
bedwij04,2734961,Chad Centini,0,-1.1,3.5,4.5,3.5
bpseiw00,3279922,Irvin Lemmons,0,0.3,0.3,0.7,4
mivskk32,8450957,William Manahan,0,-1.2,4,3.2,4.1
eqofvi26,0919265,Mary Strutz,0,0.5,3.8,4.3,2.8
cggald38,1849065,James Robinson,1,2.2,4.5,5,4.5
npnotu23,9745967,Mary Capps,1,-3.4,0.1,0.8,-0.6
qufoop95,6132529,Lynn Mcgowan,0,-3.5,-3.3,-1.2,-2.5
aqrydz13,5368136,Harry Todaro,0,-0.2,2.9,3.3,-0.9
nxbcdr36,9046039,Patricia Daniels,1,-1.6,3.6,3.6,2.3
hhzanj45,4568476,Corey Watkins,0,-1.5,0.9,4.5,4.5
vitntc32,6116171,Aaron Melendez,1,-99,-99,-99,-99
ttwnid50,4197996,Mary Wolverton,0,0.2,3.9,2,4.1
keueuz85,9073356,Robert Searles,0,0.3,0.6,2.2,0.7
yqzprk87,7253782,Charles Coller,1,-0,2,2.7,1.2
wfmivn45,0333082,Jared Sanders,0,-1.4,-1,0.4,-4.5
jzzojh28,2753056,Matthew Ford,1,-1,-1.1,-3,-5
skkupg43,5388840,Latoya Whittemore,0,-4.4,-3.5,-1,-4.9
qsjnjx80,3409444,Orlando Lewis,1,-1.1,3.8,4.2,-2.4
iqsisc40,7944475,Daniel Colten,1,-0.1,1.6,2,-1.2
laaael16,4069569,Barbara James,0,-0.1,4.2,4.3,3.9
qwmlyy10,2836853,Frances Medlock,1,-1.7,3.2,2.4,-4.9
amzwif88,6851962,Raymond Moss,0,0.5,3.3,4.6,0.5
uezdxf99,0414214,June Barlowe,0,1.1,2.3,3.8,3.3
wovzjv11,9151578,Darryl Graham,0,-0.8,1.1,2,-99
lbnwvl72,2779146,Todd Braun,0,0.2,2.7,1.7,3.7
fkkmnb57,0834889,Bonnie Newman,1,-2.6,2.2,2.8,2.2
wfoxhi99,2558539,Brittany Page,0,-3,0,3.6,4.9
imkiak40,3727427,Alexis Goodman,0,3.3,3.8,4.6,2.6
uudveg82,7957407,Jim Rolfe,1,-0.4,2.1,2.4,1.7
fijxwq76,1199345,Bonnie Glaze,0,2.8,4.1,4.4,3.9
mttlpo47,7357376,Penny Meluso,1,-0.6,1.5,-0.4,4
wahvfl98,2632079,Beverly Oshey,0,2.5,3.5,4.8,3.4
ldpmev72,1319075,Hayden Broady,0,-0,4.2,1.7,1.2
hnvdhm85,8605519,Wallace Agee,0,-2,4.7,3.9,1
ryelxy56,6721701,Latarsha Grossi,1,1.1,4.8,4,3.8
xclslv33,8168154,Jonathan Grundy,0,-3.5,-1.5,-0.2,-4.9
jtnhxq21,2984216,Charlene Pedersen,0,0,5,4.6,3.6
oribav92,0638591,Jason Thacher,1,-1,1.7,4.1,3.6
hjndii97,3483644,Natalie Erickson,0,-1.8,2.7,1.5,-0.7
iqsvhu90,8790885,Mary Pope,0,0.7,4.4,3.6,0.8
iiclir97,1390163,Viola Martin,0,-2.3,3.6,3.5,-0.3
tvpttv37,5240088,Joseph Lopez,0,2.8,3,4.9,3.2
fhmlfk90,5813210,Jonathan Prok,1,-0.4,3,3,-0.9
jsxhup65,9995264,Melissa Montgomery,0,-2,0.2,0.8,1.5
bdlmfr12,3786036,Brooks Lheureux,0,3.3,2.4,3,0.9
kohixp77,3005652,Emil Dougherty,1,1.8,4.4,2.5,-0.3
yaeleq15,8487558,Corey Kirk,0,1.2,3.2,5,2.5
xezkgu26,3287495,Alberto Anderson,0,0.9,4.3,4.1,1.5
czgyqg97,0084777,Donald Binion,1,-0.7,0.9,1.7,3.9
zriggk35,0220048,Armand Isaac,1,0.7,2,1.2,-4.4
mkfiqz45,2303250,Amy Garnand,1,-2.6,-0.5,3.9,0.9
aqcsqm84,7628722,Houston Scott,0,-3.1,3.2,3,3.7
afefuf41,0220486,Jordan Pierce,0,1,2.6,4.2,-1.5
tqcfym20,6556598,Perry Heine,1,-2.4,-1.2,0.2,-1.8
ajwvpl11,5727991,Cynthia Mcgraw,1,1.5,2.4,2.1,-4.1
rdcnsf10,5713955,Pam Seamans,0,-1.1,4.6,3.9,2.2
ujpruz26,4417784,Andrew Ramey,0,0.3,2.6,2.9,-4.8
uqscem15,2722540,Lorraine Wyckoff,1,-2.9,1,-3.9,-1.6
yfrcag61,5197898,Glenna Coulter,0,1,0.7,2.3,3.2
jtcqrz29,3742969,June Williams,0,-0.5,2.7,4.7,1.5
nhfjws48,2315797,Melissa Freeman,0,-2.2,0.1,1.9,-4.8
vlsmfd12,3083175,David Driggers,0,-1.7,1.2,3.9,0.5
qqgvhv19,4784276,Raymond Edler,0,0.4,4.2,3.9,-0.2
xplucl45,9956382,Kevin Simonsen,0,-0.1,3.3,2.9,3.2
zytbgw60,8346942,Judy Moore,0,-1.7,-0,2.3,0.2
lioblo08,5860180,Sergio Thomas,0,-2.4,2.8,3.2,-3.9
eeoicp40,1125039,David Dabadie,0,2,5,4,0.6
slnpzc90,4835425,Evan Hoskins,1,-0.5,3.8,3.8,0.7
rvyxfb52,9157713,Vincenzo Padgett,0,-1.2,3.9,3.6,3.5
tyxzrn93,4185902,Jordan Duke,1,-0.9,1.7,2.9,-5
ztqbgu72,4651351,Laura Klock,0,-4.2,-3.9,0,2.2
puvmzo92,1507642,Alise Fitzsimmons,0,-0.7,-3,5,4.8
nsrbud53,0612137,Quinton Isom,0,-0,1.1,0.2,-3.9
ikajpa80,8028516,Adam Nordenstrom,1,-0.6,4.6,3.3,2.3
mlujmw15,2990712,Jesse Cerda,0,-2,4,4.7,4.2
oiuzxd77,8385201,Mario Acosta,0,0.2,1.5,3,-1.9
jvhuyw32,1227338,Ronald Murphy,0,0.2,1.3,3.4,2.9
gtetwx78,1470978,Melinda Flores,1,-1,3.9,5,-0.5
qnnrso34,6475774,Leonard Schwartz,0,0.1,4.6,2.7,4.8
omiydl89,6292363,Patricia Henderson,0,2.3,4.1,4,4.4
eqppvk17,6833950,Jacinda Boyda,0,1,3.9,5,4.8
lulakm60,7055276,Brad Himmons,0,-2.8,2.5,3.8,0.4
cmsbcr56,0799578,Brian Brocklehurst,1,1.6,3.9,3.2,3.5
kutqjg14,0522871,Phyllis Tate,1,0.7,-0.2,-0.6,0
fbcltf46,3537889,Joshua Gonzalez,0,-2.1,4,3.7,0.9
rdppkl73,5764653,Jose Meyers,0,-1,1,3,4.1
hzijor16,9694611,Lester Adams,1,-1.5,4.9,2.9,3.3
lgifsl42,3412251,Gail Lewis,1,-0.7,2.3,0.4,1.6
nydtkh76,1637374,Linda Topps,0,-0.5,2.5,1.7,2.8
nhotra34,7037466,David Romero,1,-1.8,3.6,2.3,3.8
pnbqss00,7568281,Carl White,0,-1.9,-3.1,-2.2,4.1
xnugew90,7451912,Gregory Gourley,0,0,3.6,3.3,3.2
ljstit08,4649672,James Stroik,0,0,3.5,4.3,2.3
ytlyxp94,3783596,Margaret Whittaker,1,-2,0.1,4.8,4.3
kzyvdy68,6259420,Helene Yang,0,-0.2,2.3,2.2,-4.5
pisylt24,4146378,Clifton Martel,0,-0.1,2.9,1.9,-3
sqvzgz68,2989632,Marcus Harris,1,-2.9,-0.8,2.1,3.4
sborrr65,6407170,Marlene Brewster,0,0.6,4,4.5,2.1
wbslyy65,0819852,Ronnie Chang,0,-3.1,-1.5,1.5,3.9
bnvmbu99,2506817,Verna Davis,0,0.5,4.1,4,1
xzighg19,7435901,Micheal Voss,0,-0.7,-0.6,2.6,4.4
tsdman26,2488310,Edna Alexander,0,-1.1,3.4,3.2,2.9
ijacwc71,7769232,Kelly Gionfriddo,1,-0.4,1.5,0.7,4.4
mpdpzw99,6554928,Melisa Dauphin,0,-2.3,1.4,2.7,2.9
odfldw01,8242602,Ashley Craine,0,-3.1,-0.2,-1.1,-4.3
szenys29,6146077,Debbie Rivers,0,-1,0.8,3,3.3
jmcisp97,2652406,Rachelle Sims,0,1.4,3.4,4,2.6
eldghu92,3054688,Dan Jackson,0,-2.4,-1.3,4.2,3.8
fwcrwl40,5673798,Krista Wells,0,3.4,3.1,4,4
saamvf75,7362714,John Bender,0,1.4,2.4,2.8,1.4
kvzuku18,1755480,Nicole Williams,0,0.8,-0.6,-1.4,-0.1
drlavj21,0887949,Thomas Pham,1,-2.6,0.7,0.1,3.3
tkaefn62,7524697,Brandon Dickson,0,0.5,0.8,0.8,2.4
smzeie35,0944701,Daniel Vranicar,1,2.4,3.5,4.8,3.7
zqhfhb12,1959607,Brian Butler,0,-2.7,0.4,-1.5,-0.3
afdeon97,4528587,Jessenia Gonzalez,1,-99,-99,-99,4.9
kampfn62,2719944,Jackie Endo,0,-1,-0.1,3.6,-3.1
lhccsc19,6511917,Floyd Moya,0,4.4,3,3.6,1.7
peyftx19,9222873,Lois Scales,0,-2,1.6,1.4,-5
kjhfbr17,3694636,Jesse Chavez,0,-4,-2.6,-4.5,3.1
tksldf02,0102860,Lois Lee,0,0.7,1.4,1.8,3
toznjd82,7373236,Bonnie Morrison,0,-2.7,2.6,3.2,3.4
lvsfxo65,5362035,John Sanchez,1,-1.8,1.8,1.6,-1.4
nvgzde58,3524265,Gary Hinton,0,-4.6,-4.6,-2.5,-4
