uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
czydtt47,5870007,Daisy Dudley,0,-1,3.8,3.9,-99
scleux51,2355720,Frank Gonzalez,0,-0.8,3.6,4.2,-99
laazow59,4798545,William Scott,0,0.6,3.8,3.1,-99
sbjvdf27,6544559,Janet Fyffe,0,-0.2,4.1,4.4,-99
stpcjw84,8002068,Cathrine Campion,0,-0.8,-1.2,0.5,-99
pewxpo80,2579001,Jessica Williams,0,-2.5,1.9,2.6,-99
sgpfmx51,9074083,Shaneka Berthold,0,-0.2,1.4,1.4,-99
teggwh20,1836475,Shirley Phillips,0,1.6,4.8,5,-99
lqgtlx95,8108626,John Smith,0,1.9,3.1,4.7,-99
nuppny73,9418712,Lawrence Strutz,0,-0.8,2.2,2.8,-99
vmkqai44,9664991,Stephen Johnson,0,3.3,3,4.5,-99
zfjssc25,7099304,Jessica Foster,0,-2.4,4.2,0.5,-99
qmwetx47,7639501,Elaine Racette,0,-1.4,1.3,4.5,-99
kxnnem05,2957917,Margaret Seymore,0,-0.9,4.5,3.7,-99
phlmxj68,1921405,Mildred Fryer,0,-0.4,2.2,3.9,-99
bixncg83,8709336,Kathryn Vossen,0,1.5,4.3,4.2,-99
rbzitm72,4001854,Elsie Johnson,0,0.1,2.9,3.9,-99
siphux09,3516511,Gabriel Patterson,0,-3.3,1.1,2.8,-99
hxnbdd47,1797764,Pierre Shane,0,0.7,3.7,4.6,-99
cvnkhk20,7933671,Henrietta Donnelly,0,-2.1,0.5,0,-99
cpuifn87,9062035,Susie Maldonado,0,0.3,2.3,3.6,-99
korwob73,8377480,Alfonso Henderson,0,-2.2,1.1,3.1,-99
djlrdo20,7764171,Rosemarie Hughes,0,1,4.5,4.6,-99
cfcxht67,4404015,Karen Rasmussen,0,-0.9,4.4,4.1,-99
osniro56,9456353,Lori Diebold,0,-2.3,3.2,3.8,-99
hbilyt53,6356265,Todd Huntington,0,-1.5,4.5,4.1,-99
nzrmev00,0001860,Judith Sanchez,0,-5,-5,0,-99
xaskvd83,2741958,Dawn Tompson,0,-2.7,-4.4,-1.3,-99
gjgudf24,3705332,Robert Donaldson,0,-2.2,1.4,4.6,-99
xiztxq73,4099299,Justin Adams,0,1.2,2.2,3.9,-99
mwwvmy50,6176049,John Mack,0,-1.3,4.7,4.5,-99
qbzasc09,1359421,George Cerda,0,0.5,2.7,2.8,-99
qnaymr14,5142390,Nola Raabe,0,0.1,1.6,3.9,-99
wzpega86,5801575,Aleida Willett,0,-0.5,1.2,0,-99
iaqymt22,7762624,Shannon Graves,0,0.7,3.3,2.2,-99
mzvppe43,0261637,Anthony Taylor,0,-0.1,1,4.6,-99
gdcgfr18,1112080,Tomeka Candelario,0,-1.6,3.5,2.6,-99
pteney56,5518744,Leonard Grumet,0,-1.2,4,4.8,-99
fuujka54,2057447,Margaret Mack,1,-1.6,2,2.2,-99
ptdlvt59,7169569,Paul Mccusker,0,0.4,2.7,3.3,-99
dzsbut75,3973264,Don Richardson,1,1.6,2.1,3.4,-99
jwnyks61,9578786,Irma Francisco,0,-1.9,4.4,3.9,-99
nlwziw34,6561162,Cheryl Mclaren,0,-0.3,2.9,2.9,-99
hivjvw07,1642713,Goldie Rodgers,0,-0.9,2.3,2.2,-99
kuidwf57,9145871,Robert Swain,0,-0.4,3.9,4.7,-99
bojhlh20,1464252,Terry Thomas,0,-0.1,4.5,4.1,-99
zdsfzw29,1925641,Ralph Morrison,0,0.8,2.4,4.1,-99
kvfgpl35,2195768,Alison Rumore,0,0.3,2.7,4,-99
fczrgc34,3233857,Jean Woodruff,0,-0.6,3.8,1.2,-99
cterwg22,8031749,Latanya Garcia,0,-1.7,4.2,4.4,-99
xxkfne58,6119498,Catherine Dabney,0,1.6,2.8,3.5,-99
hxzbbu44,1708764,Frederick Mayson,0,-2.3,3.1,4.3,-99
qsrsjq04,9220628,Samantha Wooster,0,-1.7,4.5,4.3,-99
rnxggb87,1778268,Jeffrey Perry,0,-0.2,4.6,2.4,-99
sjcgko21,4034183,Jerry Durant,0,0,0,-99,-99
qlscmh15,5785815,Seth Hodge,0,-1.4,2.4,3.7,-99
kkbgqd24,4689515,Janet Gamble,0,0.8,2.3,3.8,-99
iavvtk90,8629366,Carl Harris,0,1.5,4.1,4.1,-99
boejai67,9891407,Lilian Brei,0,-0.3,2.2,4.1,-99
yujaqk37,5164994,Mary Kingston,0,-1.3,3.1,4.6,-99
eutjqs79,5022241,Ralph Carr,1,0.8,2.9,3.3,-99
qdzhoo78,9549826,Alan Faurrieta,0,2.8,2.9,1.9,-99
kqvwdq14,1279959,Peter Dorman,0,-0.8,3,4.1,-99
aqlqim97,7008172,Joshua Johnson,0,-3.7,-3.2,-4.1,-99
mxlbwf78,6662910,Leonard Williams,0,0.5,3.9,1.9,-99
dubttf79,6316840,Lonny Hollis,0,1.5,3.9,4.5,-99
esdcrv30,3847279,Michael White,0,0.2,2.9,4.7,-99
spynil67,2165645,Valerie Drabek,0,0.8,3,2.8,-99
nkyaax34,9725632,Mary Neal,0,0.6,2.3,3.2,-99
mtraxk56,9452972,Lauren Fritts,0,-2.4,4.2,4.5,-99
diijup39,7460401,Leslie Thompson,0,2.5,4.8,4.9,-99
ftxgic97,6694050,Jerry Richardson,0,3.8,3.6,3.6,-99
njevvq87,8488169,Ethel White,0,-0.3,1,3.9,-99
wnkbrk48,2897272,Nita Leach,0,0.4,4.6,4.1,-99
htmuiu19,0341551,Manuel Scolaro,0,1.7,2.3,3.9,-99
oraula34,2820113,Kenneth Warner,0,-1.5,2.6,4.1,-99
grmpci21,2706457,Jamie Liddell,0,1.5,3.8,4.3,-99
ykwkht12,1453340,James Landreneau,1,-99,-99,-99,-99
mihsdi95,0506583,Greg Parham,0,-5,-5,-5,-99
bthfvo35,2104987,Lewis Davis,0,3.6,3.9,4.2,-99
wwcqlo60,0605794,Pauline Crain,0,-2.5,1.1,3.6,-99
duywdf85,9146040,Dawn James,0,0.6,2.2,1.6,-99
zjqqdf89,4773721,Christopher Curry,0,-0.3,5,3.5,-99
ujjqwn84,1962947,John Byrd,0,1,3.7,4.2,-99
gbzdyv31,7099037,Fidel Osborne,0,0.7,2.6,4.5,-99
dbbayp62,8115777,Gary Delavega,0,-2.3,3.8,1.6,-99
yhiaki81,8546770,Pamela Mccrossen,0,-1.2,1.9,2.7,-99
hgwmdm25,4480476,Lorraine Shelton,0,0.6,2.9,1.9,-99
cmtzry13,2972258,Gregory Spicer,0,1.7,4.6,4.1,-99
fabpce79,8314509,Fred Mason,0,-1.6,1.7,2.2,-99
bsjgcm24,9584126,Williams Bothwell,0,-1.2,0.7,2.3,-99
ywcmcp59,3316874,Tonya William,0,-1,4.6,4.4,-99
paraai10,5622537,Sandra Sims,0,3.5,4.6,4,-99
adqspe36,7622287,Jose Vassallo,0,-99,-99,-99,-99
icjwzi68,0710064,Ernestine Ramirez,0,-5,-5,0,-99
ajjnpx40,7553041,David Yoakum,0,-1.6,3.6,4.2,-99
qiscnu09,8823886,Rosie Edwards,0,-1.8,0,0,-99
hvptdr46,2639921,Barbara Napolitano,0,-0.4,3.5,4.2,-99
hjhiir90,6030304,Patricia Jessop,0,5,4.5,3.8,-99
eaywef95,1648391,Michael Kimmerle,0,-1.1,2.5,3,-99
ndcbyk73,0482054,Katrina Brinkerhoff,0,1.7,3.9,4.4,-99
wrddtr08,7547207,Kay Heald,0,-99,-99,-99,-99
elntqk83,2144435,Avis Bravo,0,-0.8,0.8,4.1,-99
xyghnz21,1683193,Rodolfo Ainsworth,0,-1.5,3.1,1.2,-99
scxosc67,5681795,Gail Glover,0,-3.5,3.1,2.9,-99
wsaqvo01,8901474,Rachel Stone,0,3.1,3.7,4.6,-99
ichzfb88,2209713,George Larson,0,1.5,3,4,-99
dzazud28,9532904,Amy Durham,0,-2.4,3,4.4,-99
npubed59,7067910,Ruth Colucci,0,-1,3.1,1.7,-99
ueruki49,2545736,Jame Tafoya,0,-0.1,3,3.8,-99
jwerlk00,9576020,Barbara Manuel,1,0.9,3.1,2.8,-99
hecfzs06,8292626,David Kish,0,-0,0.2,2.4,-99
nhjcbx09,8784645,Harris Baker,0,-2.5,2.1,4,-99
yyvimx66,5916001,Andrea Nickelson,0,1.6,3.6,1.6,-99
ddjfjy85,7971539,Mark Wiedenheft,0,-0.2,1.9,0.9,-99
wqetqe09,6445101,Timothy Loew,0,-1.3,3.2,1.4,-99
lvxnrr20,7329601,Delores Larson,0,-0.6,1.1,2.3,-99
ngjnop42,0160966,Frank Itson,0,1.6,3.1,4,-99
nyjxbq00,8911405,Raymond Sanchez,0,-2.5,5,5,-99
usvbrg50,7111402,Virginia Lobato,0,0.8,4.6,4.2,-99
wcccnl22,3149301,Michael Darnell,0,1,3.2,4.5,-99
hoedcc25,1902554,Jill Self,0,1.2,3.6,3.6,-99
xvgdqe81,1488040,Mary Clacher,0,-3.3,3.3,1.7,-99
btsrxf08,1695891,Vicki Benbow,0,1,3.6,2.9,-99
gcmecj84,0916629,Antonia Warnock,0,-0.2,1,1,-99
svndvv09,6817748,Karen Harmon,0,0,2.5,4.7,-99
qdbawi75,6199888,Robert Barrientos,0,0.8,3.2,4.8,-99
fjcmhf90,2664812,Christopher Hawk,0,0.8,3.8,4.3,-99
szhctr65,8327051,Dominique Ramos,0,2.8,4.1,3.3,-99
jgbeoc09,9350019,Amanda Keller,0,1,2.6,4,-99
qscafv51,6654751,Mary Ramsey,0,-0.3,2.2,4.4,-99
uzjxoe43,3505319,Brady Ahearn,0,0.2,-2.3,2.5,-99
ihudbs50,0852625,Diane Gonzales,0,-1.2,1.9,2.2,-99
znwwwx15,5818460,Virginia Samuel,0,1.7,3.3,2.7,-99
qoargd80,5785974,Alma Rogers,0,-1.8,0.9,2.7,-99
sywzvi50,7162045,Syble King,0,0,3.3,3.8,-99
nitnqw75,6893590,Lisa Brooks,0,0.2,4.2,4.7,-99
fkvqzk40,6893551,Ronald Reid,0,-0.9,4,3.8,-99
aajpvy60,4600059,Blanche Snapp,1,1.5,2,4.5,-99
rrtwmm12,8824369,Alice Cheung,0,2.1,4.1,4.3,-99
oescdo27,7055936,Carolyn Moss,0,1.5,3.4,3.6,-99
szsabi92,9162035,Michelle Mercer,0,0.7,5,1.6,-99
vionex97,3442029,Leslie Whitcomb,0,-0.7,4.8,4.7,-99
ouadqc29,6100197,Roger Graser,1,-0.2,-0.7,1.5,-99
qyewzf31,7418319,Dewey Hanley,0,-1.2,2.5,3.6,-99
tomkuo57,3144575,Ricky Santana,0,-1.4,3.5,2.7,-99
bxdcyo11,3812038,Albert Grenier,0,0.4,3.1,2.7,-99
eupbdz48,2666895,Charles Younce,0,-1.2,3.9,5,-99
mlsguk67,8437466,Regina Olson,0,-3.5,1.5,1.6,-99
spgmik44,3520171,Roger Buchanan,0,-0.9,3.6,4,-99
imhfvj42,7868265,Millard Fiore,0,2.1,2.7,3.5,-99
nrkwpi92,6368062,Lucinda Williamson,0,-2,2.4,3.9,-99
arjicx77,2125495,Jesus Smith,0,-3.4,-2.3,-3.3,-99
nnhvrw52,6106133,Freda Stroud,0,-3.3,-3.3,2.5,-99
cigsav32,2829766,Joseph Harris,0,1.4,3.2,4.3,-99
heljuc33,2871307,Caroline Haynes,0,1.2,3.1,4.9,-99
jtiwfj99,3172786,Michelle Bidwell,0,-2.1,2.9,3.1,-99
nijooa45,8045375,Shawn Foster,0,-0.6,3.9,3,-99
sgibnf50,9708230,Margaret Battles,0,-2.5,1.6,3.2,-99
giovgg59,6986192,James Rollins,0,-0.2,1.3,2.3,-99
fzwjxx39,3507588,Raymond Milam,0,0.2,0.5,-0.8,-99
mhwduh27,4423639,Colleen Carr,0,-0.2,2.4,3.5,-99
wncuqm04,1475630,Willia Browning,0,-0.2,4,4.8,-99
hvtzuv12,1333806,Ralph Windsor,0,-0.3,4.3,4.7,-99
xswcwq64,5435864,Erica Linkous,1,-0.3,3.3,2.6,-99
lpffno92,3605138,Ladonna Miller,0,3.5,0.5,1.6,-99
kdujpl78,9058476,Theresa Keith,0,-1,-1.1,4.1,-99
rrwbik66,6722825,Tracy Robles,0,-1.9,1.2,3.8,-99
cdqmsf22,2204126,Shannon Belote,0,-0.8,1.4,1.6,-99
ammzku49,3855327,Lisa Boyd,0,-1.9,-1.9,-0.2,-99
swiiey07,1576032,Justin Pletcher,0,0.3,3.9,3.6,-99
nkumfk36,6368521,Richard Oconnor,0,1.6,4,3.5,-99
ybxwho08,5778070,Helen Cato,0,1.3,3.5,3.4,-99
eyhtfc43,6820565,Katherine Tyler,0,4.1,5,4.6,-99
owmabk92,8349481,Louise Gibbs,0,-5,-5,-3.1,-99
wltpdj03,6753560,Richard Richardson,0,-0.9,3.7,4.6,-99
dnmzls08,9793680,Frank Tallant,0,-0,3.4,2.5,-99
btjpot43,5971714,Rita Gadsen,0,-2,0.9,2.9,-99
vcwsrb28,1508353,Thomas Palladino,1,-0.3,2,4.8,-99
yfvgix39,4619714,Kathleen Arnold,0,-0.7,0.6,2.8,-99
acedwt40,1360714,Olivia Drummond,0,-0.6,2.4,2.6,-99
hilpsw92,1421115,Francisco Downing,0,0.8,3.1,4.3,-99
bmesif49,5732772,Denise Ambrose,0,0.7,3.3,4,-99
yszkzp15,3843601,Alfred Waddill,1,0.5,2.8,1.8,-99
govmdj56,3263167,Marylin Carlisle,0,-0.1,1.3,2.7,-99
pvfxsu16,3731927,Donald Rodgers,0,1.6,3.5,3.7,-99
bylndk09,5552110,Andre Polley,0,-3,-1,-0.2,-99
fvlqux74,4838374,Robert Landry,0,-0.2,-1.2,0.9,-99
nstfzm32,5580164,Mary Turzak,0,-0.7,2.5,4.5,-99
rkeodo02,0773350,Mary Gleeson,0,-0,4.3,2.8,-99
dcnudt84,9153624,Russel Rathbone,0,-1,0.7,0.9,-99
jtmmog58,7458791,Kathleen Jorgensen,0,-0.3,2.9,3.4,-99
ygkirx94,0415672,Scott Oleary,0,2.1,3.1,5,-99
ukamjx22,3670167,Kenneth Osburn,0,1.8,1.7,2.7,-99
yebfbj81,4377392,Michael Mendenhall,0,0.9,4.7,4.1,-99
ydlbep45,8018647,Crystal Christensen,0,-3.8,5,4.2,-99
iiftyb90,4425910,John Robertson,0,-1.8,5,4.1,-99
mpgfzy86,9786419,Allison Evans,0,-2.2,1.2,3.4,-99
kgveef35,3196458,Terri Benincase,0,-3,-0.8,0,-99
axdcji86,3824744,Christine Raynor,0,-0.7,2.8,3.2,-99
mcxhrv00,9288294,Amy Coronel,0,0.1,1.5,2.8,-99
hnyfit57,0366216,Thomas Jackson,0,-1,1.6,2.7,-99
yzfzjx59,8431749,Kelly Visick,0,-0.4,4,3.9,-99
bpewol54,9449416,Jonathan Reager,0,1.6,3.4,4.4,-99
ebxldi85,5379075,David Munn,0,-0.4,0.8,3.3,-99
cbmqhy82,5144451,Matthew Thompson,0,0.3,3.4,2.3,-99
mehanq79,2339604,Jonathan Sneeden,0,-1.1,0.5,-1.4,-99
uckwfh97,9679401,Angelica Brown,0,-0.7,0.8,2,-99
utpobf97,0289661,Jonathan Underwood,0,0.4,3.2,4.2,-99
gmnjqf24,9171871,Joan Mims,0,-0.3,2.3,1.6,-99
yxhubr85,5502896,Jacques Strand,0,0.6,3.7,4.3,-99
cytuik15,1202392,John Heath,0,-1.5,2.3,4.3,-99
awuiyl21,8388121,Greta Riddell,0,0.8,1.2,2.5,-99
whyjoc79,8497445,Jimmie Byrd,1,1.8,4.3,2.9,-99
xkpujc59,8028875,Mattie Pruett,0,2,3.3,4.1,-99
focsqq47,4033383,Beatrice Kelly,0,1.9,4.2,4.7,-99
pwhdtf16,0580952,Darrell Hill,0,0,1.8,4.9,-99
thlwif91,8467844,Clayton Webb,0,-1.3,-0.4,4.9,-99
vbwplv97,7710861,Marjorie Powell,0,0.5,1.7,-0.5,-99
rmxokn31,6528545,Michael Rodrequez,0,-2.5,-0.6,1.7,-99
rlwrem54,0251072,Linda Roberts,0,-4.7,5,2.2,-99
xmerbh04,9003558,Lindsey Parrish,0,2.1,1.5,1.7,-99
qaydtu56,3510100,Mary Brank,0,-1.6,3.5,4.3,-99
ieyaoh18,2609322,Ray Myers,0,-0.2,4.5,0.9,-99
aanwhj67,9246277,Peggy Mcleod,0,2.6,4.4,3.8,-99
scpvvh31,7734672,Tamara Meaker,0,1.1,3.2,4,-99
enjcwb85,6505010,Carla Benedict,1,-0.6,1.2,3.3,-99
uavuoa15,6815824,Lana Berry,0,-2.5,3.5,4.4,-99
zjyjua31,6112048,Anthony Pullen,0,1.2,4.4,4.8,-99
kilela89,9525447,Rudolph Shank,0,0.6,3.8,3.7,-99
kfgwsg68,5278783,Marjorie Strickland,0,-0.3,3.6,4.7,-99
lrxfwa47,2461261,Anthony Cunningham,0,0.9,3.3,3.8,-99
mvhdvi88,2510550,Robert Anderson,1,-0.8,2.4,4,-99
yajhmm07,2295068,Jonathan Vogel,0,-0.1,4.3,4.4,-99
afrlbo55,5336728,Troy Roberts,0,-0.2,3.6,4.2,-99
ivkruh18,9423143,Carl Wheeler,0,-1,4.6,4.2,-99
ifhxig81,1949954,Kayla Abbott,0,0.5,2.6,4.5,-99
oqkyqf80,4842349,Richard Elam,0,1.8,3,5,-99
uwhfrk51,2709515,Kevin Arevalo,0,0,4.5,4.2,-99
jlytmc35,1703447,Richard Cowans,0,1.2,4.1,4.4,-99
ojvgmf00,2406498,June Jones,0,-0.3,3.4,4.6,-99
mvqoiq97,9085261,Ricardo Griffin,0,2.5,1.5,2,-99
cakfwr57,4930673,Richard Jackson,0,0.2,1.7,3.6,-99
uuasys97,0582927,Lois Willette,1,-2.2,0.4,0.2,-99
stuizf44,7078996,Patti Grudem,0,-3.2,-3.3,-2.7,-99
maoehf31,8624433,Lester Miller,0,0.8,3.1,4.8,-99
gjpxbe64,4206922,Marjorie Shamblin,0,3,4.9,3.5,-99
whycak73,8600408,Timothy Kunkel,0,-0.4,2.6,1.5,-99
svybmg18,2334356,Tiffany Hall,0,2.3,2.8,3.4,-99
cgloet04,1620733,Ryan Mcdonald,0,-3.3,-3.3,-2.9,-99
myzeij19,3737006,Karl Tamayo,0,-1.9,3.5,4.5,-99
tllbwr98,7938641,Lourdes Sousa,0,-1.2,4.4,3,-99
nmcpqd42,3761334,Pete Carpenter,0,-1.7,1.8,4,-99
dhbwuq92,3794569,Barbara Mcvey,0,-1.3,2,3.5,-99
hijccf30,8295817,Billy Walker,0,-3.2,1.4,1.3,-99
rauoiz03,7422909,Jennie Garcia,0,-0.3,-0.3,5,-99
qhfqaq16,1865110,George Mcglothin,0,0.4,3.8,5,-99
xupuys99,7286407,Sandra Weaver,1,-2.8,5,4.7,-99
dlqiqj47,6944101,Troy Stevens,0,0.3,1.9,3.3,-99
kodhef43,5390691,Helen Putman,0,2,3.9,4.4,-99
ocdssm44,4378117,Jason Riley,0,1.3,3.3,5,-99
kfgmih83,1437254,David Millhiser,0,-2.5,2.8,3.7,-99
benaut36,2486795,John Smock,0,-1.5,2.7,2.1,-99
hoeyhx76,4219823,James Well,0,-0.8,2.6,2.4,-99
gzcufy49,5039815,Dennis Corcoran,0,-2.5,0.3,-2,-99
gtpjhf63,3781417,Jeremy Jackson,1,-1.7,-0.6,-0.6,-99
fkmkno33,5198696,Jimmie Burroughs,0,-1.9,0.6,3.7,-99
mmfhdd53,9687606,Anna Martin,0,-3.4,0.9,2.7,-99
nsiaeo50,2320705,Richard Christian,0,0.8,3.8,3.6,-99
xxnioz62,0653542,Billie Losey,0,-0.4,3.8,3.9,-99
pkanmt76,3705027,Susan Pipes,0,0.2,3,-0.2,-99
sagwjf86,6418850,Pedro Beatty,0,-3.2,0.9,3.2,-99
kayoyn08,3163651,Veronica Dunigan,0,2.3,2.2,4,-99
savcmg79,0185721,Lucia Hewson,0,-1.4,0.9,1.4,-99
feiosd75,6329148,Willie Clarke,0,-1.5,1.3,3.7,-99
dhgplq51,7518124,Bernice Dodson,0,-0.4,4.7,4.9,-99
zvzkkj26,4803596,Daniel Griggs,0,0.6,3.8,3.9,-99
kkvxrg39,3170354,Rodrigo Newell,1,1.4,2.8,4.3,-99
hrpsyw07,7081772,Denise Dunn,0,-0.9,2.7,3.5,-99
suvjkt66,5920824,Stephen Tolliver,0,-0.5,1.3,2.2,-99
nwjhoe87,2202819,Patricia Butler,0,-2.5,-1.5,-0.8,-99
vxiivg81,3134879,Roland Hayden,0,0.4,1.3,2.8,-99
rjpnnm93,8034791,Jerome Fuqua,0,-0.8,4.5,4.5,-99
lhbrsg32,2072901,Jesse Bliss,0,-0.4,1.5,3.2,-99
dmwmzd80,6934747,Kimberly Suggs,0,-0.9,0.8,4.3,-99
hglzaz56,1404537,Lakeesha Monahan,0,1.6,2.9,3.2,-99
nrdqvj07,8938051,Wayne Allen,0,-0.6,4.1,1.6,-99
wrshvk57,6361204,Norma Salter,0,-0.3,3.8,3.5,-99
rhxgvw58,8759157,Ann Ruff,0,-3.3,2.7,5,-99
bvfgzc53,2361200,Ryan Mcfadden,0,-1.6,3.9,3.7,-99
qtrzqw29,4512162,Jeff Wild,1,0.1,2.2,4.2,-99
sktzze68,1184757,Charles Allen,0,-2.2,2.9,4.7,-99
rtyaqw64,2079503,Nancy Kennedy,0,2.3,3.2,4.4,-99
fwnugp25,1054475,Gene Smelcer,0,-2.9,-2.8,-3.1,-99
wxcwyh05,1755121,Paul Davis,0,-2.4,2.3,3.8,-99
azutmo33,5384248,Bonnie Redick,0,0.2,4.3,0.9,-99
hloofr22,9950744,Ted Fry,0,-1.2,5,4.2,-99
wkqplg78,8861751,Brittany Allen,1,1.8,3.4,4.5,-99
ajfjpd26,3324388,Nicole Torres,0,0.7,4.6,3,-99
jeujpz91,0355410,Maria Shoemaker,0,0.5,-0.6,-5,-99
dcnbpa68,4892222,Hildegarde Santos,0,-0.8,3.1,3.1,-99
iearrh76,7515113,Patricia Cherry,0,0.1,1.5,4.4,-99
bhfytp81,2196561,Noelle Christensen,0,-2.5,3.6,5,-99
kraozj49,8807995,Edwin Gamboa,0,0.6,3,3.9,-99
vzuywj36,6102069,Carol Jeune,0,1.1,4.2,2.6,-99
attkkz43,1093972,Edwin Harvey,0,-0.1,1.3,2.4,-99
pophkq75,3652486,Miguel Grein,0,-1.9,1.9,4.8,-99
gelths65,7048914,Frank Halla,0,1,2.4,3.5,-99
wvflmb57,0180070,James Joyner,0,-0.7,2.8,3.1,-99
mmmqug16,4879605,David Ascher,0,0.9,2.8,4.2,-99
vaurpd02,1446837,Frank Burr,0,-0.1,3.9,4.2,-99
mbjply34,4981963,Shirley Raymo,0,0.1,4.1,3.6,-99
bjxhak79,3408944,Christine Coffey,0,0.3,4.2,3.2,-99
lfqnaq09,2988795,Susie Harnden,0,0.9,3.8,3.8,-99
gzjgmi07,1830753,Cristina Mathis,0,1.3,3.8,4.6,-99
yhjlbl93,6929863,Sondra Gaines,0,-2.1,1.7,3.3,-99
qjmucn65,2526596,Brenda Riley,0,2.4,2.7,4.4,-99
lzwioj89,2389879,Charles Bass,0,1.2,1.8,3.7,-99
dqufta27,4327663,Sarah Boday,0,1.8,-0,2.9,-99
czhowj16,2981282,Adrienne Leonard,0,-2.3,-0.4,0.2,-99
cixagk71,0165473,Maria Head,0,-1,1.1,2.7,-99
mdfnix20,7060153,Kara Fannin,0,-1.8,4.5,4.3,-99
einkyk24,0885403,Thomas Denson,0,-3.4,-3.8,-0.6,-99
nxbtln44,8317666,Julia Lawrence,0,1.1,3.5,-0.2,-99
qsfaxq73,7689842,Solomon Nick,0,-0.4,1.6,3.5,-99
qodlto09,1315556,Gary Hines,0,-1,3.3,4.9,-99
awowtl46,4952876,Pam Spencer,0,0.5,2.1,4,-99
tujexm15,5593737,Amy Bell,0,-1.5,0.5,3,-99
zzbcmj40,7285777,Rufus Mcknight,0,1.3,2.3,3.7,-99
mwfqem57,3017069,David Callender,0,-0.8,3.7,3.8,-99
quyzsx96,2844329,John Armor,0,2.1,3.4,4.9,-99
tnyclb54,1985792,Michael Hillard,0,-1.1,2.3,2.8,-99
wyemcl06,1645763,Dennis Johnson,0,1.4,2.2,4.2,-99
qnqwkn87,0957819,Young Basso,0,-2.6,-0.8,2.9,-99
pcivrv75,8003259,Heidi Levitan,0,-1.4,3.5,4.5,-99
vbhbfe39,6338935,Bennie Fyfe,0,2.6,3.7,3.9,-99
ccmzoe15,1523611,Dustin Hubbard,0,-3.1,3.3,3.1,-99
pfibyu04,4622923,Mary Allen,0,-0.9,3.4,1.3,-99
wtshiy17,9839308,John Suarez,0,0,3,4.6,-99
vdlrdi54,3061635,Rose Parvin,0,0.2,2.2,1.7,-99
hgylfw56,2780425,Stella Hoyle,0,1.6,4.6,1.6,-99
lenygj02,6604176,Samantha Tate,0,0.9,1.6,4,-99
jwzkpn37,7423281,Arthur Mclaughlin,0,-0.8,0,3.8,-99
vpbqfy60,5379923,Shirley Soto,0,-1.4,2.8,3.7,-99
vxdzlj12,9597001,Catherine Kilcrest,1,-1.4,4.2,2.7,-99
abmagp98,9656707,Jessie Hawkins,0,-1.1,1.1,1.1,-99
jxgvep33,1357544,Ivan Singleton,0,0.1,2.7,4.5,-99
bskkvs46,5389045,Dorian Northcraft,0,0.2,4.4,1.8,-99
qzsfoy54,7680588,Helen Christensen,0,1.7,2.6,3.9,-99
izsiiv34,5056007,David Johnston,0,-1.3,2.2,4,-99
ouokah43,2098021,Bessie Leisure,0,-0.5,4.1,4.4,-99
feywaq96,5193379,Arthur Shellenbarger,0,-1.8,3.2,4.6,-99
mahqmg76,3127376,Frances Fry,0,1.1,2.6,2.2,-99
apiafq23,0454052,John Hamilton,0,-1.9,1.6,4.2,-99
ttwrwx10,5296003,Sean Stewart,0,-0.3,0.8,4.6,-99
tgudej77,5546689,Catherine Miller,0,-1.1,2.9,3.3,-99
kobzqb76,7883951,Lida Platt,0,-0.7,2.6,3.9,-99
isbtpx69,0315190,Steve Rhim,0,-0.5,0.4,1.8,-99
jsjeep11,5106141,Keith Shay,0,-1,1.6,1.6,-99
hybphp59,8762055,Shirley Anderson,0,0.8,2.4,1.9,-99
oyyqsz40,5918165,Shirley Mahoney,0,1.7,5,4.9,-99
ybmxua41,3872016,Patricia Shuey,0,-0.4,2.4,2,-99
qgtcwu13,8274288,Richard Yager,0,0,3.3,2.4,-99
ddnkzu66,1738991,Barbara Baumann,0,-0.6,2.4,2.5,-99
wrpukv85,7742565,Anthony Prottsman,0,-0.5,3,4.5,-99
jctxek88,0279645,Charlene Smith,0,-3.8,-3.8,-5,-99
lnhlnj99,5269894,Josephine Daws,0,-2.4,1.4,2.7,-99
elmwmi67,5024957,Mary Holland,0,1.4,2.4,1.9,-99
hjzhst99,9034274,Barbara Rouse,0,-0.7,3.1,4.5,-99
mclcuy00,7437122,William Severson,0,1.1,2.3,3.3,-99
nrlzmq12,9286091,Michael Williams,0,1.6,4.9,3.8,-99
pbfqwd11,0482879,Howard Hall,0,-1.7,2.6,4.5,-99
kndqrz84,3039957,Cecil Verdugo,0,-0.1,3.2,4.8,-99
uemprx07,8018307,Donald Mitchell,1,-1.7,3.5,1.3,-99
dqurmh82,9503673,Henry Krauss,0,-1.4,1.2,2.4,-99
nerden44,2731673,Sandra Johns,0,0.4,3.4,0.7,-99
hvvglm67,2129096,John Garcia,0,0.2,2.1,4.7,-99
gbxetu09,0330936,Florine Chadderton,0,-2.8,0.6,4,-99
sgxccf71,1974182,Carl Blevins,0,-2,2.9,4.2,-99
fbfqet02,4807092,Roderick Cline,0,1.6,1,-0.5,-99
vecqvq47,9680406,Annie Foster,0,1.8,3,1.4,-99
ciimgm04,8734284,Melanie Armstrong,0,-0.6,2.3,4.5,-99
sgorry29,0123404,Dan Simmons,0,0.8,-1.2,1.8,-99
