uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
kykush33,6670255,Elizabeth Delia,0,-1.6,2.7,2.8,-1.2
xfvzsd34,8313002,Charles Morris,1,-3.9,-5,-5,1.5
puojue30,1229245,Saundra Tipton,1,-1.3,3.1,2.2,1.5
mflevi57,2088156,Holly Fortin,1,-2.5,-2.1,-1.6,-2.3
zxgrrq72,8506669,Karen Kent,1,-3.6,-2.3,-3.1,0.1
zbglii99,1610450,Daniel Mapes,0,-1,1.7,4.7,3.4
hlwcfx21,3158599,Jane Lamb,1,-0.9,-0.5,1.4,-3.4
pivepi87,1934408,Paula Caples,0,-3,2.1,2.8,-5
sfxujk47,9199383,Joshua Plater,1,-3.6,0.7,4.8,0.2
oqfxmb05,2619656,Robert Vasquez,1,-2.1,-1.9,-1.1,-4.9
nnnrct26,8505012,Mary Davis,0,-0.9,1.5,2.1,-1.7
spabuj65,8072905,Hazel Romero,1,-0.3,3.4,3.7,-1.2
snvqjb73,6006043,Alice Pacheco,1,-1.7,3,3.5,2.4
nwfopz13,2116188,Osvaldo Weatherholt,1,-0.1,3.3,3.5,4
uzhgnc32,8986415,Lawrence Wozniak,0,-5,-2.5,-99,-5
yybril27,0059130,Ruben Henning,0,-2.3,3.5,5,4.8
ccwjsl16,3844119,Scott Crouch,0,-1.3,-0.4,4.3,4.1
psisgd91,9465309,Helen Schuller,1,-3,2,4.5,-5
khxcbe32,0849647,Danielle Moore,0,-2.1,5,4,4.5
puqwkp27,8526312,Ronald Vo,1,-0.6,1,0.8,-5
jnnehk36,4130544,Sylvia Spotts,0,-0.3,-0.2,5,4.1
tbzvya09,6334239,Theresa Lincoln,0,0.2,1.2,3.3,1
zddhqh33,9372426,Arron Vidot,1,0.2,2.2,4.8,3.7
wtxjcy01,1932982,Mark Cole,1,-3.3,2.5,4.6,1
lnixju83,5236447,Sylvia Warner,0,0.1,1.2,5,3.8
qbcrxc12,3683511,Mike Clark,1,-0.4,1.9,4.8,2.9
vhravz70,6528560,Mary Lewis,1,0.3,2.8,2.2,-1.7
qzusor19,8714025,Delma Rataj,0,-2.1,0.6,1.8,1.3
qubvut77,6548392,Leonard Wedderburn,0,-0.5,2.5,0.6,4.5
pyyfdl67,7126235,James Hightower,1,-4.1,-0.6,2.3,2.6
awtuyz45,9571410,Henry Vires,1,-2.2,-1.7,-2.5,0.5
pjrqxw88,7945239,Patricia Brown,0,0.3,3.9,4.7,4.1
njmszl83,2275273,Mary Guedry,1,-2.7,0.6,-2.5,-4.8
wmsagm20,8461865,Pamela Langley,0,-4.5,4.2,2.9,3.6
momaif80,4417160,Anna Williams,0,-1.5,-1.7,0,3
mimbho13,1390717,James Woods,0,2.1,4.3,4.8,3.5
szvdhu97,7708969,Rosemary Randall,1,-1,3,4.2,-3.7
albqvs92,4904826,Judy Connor,1,-0.7,4.5,4.9,1.9
ajeyhw06,4451796,Randy Schuster,0,-3.9,-0.8,2,4.3
tbsnrh28,3596372,Lisa Low,1,0.8,2.9,2.9,-2.4
ozmrlg94,3878874,Mary Wilson,1,-0.3,2.5,4.9,3.8
vrhjhv17,3452296,Alexander Marler,0,-0.4,4.5,4.7,-5
rtyjhj00,9973891,Harvey Koslosky,1,0,3.5,3,-0.2
wezkrr40,6202746,James Nazario,0,-4.2,-0.7,2.4,0.1
uvtlst42,7660280,Zachary Garcia,0,-0.9,-0.8,3.2,-2.9
fcigdb77,4214337,Catherine Szymanski,0,-4.2,-5,-5,-4.9
vangyv77,2009452,Jeffrey Hunt,1,1.6,3.1,4.9,3.6
vxdvaq57,3329977,Andrew Ludwig,0,-0.9,0.2,4.7,3.6
jntuty21,3721373,Leon Jones,0,-1.3,-1.1,5,3.8
pszmwj32,2823566,Emil Middleton,0,-2.7,-0.2,4.2,-2.1
qgmnlf77,8809531,Brooke Anderson,0,-4.6,-0.7,2.1,2.6
mkrzrk68,7741350,Stacey Cesena,0,-0.5,1,3,-4
sukzzg49,9956586,Mark Wisman,0,-0.8,1.7,3.9,-1.6
zruzos77,9358637,James Herrera,0,-3.3,-1.7,5,4.6
ebwkgb24,7971235,George Langston,0,-1.4,0.5,2.8,-2
kmqsqw19,1002999,Delores Seay,0,-1.2,0.6,1.6,3.3
wbjfpj11,1051318,Mike Ferguson,0,-1,1.4,3.3,2.2
cyzeqn15,4825009,Maria Saunders,1,-0.6,1.7,5,-0.4
ytswoh67,4254960,Louis Haines,0,-3.8,2.5,4.4,1.9
pxyklc85,0761273,Sharon Swedenburg,1,-0.2,2.6,4.4,-4.9
kxgpcu59,3278569,Helen Raffa,0,-2.8,-0.1,2.2,-3.1
wtlsuy36,6263834,Denise Moore,0,-1.2,0.5,5,4.8
pzjtnx01,5550607,Robert Vasquez,1,-3.3,-1.7,2.3,-5
bupbqo11,6859190,Harold Davis,0,-1.4,5,5,4.2
cydyuh49,8451545,Johnny Brasil,1,-5,-5,-5,0.8
hdkyrx43,7543852,Tammy Montgomery,0,2.2,1.9,5,4.1
penzze28,4071181,Sheryl Dunlap,0,-1.5,-0.5,1.4,-0.1
bxlccj94,8765677,Margaret Hayes,0,-3.3,-1.2,4.2,1.5
sdfzwr68,5275225,Christopher Wass,0,1.7,0.4,3.6,3.3
kryybj05,6007462,Brian Cantu,0,-5,-5,-99,4.9
szjglx17,9486288,Peter Shepard,0,-1.5,-1.1,4.1,-4.2
adqamh29,9842491,Eric Fletcher,0,-1.7,1.4,3,3.7
mlgvsa67,0904030,Frances Childress,0,-3.3,0.7,1.6,2.6
wnsjuo80,7597919,Michelle Correa,0,-1.6,0,3.3,1.5
wecoym40,4258569,Jamie Engle,0,-2.9,1.2,4.7,0.4
wwfjac48,3806757,Frances Delima,0,5,3.3,3.4,4.6
bqlmib03,6112202,Cyrus Pakele,0,1.8,2.5,0.9,4
yxlsfa38,9334373,Cynthia Hewlett,0,-2.8,1.3,3,2.6
hppkoa33,9096302,Delbert Razo,0,-1.2,2.5,3.5,3.5
jfdodd24,3927907,Wesley Rogers,1,-1.6,0.5,1.8,-3.2
gyxnid51,4657497,Joyce Quinn,0,-3.8,-1.6,2.5,4.6
pdevhh95,6864719,Fred Wiese,0,0.8,-0.1,2.5,1.7
rhswsx59,9119050,Estela Simmons,0,-2.4,-0.3,0.2,-0.1
ovtjqr97,2141198,Sandra Manuelito,1,-3.1,-2.1,4.3,4
yxltns62,3587413,Norma Vang,0,-3.8,-1.8,4.5,-4.4
cisrqb08,1941916,Joyce Perry,0,0.6,1,0.7,-1.4
pvydjm11,5850161,Karie Carroll,0,-2.8,-0.3,-1.5,-0.3
abslrc91,3995932,Carmen Newman,0,-2.8,-3.9,-0.7,-5
lewfsb53,1965885,Savannah Mendez,0,-2,2.4,3.7,3.2
ywpelm29,1717337,Donald Hills,1,-0.4,3.7,4.6,3.8
scvosg80,9323502,Christoper Galvan,0,-5,-5,-99,5
xvnyzu77,9785482,Candelaria Hill,1,-2,3.4,3.1,-5
vnuckh41,2404930,Ruby Gipson,0,0.2,4.3,1.8,2.6
brcecm33,9901232,Bonnie Barton,0,2.7,1.7,2.5,4
lmikcf80,2608488,Mary Martinez,0,-2.1,1.7,5,4.1
weicbz23,3663821,Jesse Foxman,0,-2.1,3.3,5,4
ynylrz03,6813857,Betty Anderson,0,-3.2,0,0,4.2
vlxnlg69,8775600,Mary Henry,0,-1.1,0,-3.9,-4.9
uejuoe39,5621932,Mary Guttman,1,-3,-0.5,-1,-1.3
dyfcbt68,2031951,Dani Mitchell,0,-3.5,-2.5,-1.9,-0.1
yvsxsk01,0691180,Kathleen Neal,0,1.2,-1.7,4.5,2.4
djmsis76,1222350,Sara Mitchell,0,0.9,2.1,4.1,1.9
hbdznx21,0577412,Grace Mcgrane,0,-2.4,-1.2,4,0.1
dnywpb15,2366941,Demetrice Bercegeay,0,-0,2.2,1.9,1.8
hnbcfy39,5794329,Heidi Blalock,0,-1.9,1.1,-2.3,1.5
bvwjof15,0298298,Nathan Hunter,0,-1.8,0.3,1.7,-3.5
adbdck48,4561284,Ada Joshi,1,-2.3,-1.5,3,0.7
twlxxo07,1849065,Diane Cooper,0,-2.9,0.4,4.5,1.8
xuybpy61,8824344,Simon Renaud,0,0.6,3.9,4.9,0.8
vqzigi35,7134654,Lawrence Moore,0,-0,-1.7,2.6,-4.9
dfbhen56,3845052,Brenda Merry,0,-0.9,4.6,1.1,1
ngikpz11,9942792,Alfred Davis,0,-4.6,2.1,2.7,4.6
ppbumt41,9381204,Vince Jones,1,-2.1,1.7,4.7,-0.2
zciafg18,9848603,Brian Kelly,0,1.8,2.5,2.5,3.8
cybxba97,3891655,Mark Neel,0,-0.8,1.4,4.8,3.3
ltsglh73,6005237,Johnny Diaz,1,-3.1,-0.3,4.4,-3.4
cpseiw89,3807976,Marjorie Shepard,0,-1.7,-3.6,0,5
wtahsa78,1167485,Thomas Erickson,0,-0.3,1,1.6,2.5
ztzogd58,1466424,Thelma Peterson,0,-4.4,0.8,5,2.5
ahtdlo73,2582222,Melissa Jensen,0,-2.8,0,-1,4
olxvjs97,0913852,Efrain Mettlen,0,-0.5,3.4,2.4,-0.2
vofkdc59,3825792,Carol Steele,0,-1.1,0,4.9,3.1
mysevw62,8790731,Jason Duncan,0,-3.1,-2.2,-0.5,-4.1
akzkup34,7259776,Georgia Vala,1,-2.4,0.9,0.6,-5
ewhick26,4509913,Gerald Parham,0,-1.4,2.4,1.3,0.1
vjsmdj55,1137409,Patricia Vajgrt,0,-1.1,2.2,4.7,3.4
lcucha07,5410978,Denis Burley,0,-0.8,0,5,3.5
pdwdvw92,8023686,Kathryn Thompson,0,-1.2,2.2,2.5,3.8
hdjrdb18,2340922,Sandra Walker,0,-0.2,3.8,4.1,2.7
uheafs64,1100534,Alexander Valenti,1,3.3,3.3,4.7,4.5
wgaszu26,2961076,Lois Michael,1,-4.4,-1.7,5,-1.2
ftpsbj93,2763602,Carolyn Busby,0,-4.2,-3.1,0,-4
bvehwj80,8309416,Norman Pinkowski,0,-1.7,-0.5,3.5,-1.2
naixhd39,6058640,Javier Bradley,1,-1.4,4.4,3.2,2.9
aawmzo39,7453010,Elizabeth Thurston,0,-1.5,1,5,4.7
ntcqcy42,3741834,Tania Jaramillo,1,-99,-99,-99,-99
vtinle46,2113046,Mike Lester,0,-1.6,5,-99,4.3
dydqfi74,9929559,Javier Brown,0,-1.5,0.6,4.8,1.2
alvjim16,7797998,Sandra Ramirez,1,-2.6,-0.5,-0.7,0.8
afbqmr02,2286385,George Watkins,0,-1.9,-1.6,0.7,-4.9
ojzsqg32,5972661,Mike Gray,1,-2.9,-2.8,-1.5,-5
oitdva41,4023150,Douglas Murphy,0,-3.1,-3.8,-2,-5
zekhvp98,1329737,Candy Garland,1,-0.7,3.2,4.4,-2.6
mrtzeg03,8340146,Carmen Miller,1,-0.5,1.7,2.5,-2.5
aewtfg34,8039539,Joseph Lee,0,-0.8,2.5,5,3.8
qxcpmk01,3501450,Rebecca Medeiros,1,-2,1.8,3.7,-4.9
wduxtu34,1846964,James Dirksen,0,0.4,3,3.5,-0.3
repibm83,8770253,Danny Kimball,0,-3.3,2.8,3.8,3.7
midznb42,2420726,Sherry Foster,0,-0.8,0.8,4.1,4
rwslmn56,8438839,Calvin Didonna,1,-2.7,-0.6,2.5,2.7
fngtlm58,9011635,Brian Magee,0,-2.5,-1.6,1.5,4.5
qzpghh89,3738449,Bradley Sorenson,0,0.5,2.8,3.1,2.1
jrehnd98,3308396,Kerry Gomez,1,-1.5,2,2.3,2
flaxvi73,9395652,Alisha Ding,0,2.2,3.9,4.5,3.2
oftdgz41,1026049,Marcus Godwin,1,-1,-0.3,5,3.8
ohfoik73,5793628,Ignacia Choate,0,-1.5,0,3.6,1.8
qhtksx08,5726734,Jane Kassin,0,-0.7,2,1.5,1.4
dvjlof85,9329001,Elizabeth Bianco,0,-1.6,4,4.6,0.3
eedirx70,0522472,Amanda Redfox,1,-0.5,1.4,4.8,4.3
poaqxu11,7528635,Jennifer Danley,0,-3.5,-2.2,5,-5
dquxei46,2767952,Nancy Odonnell,0,-1.7,3.3,5,3
esxooz17,2680865,Brian Haack,1,-2,1.5,1.9,4.2
sbawjw11,1115906,Timothy Higgins,0,-3.4,1.2,-0.4,-1.8
fzhrsk59,2110506,Perry Lueck,0,0.5,1,3.2,1.5
ziuoaj17,2655107,Barbara Malloy,0,-2.8,2.5,4.4,0.5
abctfn70,8436108,Evelyn Ullery,0,2.3,1.4,3.5,2.9
lovbgp54,3760152,John Anderson,1,-0.8,2.1,3,0.1
pijuwg08,5110862,John Harper,0,-1.7,-1.3,3.1,1.6
kbmdad90,4633201,Stella Brawer,0,0.5,2.8,4.9,0.9
pmulqr65,5559675,Ervin Guttman,1,0.1,0,4.5,-0.2
xjhbkz64,8150038,Daniel Jones,0,0.9,2.5,5,0.8
qzdcdg28,0243963,Rickey Naylor,0,-3,1.2,2.3,2.1
wfxwvq59,8686724,Thomas Gomez,1,-1.2,1.5,2.8,3.1
tafufy47,1988960,Keith Morales,1,-1.3,0.4,2.7,-4.5
coyscp62,5702508,Todd Conte,1,-2.7,0,5,1.1
bvjgti61,8657853,James Lugo,0,-3.7,5,4.9,3.2
dliads68,0318114,Amy Harvey,0,-0.2,3,4.7,-0.9
engyqc41,5144701,Vanessa Walker,1,-1.6,2.2,1.7,-2.7
djhgcx96,2175567,Sammie Seltzer,1,1.9,1.5,1.5,-3.2
lsdkka72,2790387,Stacie Drake,0,-2.2,3.5,3.3,2.2
gljhin27,1566742,Abby Hall,0,-0.2,-0.5,2.6,-4.8
irpgcp92,7576407,Sherry Watkins,1,-2,-1.3,3.3,-1.6
xkgnvw16,6449881,Avelina Kelly,0,1.3,1.3,3.3,3.2
psnygs82,2806694,Enda Aquino,0,-0.3,1.8,3.3,2.1
vhxblc03,0821284,Gregory Nelson,0,-4.2,-2.2,-1.9,-4.9
cjhfet74,3038681,Jeffrey Esparza,0,-1.1,0.4,3.6,0.4
hsncvg86,2390045,Kemberly Cullum,0,-1.5,3.9,4,-0.1
zpcqkp82,4002384,Lori Montgomery,0,-0.5,2.5,5,2.9
eenbgz74,4593201,Maryann Jones,0,-0.6,2.9,2.7,-0.6
hxbvji12,9507991,Augustine Roberts,0,-2.8,0.1,5,-4.7
tguxul00,7172622,Juan Scott,0,-0.6,0.6,4,1.6
txmdsp54,6563396,Lloyd Gerow,1,-1.9,0.6,2.4,1.7
jqwtva52,2682061,Kenneth Swenson,0,-3.1,3.7,3.9,3.8
dewohg69,1822699,Perry Edell,1,-2.2,0,0,-5
wlobgk41,3554634,Alice Nelson,0,-4.4,-4.4,-2.6,2.3
bqxybc83,3820379,Nicholas Donovan,0,0,-1.7,0,4.7
ntooui85,5089258,Phyllis Lochrico,0,-3,-2.2,1,-4.4
skwqsi82,3166960,John Pellerin,1,-0.9,3.1,4.4,1.6
lmbjzr80,4624517,Wendy Jones,0,-2.6,5,2.8,4.4
hpptzo84,0318676,Herbert Cardenas,0,-0.7,0.2,1.8,-3.9
evkqrc35,9418052,Jennifer Weckhorst,0,-2.5,-1.9,2.1,3.2
erlqrv86,5919341,Steve House,1,-2.3,0.3,4.7,0.9
gzdfww96,4090146,Elaine Mcginley,0,-1.9,1.7,1.4,4.8
eljkpr15,6969988,Gil Eye,0,0.8,3.3,0,4.4
jobnxl79,3829472,Adeline Ryan,0,2.1,2.4,5,4.3
uvedzu96,0055244,Eugene Benavides,0,-2.5,1.9,4.1,1.5
nkqwwk20,8124295,Joseph Young,1,0.6,2.8,3.2,3
pembwz62,0707585,Annie Breiter,1,0.9,1.7,4.4,-2.3
wtcqsu43,7313856,Kevin Doss,0,-1.8,4.4,4.2,0.2
anlryo20,2620784,Jayme Claridge,0,-2.4,-2.8,0.8,3.6
gmjqvd68,3896306,Marsha Nelson,1,-2.5,4.8,2.5,2.3
dhzkst39,6366147,Lucy Fairfax,1,0.2,1.7,1.5,1.2
vxitck79,9747776,Tracy Stevenson,0,-2,1.6,-0.2,3
irsaot48,5066567,Chris Swift,1,-2.7,2.8,-0.1,4.3
aecdrb04,4045512,Noel Barrett,0,-2.9,1.1,-3.9,4.3
eksumf67,9054073,Keith Mumm,0,-4.4,-3.3,-3.1,2.9
aqgged99,4159843,Benjamin Rankin,0,-0.8,0.8,3.7,2.6
aynbhp96,3476542,Jody Patterson,1,-2.7,-0,3.4,4.6
saqxfl88,2793508,Robert Cannon,0,1,2.6,3.1,-4.8
qzvban01,7202643,Benjamin Lewis,0,0.3,1.9,-0.3,-3.9
qvrpct20,7226936,Jay Shehan,1,-4.3,-1.4,-0.8,3.8
xivseu31,2122877,Ted Arra,0,-0.5,2.2,5,1.5
dzgixb62,7339854,Krystal Eunice,0,-3.3,-2.5,3.6,4.1
pwxvhh76,5692392,Julia Adcock,0,0.3,3.8,4.3,0
zysitl43,8065668,Milagros Tasson,0,0,0,2.5,4.4
emvnea52,9116515,George Pastorin,0,-2.7,2.7,4.2,2.3
drddyo42,9798540,Sidney Ruvalcaba,1,-0.1,-1.1,1.6,4.7
tqcmhj92,9292220,Frank Navarrete,0,-1.5,0.4,1.7,2.7
lyqbfg50,7726974,Steven Le,0,-2.5,3.7,1.6,-4.5
hqfvkv33,6408852,Robert Wiersema,0,-1.7,0.1,0.9,3
lunalj00,2370981,Roger Chaney,0,0.8,2.2,2.5,3.1
vbblcz74,5206832,Cynthia Christopher,0,2.1,1.2,3.7,4.2
isrqpa76,4627883,Kelly Dominguez,0,0.5,1,1.4,2.2
lpkeru54,5733330,Lisa Brown,0,1,-1.9,2.2,-1.4
tzypqe20,1923891,Marjorie Kohnz,1,-4,-1.8,5,3.9
onozqq69,3879065,Wenona Morse,0,-1,0.7,5,0.1
ngayzv06,6608779,Romana Crowder,1,3.3,2.9,4,3.9
hcfswa89,1891024,Mark Black,0,-3.5,-2.7,1,-0.7
hhkxkz84,5333835,Jeffrey Smith,1,-5,0,-99,4.9
sukfsv00,5474624,Daniel Eshleman,0,-3,1.1,1.8,-4.4
avoghq68,9188231,Dawn Gonzales,0,4.3,1.3,4.6,1.2
cgncst21,1799283,Jose Partridge,0,-2,1.2,2.5,-5
rhdlsw72,7769972,Daniela Lawary,0,-3.6,-1.1,-1.6,1.7
cihqyq30,4484689,Blanche Campisi,0,-1.1,-1.1,3.1,2.4
pugahi99,4883738,Alicia Logan,0,-2.9,-0.1,4.4,3.4
psnbcn36,7276534,Robert Marchese,1,-2,-0.1,-0.2,-1.1
taljvc79,6507470,Lavern Hardin,0,-3.3,-3.3,-2.5,-4.6
akmkmo04,8144864,Chi Breitenbach,0,-1.1,-0.7,3.8,0.4
pobyng86,9331574,Edwin Joeckel,0,-0.9,0,0.5,3.1
wyplsg56,4104786,Edgar Hoster,0,-2.9,-0.8,3,-4.9
kfysst98,4237378,Margaret Raver,1,-2.5,0.3,0.3,-4.5
mknoqz69,9339526,Alyssa Petersen,1,0.9,3.3,2.5,-2.8
vkxwuk01,7679874,Sarah Baccus,1,-1.6,2.4,4.6,2.4
kzblve66,9656731,Maritza Cruz,0,-0.4,5,4.3,3.5
canynt09,3676447,Bradley Chambers,0,1.2,-2,2.4,0.8
edrwkp47,2629008,Bennie Pritt,1,-0.8,0.8,2.5,0.5
fhjbed37,5303696,Dustin Rojas,0,0,5,5,0.4
wnizjr20,7194568,Richard Hill,1,-3.9,-2,-3.3,-4.9
locgfh65,3938971,Brian Goble,0,-2.4,3,1.2,-2.2
wllozh55,1776085,Anna Bullock,0,-0.2,1.4,2.8,1.5
huqcoq28,6974658,Geraldine Hann,1,-1.1,0.9,3.3,-0.3
thkvyy79,1744136,Owen Heim,0,-0.3,2.5,5,3.9
vmxser68,4683952,Debra Gardner,1,-2,1.3,3.2,-5
tsqide79,1348073,Arthur Conlisk,1,-0.2,2.2,2.9,-4
jaxunb75,5098393,Irene Rodriguez,0,-2.4,2.7,2.4,2.4
xjcpdw60,5226300,Claude Gilbert,0,3.1,1.6,2.9,2.5
lgmpwg11,7519193,Agnes Macklin,0,-0.9,2.2,0,2.2
jbbqmb12,3836617,Dora Shackett,0,-1.3,-0.6,-1.7,2.6
yfkpuj07,3628617,Joan Velis,0,-0.8,0.4,1.2,1.2
bopgtx84,3838272,Rita Mixon,1,-1.6,2.1,3.3,-5
rjiunl23,2479536,Nicholas Gauthier,1,-0.8,3.9,3.3,1.6
drtwvp86,9319787,Angel Parker,0,0.4,0.8,3.9,0.9
xsgipg74,8497200,Ella Clare,0,-0.3,0.6,0,1.5
hnxtog05,9695558,Luis Arno,0,-1.2,0.7,3.3,3.7
mqdxkr75,5869567,Bobby Ryan,0,-1.8,2.7,2.8,4.2
pafazy79,3540593,Nickolas Anderson,1,0.2,1.3,2.2,2.8
fpnivz58,0686061,Lawrence Colantuono,0,-0.8,0,0,3.5
tvrwak50,2719001,Patricia Hyde,0,-0.6,0.7,1.7,4.4
xxtmsg53,3440243,Donald Kruger,0,0.6,4.2,3,3.6
tjlwft89,6800031,Melanie Zinke,1,-2.7,1.7,5,4.4
glxbgx65,3194587,William Baldwin,0,0.2,0.8,0.4,-4.2
owzdon96,7938607,Michael Hayes,0,-0.3,-0.2,-1,-4.6
zjmnvy07,8934288,Frances Nicley,0,2.8,2.8,5,0.9
ghxxih53,7572217,Denise Meador,0,-2.4,0.2,1.3,1.6
btcbcq86,2569661,Angelica William,0,-2.8,-3,0,1.5
bkdals93,1851503,Javier Wall,1,-2.8,3.3,5,-99
eouwgj45,4186700,Irene Thompson,1,-0.5,3.8,4.5,3.5
xputwk16,9351746,James Kidd,0,-2.8,0.2,-0.3,2.6
yenvvd80,1819374,Tammy Boerger,0,-1,-1,2.9,2.6
kogovp57,9509152,Brandon Ingram,0,0.3,3.1,3.7,2.8
gdinsz09,0740189,Diane Holly,1,-0.5,-1.5,4.8,-3.4
mdjgpv92,0858471,Luke Chew,0,-1.1,0.6,1.1,0.8
mpbqcr34,4840713,Alyssa Ngo,0,-3.7,-1.1,2,-1.2
mpaqdd90,0995600,Katrina Johnson,0,-0.3,2.9,1.6,-1.3
jhibyr33,7144756,Steven Haney,0,2.1,1.5,3.1,-0.9
yhzlgp08,9917004,Harry Taylor,0,-4.7,-4.9,-3.3,-1.7
wpvykw57,5520666,Caroline Williams,1,-0.6,0.7,1.5,2.2
fznlqc86,8290293,John Brownlee,1,0.6,3.2,4.5,4.3
yjvrbz75,8344465,Larisa Press,1,-3.5,3.9,4.5,3.7
eimbkd66,4469349,Marian Stubbs,0,-2.3,1.2,4,3.8
tyrsnv82,4667451,Dan Weaver,0,-2.2,-1.7,-99,4
vmiggg41,9785687,Blanche Nieves,0,-1.5,3.5,3.3,1.7
mbcbxe12,9412012,Sophia Giannone,1,-2.1,1.7,0.5,4.5
ndcpru39,8914763,Dustin Lopez,1,-2.4,-1.9,4.5,-0.8
uegwpc47,8454196,Jeff Noble,0,-2.7,0.7,4.8,-5
xvdrvh09,0791154,Arleen Reiter,0,0.5,3.5,2.7,1.8
gbgazs48,9607059,Chris Gore,0,-0.8,0,1.3,2.1
asuklu58,7679335,Roger Currin,0,-2.8,-0.9,4.1,1.6
irjteq44,8789413,Rodney Jellison,1,1.1,3.3,1.9,3.5
jsgynx78,1706119,Amber Juarez,0,-1.3,2.5,0,-4.9
vbdadq65,1330985,Barry Woods,1,-2.5,-0.8,-2.9,-2.8
jwsoij17,3013315,Nicholas Gee,0,-1.6,2.2,2.3,-0.7
rzmwpx09,2014187,Olga Dan,0,2,2.7,2.5,3.3
nfrzni43,1973314,Jason Caceres,0,-1,4.5,5,3.4
mguwez98,7111581,Frank Proctor,0,-2.9,0,-5,0.6
gxcxmj11,1868827,Preston Lindsey,0,-1.2,1.2,4.9,3
fezwhk55,2687452,Florentino Rickard,0,-1.8,-1.8,0.1,2.8
tstuel32,9604101,Bruce Henrickson,0,-4.4,0,5,-0.4
qxzavr47,2277992,Cassandra Gil,1,-2.3,3.4,4.1,2.7
bjoiak25,0952013,Errol Smith,0,1.1,3.2,3.3,-4.4
mpdzky31,8506547,George Murphy,1,-2.1,1.4,4.7,2.1
vxspzg70,8887694,Norma Robinson,0,-99,-99,-99,4.6
tqktkr96,0448402,Jeanne Yanez,0,0.2,2.6,4.2,-0.5
xjtdxx38,5147562,Linda Willemsen,1,-0.2,2.8,3.8,2.1
pkifcx81,6947231,Marie Salisbury,0,-0.8,0.5,4.8,4
nvbicc93,9448851,Gregory Stein,1,-2.8,-0.3,1.9,1.1
jozsmn13,2958740,Sherri Mcbride,0,-1.3,1.6,1.2,1
rpdukt06,9139241,Mark Hall,1,-4.1,2.2,-99,-5
vhuxlf98,0719407,Barry Hall,0,-1.4,4.1,3.6,4.2
krzloz42,6579534,Cheryl Frisina,0,-1.6,0.7,3.1,3.2
gyjoji00,3064134,Ronald Hunter,0,-1.3,2.7,4.9,3.3
vkhpfv85,1426353,Melissa Franklin,1,-0.5,3.6,4.7,4.8
oyawzw99,9878704,Dara Woodrum,1,-2.6,1,0,-5
ljijzk76,9597366,Dennis English,0,-1.7,2.1,5,4.1
ikuofg51,6704912,Jeffery Jeffords,0,-1.3,0.9,3.7,1.9
jtwhap00,2295098,Tracy Muffley,0,-1,-3.3,5,3.4
vcdzfi49,6656317,William Redman,1,0,0.7,4,-1.9
wkqtjf26,4086626,Jo Sloan,0,-5,-5,-2.5,-4.3
kjzlkb50,8135126,Rebecca Mclanahan,0,-0.2,1.7,5,2.2
wnkmbn27,9305387,Alice Staton,0,-2.8,-2.2,5,4
pchdjh76,8617698,James Hudock,1,0.2,3.1,4.3,1.8
kpwqdl53,0720409,Shawn Batson,0,-3.8,-5,-5,-99
xalnin89,1119832,Casey Waters,1,-2.1,-0.6,1.6,-5
xichld06,1754246,Robert Young,0,-0.1,3.7,4.8,3.7
zggtvs58,5188865,Walter Luther,0,-2.2,-0.6,1.2,-2.7
awzfbq73,2391103,Latasha Davis,0,-0.7,1.3,4.9,1.1
huufzq74,1566162,Kathleen Adams,0,1.2,1.9,5,2.2
jgpqey74,1318296,Roger Brummett,0,-2.6,-0.9,1.7,2.8
yrqhra72,1221160,Kathleen Parr,1,-1.5,1,3.3,-1.8
chmegt71,5018775,Lena Bunce,0,-2.7,-0.4,4.2,1.3
hbfvvz23,0304280,Terri Crain,1,-2.1,1.5,2.2,0.1
wmsmbs97,2635941,Patrick Banks,1,-1.4,0.8,4,0.2
ouikeu17,5552377,Lawrence Isbell,1,-1.5,-0.5,3.2,1.7
sheher72,4197276,William Lang,0,0.3,-1.4,2.6,2.9
cvwduc65,5858639,Jessie Fuller,0,1.1,3.2,4.8,3.4
jikywi18,8326059,Candace Bagwell,0,-3,2.5,5,3.9
joeqyj97,4172318,Eddy Ledbetter,1,-3.1,-0.2,2,0.2
tpxewk46,7794846,Gordon Bechtold,1,0,1.7,4.8,1.7
alfqok98,1031618,Kathryn Vanatta,0,-4,0.5,1.6,1
hwxnxc39,0481389,Karen Bolden,1,-0.7,0,5,4.9
wuacww28,5419547,Sandra Richard,1,-1.2,2.1,4,0.4
vfhgmo80,9329169,Charlotte Sykes,1,-2.9,-1.7,0,-4.3
sbaoic06,9138191,Rodolfo Eisele,1,-1.9,1.2,3.9,1.9
ezycnq59,0424443,Frances Mcdaniel,0,2.5,2.5,1.6,4
jvhhuw86,3636536,Santiago Gattshall,0,2.4,5,4.7,4
zwndww36,7046060,Thomas Alford,1,-0,4.2,1.8,2.8
yosxik53,9568161,Marian Roark,0,0,4.3,4.4,3.4
kkhyam36,3513727,Kenyetta Johnson,1,-0.8,0.7,2.7,-4.9
kwjlkp31,7269920,Michael Kennedy,0,-2.3,-1.4,1.7,3.3
uxvtqs24,7192321,William Miceli,1,-0.2,2.2,3.3,2.7
sngapd66,2073933,Florence Bird,0,-3.5,0.2,3.4,-4.2
