uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
hqdkfk76,9624650,Sharleen Smith,1,-1.4,-1.4,4.2,-4.4
ayglty05,3906538,Larry Felix,0,-1.7,-2.5,0,-1.8
tyoygz16,0509286,Wendy Richardson,0,0.8,0,-99,-3.8
htbuvv04,2724065,Donald Whipple,0,0.2,1.6,0.2,-2
ofoorq65,9159412,Anna Sinclair,0,2.1,3.1,5,4.5
xnldcl58,8994244,Edward Smith,0,-0.1,2.5,-99,4.1
dlavbj26,8268598,Thomas Carpenter,0,-1.7,2.2,5,4.3
efumlr57,7506901,Susan Locke,0,2.2,2.2,3.8,0.8
tnepiy05,8076652,Richard Takahashi,1,-3.1,0,5,0.5
otuavz22,4861053,David Mandich,1,-2,2.9,3.5,3.4
pkjtbp60,5016662,Maria Ortiz,0,-1.8,-1.4,2.7,-2.1
iggrlu32,5013298,Oliver Rincon,0,-4.2,3,5,2.9
nyfmyh08,8901142,John Arterbury,0,-0.4,3.4,0.9,0.6
wapbes22,3734873,Jeffrey Lamb,1,-1.4,1.1,4.9,-1
migkxr34,1430207,Lloyd Johnson,0,-2.2,1.3,0.8,-0.2
lqnyzi35,6156885,Pamela Shoji,0,-1.9,0,-3.5,1.2
kxprkz76,2308879,Joseph Ward,1,-3.3,3.3,5,2.2
ijixau22,1443996,Kathleen Zimmerman,0,0.1,3.3,3.3,2.8
shxmjn92,8399012,Freddie Plourde,0,-1.3,2.8,2.9,-4.9
jftcco17,2778524,Cheryl Quintanilla,0,-0.9,2.8,4.8,4.1
cpgdlr38,5231003,Leslie Griffis,0,-3.3,-3.3,-5,1.5
fjwxtj13,6635434,Ruby Bounds,0,-4.4,1.7,1.9,4.9
wtlbgg30,8134811,Monica Hill,0,-1.3,0.8,2.6,1.9
hoguun98,7443659,Reginald Beaudoin,0,-1.4,2.2,1,3.3
sbsjqi38,8505502,Tina Bealer,1,-0.6,2.9,4.5,-2.1
cremio83,0374324,Jeremy Altenburg,0,1,3.7,0.8,3.3
iagjna59,7365779,Howard Armstrong,0,-1.4,3.9,2.2,3.9
zsbnuj09,2238022,Gregory Davis,0,-0.8,1.9,2.1,1.4
gkseab28,2070381,Patrica Patterson,1,-2.8,-0.6,2.1,-2.9
owxnbg03,8407545,Megan Janis,1,-2.3,2.8,2.8,-3.1
hkpnmz05,8369617,Annie Torres,1,-0.5,3.1,2.6,3.5
qynajg94,3742824,Tiffany Grove,0,-2.1,2.3,4.8,4.8
ekyydl74,8125882,Robert Caudillo,0,-1.1,3.7,4.5,3
sbotwl16,7077499,Robert Parker,0,-0.2,1.5,1.7,-4.9
axtrua12,6272163,Karen Hamilton,0,-1.9,0.6,0.7,0.7
iofslw96,7209205,Robert Maciel,0,-0.4,4,5,1.6
rqdhji67,7714498,Cody Cheever,0,-2.3,-3,3.2,-0.7
smesiy31,8244272,Rebecca Taylor,1,-3.2,-3.2,-2.2,3.1
cntwgx07,8966363,Linda Nivens,1,0.1,2.2,4.6,4.7
hxledh06,2572412,Kathleen Mager,0,-1.1,3,2.4,0.8
ywrmiq09,1770873,Robert Ahrens,0,-4,-0.5,2.2,3.8
ezkmdt36,6223732,Noel Brotzman,0,-3.4,-1.5,4,3.2
clgbyk75,4168315,Florencio Harvey,0,-4.4,2.6,4.7,1.8
edccmx21,6100487,Brian Yates,0,0.8,1.4,5,4
wkeucl48,3997038,Thomas Voorhees,0,-2,3,4.3,1.8
rnvlqq47,5655623,Helen Duarte,0,-2.2,1.2,4.3,2
vxmzsn52,7460002,Wilbur Pinto,0,-1.1,1.2,1.1,-4.1
lbeshn50,2013351,Laura Wetzel,0,-0.7,0.3,2.4,-0.5
fxbsxv18,0309262,Dorothy Murray,1,-2.9,2.8,4.7,2.2
pwxdeg71,3385237,Gregory Dowell,0,0.1,0.9,4.8,-0.1
ieswuy46,1035173,Karina Sanford,1,-3.1,-0.9,-0.6,-5
tcwxza01,8856682,William Spears,0,-2.9,-1.1,4.5,-3.3
emygky44,3985143,Jerry Ball,0,3.2,3.8,3.9,2.3
phtzwp61,8834804,Billy Gutierrez,0,-5,-4.4,-4.5,-2
tgmidn89,3228225,Mary Barker,1,-1.6,1.2,3.2,-1.1
lnsarg34,0867678,Clifford Castillo,0,-2.7,-1,-0.3,-5
rmkjij90,3020927,Steve Mull,0,-1.8,1.5,5,3.8
fdvpyw17,6450186,Phyllis Almeida,0,-0.6,1.8,4.9,3.1
hjkyvf67,8974427,Tara Munoz,0,-2.5,-2.5,-99,-4.8
osddzt82,7309344,Sam Compton,1,-1.6,2.2,1.6,-4.7
laoxyp78,5461426,Linda Murray,0,-1.4,2.5,5,3.3
taudzc12,5220449,Bonnie Fletcher,1,3.2,3.6,3.8,-3.2
qdotif02,2093766,Michelle Cope,0,-1.4,-1.1,2.3,1.8
zsliiz98,9003955,Craig Braden,1,-1.6,-1,3.3,-2
daqvgd73,1890726,Brian Regan,0,-3.6,-3.8,0,4.6
jpczvv15,1786101,Jani Franco,1,-2.5,-0.3,0.6,-0
fmarpn92,0151768,Marion Mcknight,1,-3.2,5,4.3,2.6
jcfnab77,2114552,Adam Copley,0,-0.7,1.6,1.5,4
ofoubs99,1096228,Georgina Erving,0,-2.5,-2.5,5,4
hbdjoz02,8672367,Kenton Heinandez,0,-0.5,2.2,2.9,2.8
hpgxaa52,1616108,Robert Sullivan,0,-2.2,-1,2.4,4.4
ugjjxu62,9199314,Daniel Evans,1,-1.3,3.2,3.6,-1.5
rmrejv89,0145039,Benjamin Huynh,0,-2.2,1.9,-1.4,3.4
totfih57,8011298,Derek Reed,1,-2,1.1,3.2,-1.7
szwhol53,9890922,Judith Cottrell,0,-4.6,4.4,3.9,4.4
ddmsul39,8629112,Anita Weipert,1,-5,1.2,4.8,-0.4
gyupqk67,0488580,Clyde Rogers,0,-1.6,2.7,2.8,-1.2
zexbjs56,6601473,Pedro Warren,1,-3.9,-5,-5,1.5
rrdpak98,8989203,Frank Pough,1,-1.3,3.1,2.2,1.5
cwacjg08,5263015,Jacob Foster,1,-2.5,-2.1,-1.6,-2.3
bfkjgc14,9993785,Patricia Surrett,1,-3.6,-2.3,-3.1,0.1
yoqfmd28,2361230,Harry Gutierrez,0,-1,1.7,4.7,3.4
vlprgs25,3024459,Frank Keomanivong,1,-0.9,-0.5,1.4,-3.4
hsydmp85,1331540,Clara Beauchesne,0,-3,2.1,2.8,-5
zadclv61,5349294,Franklin Christensen,1,-3.6,0.7,4.8,0.2
fftjjl19,5700324,Rhonda Brassil,1,-2.1,-1.9,-1.1,-4.9
drglnr42,8412557,Susan Granger,0,-0.9,1.5,2.1,-1.7
ljoegk25,4882498,Stephen Collins,1,-0.3,3.4,3.7,-1.2
winbuo65,2302236,Viola Mcgillicuddy,1,-1.7,3,3.5,2.4
rcwdsq96,7752846,Fannie Neal,1,-0.1,3.3,3.5,4
lxpcsb61,1667411,Kathy Mitchell,0,-5,-2.5,-99,-5
jlwltw08,3042926,Nancy Brooks,0,-2.3,3.5,5,4.8
hqobdh26,6527809,William Brooks,0,-1.3,-0.4,4.3,4.1
jbqmlk36,2255048,Connie Rose,1,-3,2,4.5,-5
pcxzjm04,4195294,Kristi Holland,0,-2.1,5,4,4.5
cyquji41,3911907,Christine Thull,1,-0.6,1,0.8,-5
hbmlmr02,5418982,Judy Gett,0,-0.3,-0.2,5,4.1
jzahpt32,9759610,Monica Strohmayer,0,0.2,1.2,3.3,1
nsulru89,5121955,Robert Butler,1,0.2,2.2,4.8,3.7
pfqywq09,4733262,Stephen Campa,1,-3.3,2.5,4.6,1
tywcin34,6415280,Scott Williams,0,0.1,1.2,5,3.8
nbmkre53,1986220,Kelly Gunter,1,-0.4,1.9,4.8,2.9
xhlsep81,3903050,Tammy Adam,1,0.3,2.8,2.2,-1.7
penrwt41,2245604,William Dunning,0,-2.1,0.6,1.8,1.3
ziqbgf68,8005605,Gustavo Pettis,0,-0.5,2.5,0.6,4.5
vusots77,2875631,Eugene Silversmith,1,-4.1,-0.6,2.3,2.6
fflaww41,8023129,Pat Sommerville,1,-2.2,-1.7,-2.5,0.5
smxrin89,3587101,Richard Sifford,0,0.3,3.9,4.7,4.1
naqmri84,6811029,Curtis Simon,1,-2.7,0.6,-2.5,-4.8
wbdfum03,3881844,Kendra Medlock,0,-4.5,4.2,2.9,3.6
ikifnv05,2763051,Trinidad Bowman,0,-1.5,-1.7,0,3
wbxccy72,4652134,John Bass,0,2.1,4.3,4.8,3.5
smqvnf56,6289351,Christopher Benfield,1,-1,3,4.2,-3.7
mgoxew07,9103216,Latoya Evans,1,-0.7,4.5,4.9,1.9
psnoxa89,4292372,Robert Walker,0,-3.9,-0.8,2,4.3
cazaal73,8961556,Adele Perrone,1,0.8,2.9,2.9,-2.4
ypfgoe27,3305485,Vincent Brown,1,-0.3,2.5,4.9,3.8
xrnnfg04,1523321,Gail Granado,0,-0.4,4.5,4.7,-5
wytthz88,3790103,Shirley Weeks,1,0,3.5,3,-0.2
uoncht02,1624687,Ethelene Roscoe,0,-4.2,-0.7,2.4,0.1
iukijw25,3705230,Kathy Judd,0,-0.9,-0.8,3.2,-2.9
dklhgi56,8029699,Heather Miles,0,-4.2,-5,-5,-4.9
ghlqmx13,9190457,Moises Mathieu,1,1.6,3.1,4.9,3.6
slmthj17,9056476,Paul Wooley,0,-0.9,0.2,4.7,3.6
lqorlt19,8449772,Matthew Florence,0,-1.3,-1.1,5,3.8
etadte45,1933702,Tammy Watford,0,-2.7,-0.2,4.2,-2.1
voswyo70,7063718,Mary Wilson,0,-4.6,-0.7,2.1,2.6
isdirn88,4314881,Jason Audirsch,0,-0.5,1,3,-4
dutohb53,5018079,Billy Spadaro,0,-0.8,1.7,3.9,-1.6
irmxhz50,5446184,Lucy Boyer,0,-3.3,-1.7,5,4.6
juwyed05,1679977,Marie Mcdaniel,0,-1.4,0.5,2.8,-2
qhhjtb34,2123491,Russell Rocha,0,-1.2,0.6,1.6,3.3
kfjryc17,7704152,Glenn Cooley,0,-1,1.4,3.3,2.2
vpghab75,2392879,Reed Lucas,1,-0.6,1.7,5,-0.4
qedgyr45,8409680,Darnell Testa,0,-3.8,2.5,4.4,1.9
sqqtdd76,9354813,Jason Huebner,1,-0.2,2.6,4.4,-4.9
ivwjom59,4164471,Lenny Lynch,0,-2.8,-0.1,2.2,-3.1
zntgmo74,9605318,Stacy Bloom,0,-1.2,0.5,5,4.8
hqhylo72,6754502,Wanda Coble,1,-3.3,-1.7,2.3,-5
wcwact42,5951566,Ruby Malik,0,-1.4,5,5,4.2
damdqv31,7385105,Toby Spivey,1,-5,-5,-5,0.8
brurco79,9135347,Brenda Hall,0,2.2,1.9,5,4.1
uwlnhg61,1526306,Raquel Geathers,0,-1.5,-0.5,1.4,-0.1
fnsqsb69,7154581,Albert Gordon,0,-3.3,-1.2,4.2,1.5
nhwoqu01,8964709,Arlene Anast,0,1.7,0.4,3.6,3.3
szcwku48,4785699,Shelby Sheats,0,-5,-5,-99,4.9
kmzxct31,3996885,Karen Peck,0,-1.5,-1.1,4.1,-4.2
ifyroo27,4132947,Ramona Kern,0,-1.7,1.4,3,3.7
wyflzg85,3988185,Elias Serafin,0,-3.3,0.7,1.6,2.6
kathpe02,8130118,Tammy Schuster,0,-1.6,0,3.3,1.5
nroqml85,7712082,Craig Garrett,0,-2.9,1.2,4.7,0.4
uevctv87,5820607,Lester Duffy,0,5,3.3,3.4,4.6
favspc46,7620937,Norma Swindell,0,1.8,2.5,0.9,4
tlywal59,2618796,Naomi Way,0,-2.8,1.3,3,2.6
bvzqyf11,7658670,Thomas Arnold,0,-1.2,2.5,3.5,3.5
hmacrs74,4151966,Jesus Burley,1,-1.6,0.5,1.8,-3.2
cmnppj20,5419645,Kevin Marmerchant,0,-3.8,-1.6,2.5,4.6
qrnold33,8016161,Joann Lawson,0,0.8,-0.1,2.5,1.7
kqzfsg72,6222293,Helga Harrell,0,-2.4,-0.3,0.2,-0.1
okvzkt79,6704356,Michael Pool,1,-3.1,-2.1,4.3,4
vujvgq19,5417089,Robert Bridge,0,-3.8,-1.8,4.5,-4.4
dfyuyv60,7934946,Tona Parker,0,0.6,1,0.7,-1.4
jmrlel10,8376248,Mary Jackson,0,-2.8,-0.3,-1.5,-0.3
dqpkzm26,4035367,Gregory Kida,0,-2.8,-3.9,-0.7,-5
yfszxk05,3904878,Rose Foster,0,-2,2.4,3.7,3.2
zwdqso21,4023740,Dennis Bornhorst,1,-0.4,3.7,4.6,3.8
hpekin37,5041755,Rick Zepeda,0,-5,-5,-99,5
ungoyh87,0290155,Tommy Lewis,1,-2,3.4,3.1,-5
lqvacu67,0567769,Paul Munoz,0,0.2,4.3,1.8,2.6
cwmift09,8324509,Rosanne Perry,0,2.7,1.7,2.5,4
kcsucf61,1111607,Jose Horton,0,-2.1,1.7,5,4.1
abytyt26,8331486,Virgie Couper,0,-2.1,3.3,5,4
shbjlo23,7329553,Eddie Stukel,0,-3.2,0,0,4.2
fmsppt53,8026561,Stanley Gross,0,-1.1,0,-3.9,-4.9
gugleb89,5899049,Herbert Church,1,-3,-0.5,-1,-1.3
tamhyp02,5963778,Mark Buchauer,0,-3.5,-2.5,-1.9,-0.1
myegsa73,3222169,John Moss,0,1.2,-1.7,4.5,2.4
gsrcqn22,9384859,Irena Harris,0,0.9,2.1,4.1,1.9
tfndcy40,7358864,Ralph Kanahele,0,-2.4,-1.2,4,0.1
mknxzy34,0317736,Dorothy Mitchell,0,-0,2.2,1.9,1.8
ahyzuh47,7532490,Benjamin Stollar,0,-1.9,1.1,-2.3,1.5
lmkyej85,5050855,Michael Torrez,0,-1.8,0.3,1.7,-3.5
rzubgz59,3504597,Christopher Minor,1,-2.3,-1.5,3,0.7
fdzdtz88,9065615,Debra Leisenring,0,-2.9,0.4,4.5,1.8
qoxyvq07,3902928,Louise Hagler,0,0.6,3.9,4.9,0.8
bynjzs56,4160521,Thomas Downs,0,-0,-1.7,2.6,-4.9
tnyzkb50,6996334,Angela Sullivan,0,-0.9,4.6,1.1,1
tiadzd37,2172780,Gilbert Elliot,0,-4.6,2.1,2.7,4.6
htapgw94,8212638,Walter Brown,1,-2.1,1.7,4.7,-0.2
ekunff82,1705222,Allison Vandenberge,0,1.8,2.5,2.5,3.8
mcrpgb04,0650381,Nicole Medley,0,-0.8,1.4,4.8,3.3
ewtdvx82,4699011,Elizabeth Gibbons,1,-3.1,-0.3,4.4,-3.4
hjtdcl42,1953459,Timmy Trask,0,-1.7,-3.6,0,5
syceax89,9162760,Fannie Dodson,0,-0.3,1,1.6,2.5
ulaixp58,5155357,Mary Williams,0,-4.4,0.8,5,2.5
vytaev40,1643631,Dianne Nguyen,0,-2.8,0,-1,4
pgiypi12,1111792,Christopher Page,0,-0.5,3.4,2.4,-0.2
ujzwlx03,7872819,Michael Johnson,0,-1.1,0,4.9,3.1
tkeshq84,7870707,Paul Joubert,0,-3.1,-2.2,-0.5,-4.1
rkmfiu73,2591356,Debra Williams,1,-2.4,0.9,0.6,-5
kcymju39,9489570,Rosemary Adams,0,-1.4,2.4,1.3,0.1
yxftxf57,0357951,Bernard Hunt,0,-1.1,2.2,4.7,3.4
kiuzxf58,9865428,Lisa Liddy,0,-0.8,0,5,3.5
ucyktz49,5381126,Joseph Torres,0,-1.2,2.2,2.5,3.8
jkxkso90,3283573,Della Patterson,0,-0.2,3.8,4.1,2.7
ickswk75,8098107,Bernardina Forbes,1,3.3,3.3,4.7,4.5
mkvnpz46,3963594,Linda Robinson,1,-4.4,-1.7,5,-1.2
tkohcd50,5477929,John Shahan,0,-4.2,-3.1,0,-4
kjnowf64,1473566,Joe Bickel,0,-1.7,-0.5,3.5,-1.2
rsyexk43,0625200,Judy Johnson,1,-1.4,4.4,3.2,2.9
rnwkow19,5015638,Michelle Thorne,0,-1.5,1,5,4.7
ekharr87,5423024,Margaret Little,1,-99,-99,-99,-99
ujmyps91,1832321,Brian Lockhart,0,-1.6,5,-99,4.3
vekfdl01,2627330,Betty Gonzalez,0,-1.5,0.6,4.8,1.2
lpnjuk99,4261241,Jennifer Blubaugh,1,-2.6,-0.5,-0.7,0.8
bjnykc80,1966693,Deborah Nelson,0,-1.9,-1.6,0.7,-4.9
rtdhfc25,4142759,Elizabeth Boles,1,-2.9,-2.8,-1.5,-5
ksdnqg48,6482685,Charles Lopez,0,-3.1,-3.8,-2,-5
twcrtq76,7953541,Mildred Nelson,1,-0.7,3.2,4.4,-2.6
qmypmj60,7452083,Roger Sutton,1,-0.5,1.7,2.5,-2.5
rchmgc35,3348248,Steven Gist,0,-0.8,2.5,5,3.8
oapwgh01,4635515,Mark Lucas,1,-2,1.8,3.7,-4.9
gkecgf60,6872865,Robert Church,0,0.4,3,3.5,-0.3
brtjtv96,1247534,Mario Miller,0,-3.3,2.8,3.8,3.7
tmedmt47,1619437,Judith Phillips,0,-0.8,0.8,4.1,4
ygcgvg84,6397725,Katy Cantu,1,-2.7,-0.6,2.5,2.7
nsbixo04,6510283,Charles Weng,0,-2.5,-1.6,1.5,4.5
mdmchh06,9009632,Janice Williams,0,0.5,2.8,3.1,2.1
rtghgi11,9414004,Stephen Chase,1,-1.5,2,2.3,2
eubmka17,2052450,Ira Bradley,0,2.2,3.9,4.5,3.2
lzevul32,8514604,Matthew Bott,1,-1,-0.3,5,3.8
mijrmc73,8616708,Jodi Rowell,0,-1.5,0,3.6,1.8
jdbvmw00,1077464,Jennifer Boehme,0,-0.7,2,1.5,1.4
iiurxl27,6715840,Bernice Chatman,0,-1.6,4,4.6,0.3
zumsmh44,4127180,Davis Hauser,1,-0.5,1.4,4.8,4.3
agqjef65,4900092,Marcus Simpson,0,-3.5,-2.2,5,-5
sajqwy06,0622094,Harold Shaffstall,0,-1.7,3.3,5,3
fntspq03,8671795,Gina Carrington,1,-2,1.5,1.9,4.2
krihas39,0867981,Danielle Kachmarsky,0,-3.4,1.2,-0.4,-1.8
wueibm18,3543317,Vernon Longino,0,0.5,1,3.2,1.5
ycmfsj48,4818577,Joshua Smith,0,-2.8,2.5,4.4,0.5
cqfrcd91,9041471,Mari Vickery,0,2.3,1.4,3.5,2.9
nkxalo40,6796765,Jules Britt,1,-0.8,2.1,3,0.1
xrmfoa02,8706159,Richard Davis,0,-1.7,-1.3,3.1,1.6
ldjrrw21,0055562,Connie Scurry,0,0.5,2.8,4.9,0.9
dxyknp65,6085251,Ralph Redman,1,0.1,0,4.5,-0.2
dvvmth39,2629284,Sharlene Wiggin,0,0.9,2.5,5,0.8
sdidep79,0709095,Cindy Treffert,0,-3,1.2,2.3,2.1
enylep30,8419289,Eric Hollis,1,-1.2,1.5,2.8,3.1
fgwipr85,4558833,Edna Twombly,1,-1.3,0.4,2.7,-4.5
ryqqoq90,9906754,Charles Burghard,1,-2.7,0,5,1.1
bbcrmc98,2922067,Stacey Bright,0,-3.7,5,4.9,3.2
okhzpt81,8595284,Iraida Mckenzie,0,-0.2,3,4.7,-0.9
kmcqqb99,2170664,Jessica Cooper,1,-1.6,2.2,1.7,-2.7
hjfbxz36,5948203,Stacey Vassar,1,1.9,1.5,1.5,-3.2
hogrcn15,3400108,Frank Martinez,0,-2.2,3.5,3.3,2.2
lafsny36,9801781,Vivian Blanchard,0,-0.2,-0.5,2.6,-4.8
zijsro63,0243729,Melissa Mann,1,-2,-1.3,3.3,-1.6
lrvaez34,6281477,Tammy Mattice,0,1.3,1.3,3.3,3.2
sdjvzn98,9974891,Donald Stike,0,-0.3,1.8,3.3,2.1
ygqguo57,4593550,Patrick Smith,0,-4.2,-2.2,-1.9,-4.9
bifxea14,3685982,Felicia Casto,0,-1.1,0.4,3.6,0.4
pgespn50,7144526,Wesley Shaw,0,-1.5,3.9,4,-0.1
tldvpz73,2312111,John Sprengeler,0,-0.5,2.5,5,2.9
jsqfjh82,6174995,Stephanie Cobb,0,-0.6,2.9,2.7,-0.6
gxakbh44,5014242,Curtis Lamberton,0,-2.8,0.1,5,-4.7
ahtufj21,4758739,Viola Cooper,0,-0.6,0.6,4,1.6
itzjfd22,5018180,Dorothy Mcveigh,1,-1.9,0.6,2.4,1.7
rjbjnv00,7197181,James Marrero,0,-3.1,3.7,3.9,3.8
inctud04,9674197,Katie Caudell,1,-2.2,0,0,-5
ssibyt54,3910886,Virginia Durham,0,-4.4,-4.4,-2.6,2.3
pcpmgr41,0262212,David Allison,0,0,-1.7,0,4.7
hhyapi43,2697968,Anthony Kellogg,0,-3,-2.2,1,-4.4
xxtaui75,3409428,Sandra Holahan,1,-0.9,3.1,4.4,1.6
gslxfb76,5348284,Delfina Milton,0,-2.6,5,2.8,4.4
rvbwvs62,3315845,Stephen Robinson,0,-0.7,0.2,1.8,-3.9
uphwqb96,2525864,Elliott Seymore,0,-2.5,-1.9,2.1,3.2
qautrq95,9206564,Wallace Plank,1,-2.3,0.3,4.7,0.9
fioldi93,0688113,Oscar Cobb,0,-1.9,1.7,1.4,4.8
dmupad16,6253826,Ronald Clements,0,0.8,3.3,0,4.4
rmqqry12,3195712,Joy Hiestand,0,2.1,2.4,5,4.3
lwelpz10,6604343,David Hammel,0,-2.5,1.9,4.1,1.5
oaxcei68,8523042,Martin Herman,1,0.6,2.8,3.2,3
qhakar69,0257896,Louise Ayon,1,0.9,1.7,4.4,-2.3
yrwhot01,7378764,Daniel Walker,0,-1.8,4.4,4.2,0.2
kxqigt72,5704633,Melody Donovan,0,-2.4,-2.8,0.8,3.6
bvgzdd44,1735166,Frances White,1,-2.5,4.8,2.5,2.3
tcigkg60,3458605,Lance Mead,1,0.2,1.7,1.5,1.2
sjwlso42,3877737,Judy King,0,-2,1.6,-0.2,3
yznquc21,9700412,Rolland Barnes,1,-2.7,2.8,-0.1,4.3
zvvvvu51,4978838,Phillip Lima,0,-2.9,1.1,-3.9,4.3
urcict18,4328285,Willie Taylor,0,-4.4,-3.3,-3.1,2.9
wafkiw57,5331544,Marlene Schroeder,0,-0.8,0.8,3.7,2.6
tgbcgm23,9431370,Barbara Swarr,1,-2.7,-0,3.4,4.6
fbzbqm40,8044514,Michael Wheeler,0,1,2.6,3.1,-4.8
hopcpc59,1526305,Marcus Reichert,0,0.3,1.9,-0.3,-3.9
hmqcef18,5548517,Mary Blakley,1,-4.3,-1.4,-0.8,3.8
fdqndf54,5950292,Stella Davy,0,-0.5,2.2,5,1.5
jntcdm06,4087175,Janie Wilson,0,-3.3,-2.5,3.6,4.1
xlzmgg94,4668443,Ethel Mccaskill,0,0.3,3.8,4.3,0
rsdeiv20,4518342,Kristy Dubiel,0,0,0,2.5,4.4
dxrztv75,2780334,Felix Buchanan,0,-2.7,2.7,4.2,2.3
dltvew81,3414312,Shana Lockwood,1,-0.1,-1.1,1.6,4.7
qxzmcc02,6017553,Elizabeth Moore,0,-1.5,0.4,1.7,2.7
zaccuv31,9105624,Sharon Travis,0,-2.5,3.7,1.6,-4.5
jqvlrg87,6782410,Hollie Jones,0,-1.7,0.1,0.9,3
rxwfjd01,0447772,Pauline Bernard,0,0.8,2.2,2.5,3.1
cngfhj13,9938827,Murray Longtin,0,2.1,1.2,3.7,4.2
teejin46,6035869,Marilyn Rasche,0,0.5,1,1.4,2.2
wtmcrd68,2110810,Rickey Castile,0,1,-1.9,2.2,-1.4
hlpxbv29,7325367,James Dennis,1,-4,-1.8,5,3.9
hadcai87,1772622,Cody Maxcy,0,-1,0.7,5,0.1
agkkhl79,4554271,Maureen Castillo,1,3.3,2.9,4,3.9
wpjfla71,0559330,Jamie Moran,0,-3.5,-2.7,1,-0.7
huxfpa18,1269608,Kristine Brockington,1,-5,0,-99,4.9
cfeybn31,9878357,Madie Metivier,0,-3,1.1,1.8,-4.4
wqvkgn61,0653600,Kermit Boykin,0,4.3,1.3,4.6,1.2
kebqfw91,3729138,William Zander,0,-2,1.2,2.5,-5
lnyfqs61,5414213,Eugene Peduto,0,-3.6,-1.1,-1.6,1.7
phlfto33,4810452,Carol Jutras,0,-1.1,-1.1,3.1,2.4
nvnhxm88,9531772,Ethel Barnard,0,-2.9,-0.1,4.4,3.4
vlwvws05,5528544,Lynn Crockett,1,-2,-0.1,-0.2,-1.1
jybftq27,0957156,Lori Sutton,0,-3.3,-3.3,-2.5,-4.6
ctwnmg87,6346319,Carmen Crawford,0,-1.1,-0.7,3.8,0.4
akqapn11,6795873,Chantelle Clark,0,-0.9,0,0.5,3.1
wnqfny75,8968101,Susan Peterson,0,-2.9,-0.8,3,-4.9
knfukf12,9492508,Scott Ingraham,1,-2.5,0.3,0.3,-4.5
qnmgmd59,8985542,Ralph Hardin,1,0.9,3.3,2.5,-2.8
oecnbt33,9674355,Leonard Brassil,1,-1.6,2.4,4.6,2.4
hyrjql30,6949041,Amanda Raxter,0,-0.4,5,4.3,3.5
mtgmcq15,9758531,Timothy Chamberlain,0,1.2,-2,2.4,0.8
zlfcmz26,4699122,Tami Wilson,1,-0.8,0.8,2.5,0.5
srxiip77,8298036,Joseph Kitchen,0,0,5,5,0.4
ggdohb98,2724011,James Smith,1,-3.9,-2,-3.3,-4.9
wwjqpe66,6519526,Marie Gray,0,-2.4,3,1.2,-2.2
nohful78,0878704,Craig Garman,0,-0.2,1.4,2.8,1.5
qgtgwd54,7859103,Anne Brown,1,-1.1,0.9,3.3,-0.3
nykjnw30,7719066,Kathy Davis,0,-0.3,2.5,5,3.9
qlzteo75,8056522,Karen Forney,1,-2,1.3,3.2,-5
rsjnnh23,9680988,Mark Sutherland,1,-0.2,2.2,2.9,-4
najijp39,4286944,William Leboeuf,0,-2.4,2.7,2.4,2.4
usfkij37,1501842,Lisa Adams,0,3.1,1.6,2.9,2.5
zhbrjm83,1549011,Betty Adame,0,-0.9,2.2,0,2.2
bmeyvd22,0360871,Dale Haight,0,-1.3,-0.6,-1.7,2.6
debkug07,1203039,Nancy Case,0,-0.8,0.4,1.2,1.2
stvllc99,0841196,Brigida Clark,1,-1.6,2.1,3.3,-5
tunimu91,7160029,Matt Villanueva,1,-0.8,3.9,3.3,1.6
rojezm13,8948631,Celia Wilson,0,0.4,0.8,3.9,0.9
uiusbh10,4629146,Freddie Bryant,0,-0.3,0.6,0,1.5
jznnce78,3107183,Jerome Miller,0,-1.2,0.7,3.3,3.7
lqoqlf17,2914815,Patricia Welch,0,-1.8,2.7,2.8,4.2
wstupx43,5482343,Joseph Stubblefield,1,0.2,1.3,2.2,2.8
jonmkk47,9125271,Juli Maynard,0,-0.8,0,0,3.5
pijwoo46,1372903,Lance Schultz,0,-0.6,0.7,1.7,4.4
llqbyy35,7651488,Annie Walker,0,0.6,4.2,3,3.6
rkkovt60,9283682,Scott Meyer,1,-2.7,1.7,5,4.4
bjpuji93,4851810,Matthew Moore,0,0.2,0.8,0.4,-4.2
xjqjyv90,5955857,Marilyn Maddox,0,-0.3,-0.2,-1,-4.6
gqcqwa56,9520055,Brittany Canty,0,2.8,2.8,5,0.9
zegbfb24,7507570,Jackie Taylor,0,-2.4,0.2,1.3,1.6
osgjfm80,6651228,Lisa Robinson,0,-2.8,-3,0,1.5
jvqgrd79,5269561,Kathy Lilly,1,-2.8,3.3,5,-99
tmwzcw20,8904520,Robert Hill,1,-0.5,3.8,4.5,3.5
yhkrvo98,4137163,William Mccullough,0,-2.8,0.2,-0.3,2.6
forqrs60,0224055,Nellie Elam,0,-1,-1,2.9,2.6
zlvwvy49,0260562,Keith Cramer,0,0.3,3.1,3.7,2.8
mslizy84,8199503,Theodore Thompson,1,-0.5,-1.5,4.8,-3.4
jjyxnt13,2889542,Carol Hoffman,0,-1.1,0.6,1.1,0.8
rnfxjn75,4695039,Vikki Childers,0,-3.7,-1.1,2,-1.2
smugob56,5906966,Rita Clark,0,-0.3,2.9,1.6,-1.3
oyoagd39,1226298,Santiago Rockett,0,2.1,1.5,3.1,-0.9
