uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred
xdserg92,0638511,Vicki Preciado,0,-1,-0.6,3,2.7
bwpobm97,1865654,Charles Kelley,0,-2.7,-0.4,2.7,-3.5
tlacfq74,2312733,Michelle Fox,0,0.2,2,1.5,-0.6
bkoyog29,5959870,Richard Dunlap,0,-0.9,-2.1,3.9,2.9
vtqivd53,3138729,Clayton Carpenter,0,-1.4,2.2,1.1,2.5
admlnx71,3005241,Elizabeth Smith,0,0.3,1.4,4.9,3.5
cfjwyo63,5532127,Patricia Castleman,0,0.1,4.3,3.3,4.6
uexust85,3892319,Santiago Pua,0,-1,3.3,2.2,1.3
nghitd14,2714349,Dell Gendron,0,0.4,1.7,5,3.8
lvgolo20,4208073,Theresa Johnson,1,2.5,1.9,4.8,3.3
tgkahx68,4115420,Jordan Baksh,0,-1.3,3.3,1.6,3.9
rwhmwo88,9316781,Ronnie Cabrera,1,-2.4,0.3,2.2,2.2
bqrkba44,0834751,Maurine Mccourt,1,-0.9,3.3,3.3,-5
qpqpfs83,2662611,Joan Stone,0,-1.4,0,3,-2.9
djljxt12,7985894,Raymond Strother,1,-1.6,1,4.5,-3.4
yhloaj44,4092328,David Sylvia,0,0,0,-99,3.5
jzharb42,5598378,Mary Alexander,1,-1.2,1,4.4,-5
wcaphb24,6388722,Kimberly Mcgill,1,-0.9,1.8,4.6,3.7
smdjzh77,8502315,Ronnie Dambrosio,1,-0.2,1,3.4,2.6
ymhrqj98,7606110,Noah Dooley,0,-0.5,1.7,3.7,4
deqwan40,0769454,Scott Jeppesen,0,-0.5,2.5,4.8,3.8
pkehry67,0609042,Jessica Mccain,0,0,2.1,2.7,3.6
funett06,8675773,David Livingston,1,-1.3,0.4,-0.8,-5
qhuyhy14,2671566,Monique Perez,0,-3.8,-1.8,5,3.9
gskioo40,1142705,Ernest Pinson,0,-1,2.9,4.8,2.6
dkmsbq25,0479113,Kelly Haas,1,-3.4,-1,-1.4,-1.4
ndmuqr03,8182877,Gloria Mcqueen,0,-1.4,0,0.6,2.9
upkikk14,9884693,Joyce Saunders,0,-2.9,2.2,2.6,2.4
ohievd87,9321973,Laura Mayers,0,-1.5,3.2,3.4,3.1
vgnzef47,3100045,Rosie Jensen,0,-3.3,-3.3,5,3.1
ctzwwi20,0059808,Samantha Spivey,0,-0.8,1.3,4.4,3.2
bedrls77,4320556,Raven Schwartz,0,-1.2,3.1,3.5,2.3
zmiqnq30,9648690,Leon Donaldson,1,0.1,2.1,3.2,3.2
usvwuo82,5203519,Benny Banks,0,-3.9,0,1.5,3.4
txiori95,9388938,Shirley Nelson,1,-0.1,1.7,4.3,2.3
pijjcj23,4722589,Eileen Tartt,0,0.1,4.2,3.6,3.7
twnrod82,2470076,Audrey Fisher,0,-1.3,4.2,4,3
rfmvvh57,0107970,Shawn Kindred,1,-0.2,3.1,3.2,3.7
xtxxly11,0665565,Dustin Walker,1,-3.3,1.4,4.3,-1.9
lttyre98,9502517,James Maltas,1,-0.4,1.7,1.9,-4.8
ynoqhs69,2101318,John Henderson,1,-1.8,0.2,4.2,4
suppkj50,3433072,Joseph Houpe,1,1.1,2.7,5,4
glvyga07,4683296,John Freeborn,0,-1.5,3.3,-99,0.8
oangzt96,0257478,Corey Wilkinson,0,-0.4,1.8,4.3,4.5
kzcybl33,7367775,Tom Klug,1,0.1,2.4,3.5,4
effmgj27,7404876,Linda Mccarthy,1,0.9,1.4,5,3.5
xgbrrf89,5653497,Fernando Sinn,0,-2.4,3.8,4.2,2.3
bpsnlc80,7651022,Machelle Larsen,0,-1.7,-2.2,3.6,0.6
gvordv68,4188497,Peter Stamps,0,-0.9,2.8,0,0.6
zlyvtg49,3220443,John Shaw,1,-1.7,2.5,2.5,-2.9
blxnyn84,3353600,Ted Birdsall,1,-2.2,0.9,-0.4,-3.9
fmqpsu86,8473655,Robert Sparks,0,-2.7,-0.7,1.6,3.6
xmyztk26,7132750,Salvador Oley,1,-0.4,1.1,3.3,-5
htnrbf85,2261025,Edgar Mines,0,-5,-3.3,-5,-4.1
uzqvbx79,4491509,Michael Peek,0,-0.1,1.2,5,0.1
zfcsvw52,4648005,Ricardo Harley,0,-2.9,1.2,2.5,4.3
kaxklt57,3158023,Darryl Wackerly,1,-0.6,0.6,2.4,3.6
wnopku42,1559206,Robert Wright,0,1.5,2.3,1.7,0.9
caufjq97,9853173,Lawrence Gallego,0,-2.6,3.8,4.7,2.5
luepzt63,2105644,Shawn Ovall,0,-2.7,3.3,3,3.2
ifhbkh58,5160192,Michael Pollock,1,3.1,1,3.3,3.6
eejgol89,4881022,Margarita Jacks,0,1.7,1.7,5,3.6
zmafup15,9052401,Craig Mccan,1,0.1,2.6,3.3,0
dgwxwk71,4901749,Brandon Nguyen,0,0,0,-99,3.7
vjtzae32,0744587,Ernesto Nordberg,0,-5,-5,-3.3,-4.9
ueltnl67,4446292,Johnny Booher,0,-5,-4.4,-5,-0.2
tgcjkq28,1483936,Jose Devore,0,0.4,3.3,4,4.4
aegfzx86,9636770,Joseph Smith,1,2.3,4,5,4.2
gcnsaw89,1996919,Edward Grabowski,0,-0.8,-1.4,-3,4.2
myuriz12,5657679,Terri Blizzard,0,-0.9,4.3,2.6,-0.3
hhmuoj20,9426903,Arthur Belcher,0,-1.2,1.1,4.7,2.1
ffrtzg29,1813769,Harry Whaley,0,-0.7,2.7,2.4,2.1
axlovb20,4472159,Raymond Hardin,0,-4.2,-0.8,0,2.4
pxtcxe08,2069224,Colin Ballard,1,-3,2.9,3.6,3.8
jtodtm61,1082116,Annie Schmitt,0,-0.1,3.4,5,1.7
xyokkx20,8504138,Harvey Moreno,0,-0,2.5,4.3,-2.1
tmqxda90,7248619,Wilma Walker,0,-2.9,0.4,3.3,0.6
wfattz54,0682219,Ashleigh Lawson,0,-3.3,-2.5,4.3,4.1
sgaxhs70,9275648,Irwin Gregg,0,-0.6,1.7,4.2,4
ezokes92,9047064,Donald Ichikawa,0,0.5,2.2,2.8,-5
otrftb96,2657507,Clara Chavez,0,0.7,-0.9,1.4,0.6
nkpflb26,6775128,Wilbert Youngblood,1,-5,-4.3,-3.7,-1.7
cwyyjk77,4734347,Helen Fehlinger,0,0.2,-1.5,3.8,3.8
zmyeym85,1462936,Julio Copeland,0,-1.9,0.4,0.3,3.3
xdxdwb91,2579387,Ernestine Olin,1,-1.2,1.1,3.8,1.7
yvggku15,5477926,Leslie Warren,0,-99,-99,-99,-99
idvgdd45,8074513,Magdalena Galindo,0,-3.1,-3.9,1.9,3.3
zuphzi37,1962085,Christina German,0,1.6,1.7,4.7,-4.9
hzhwal52,6859563,David Puentes,1,-2.6,0.4,2.1,-0.2
wipxnr07,4386035,Bella Miles,1,0.8,3.1,1.9,4.2
bnxgvb86,2913658,Elizabeth Davenport,0,-3.1,1.2,5,0.7
fnlktq61,4621521,Angie Watson,1,2.4,2.6,3.5,1.6
mabahn48,2359253,Earnest Bernacchi,0,-2.3,4.3,2.9,1.9
nzfteo25,2516848,Raymond Raggio,0,2.3,2.9,4.2,3.1
duzzrn17,6830591,Andrew Resendiz,1,-2.8,2,2.6,-4.9
ylcshd12,0175853,Stephen Green,0,-1.4,-2,3.8,1.6
iizrmu23,2535348,Jerry Bolden,0,2,3.9,3.4,2.3
rrrnpm44,9269919,Miguel Cardona,0,-2.6,1,4.6,4.7
zfwjwx20,9650645,Robert Moore,0,-2,2.7,2.5,4.5
kjfquj89,2463816,Antonio Cooney,0,-2.2,2.5,4.3,0.6
bdrlix23,9019891,Bonnie Figueroa,0,-1.4,1,3.1,0.6
bvqwuz14,4739359,Eleanor Staggs,0,-2.3,-2.8,-1.6,2.3
xgmxiu59,4170925,Felicia Gonzalez,0,1.1,2.8,3.2,4.5
ufwywz48,0652993,Norman Erwin,0,-0,0.2,1.7,0.8
vqhxwg72,9558278,Anna Lopez,0,-2.3,-0.9,1.6,3.5
dbymam36,3845006,Megan Harville,0,-0.4,2.8,1.5,3.2
jmaquf77,3799022,Raymond Escobar,0,-1.2,1.7,3.3,0.7
rqvaui30,3716775,Nichole Sanders,1,-4.6,-1.7,5,3
tjvywq74,1477928,Barbara Jauch,1,-0.6,3.2,1.7,-1.7
iyeiqb84,2122365,Kim Thom,0,0.8,3.7,4.1,1.6
worypu35,4526919,Frank Kornegay,0,3.7,4.4,3.3,4.1
ztyuft33,9374438,Joshua Jennings,0,-0.8,2.8,5,2.4
yoyhth34,5846236,Hugo Chick,0,0.4,1.7,4.7,1.6
gggfzr56,2912462,Barbara Lamarche,1,-3.1,2.6,4.5,2.9
iyiomw11,4188566,Alfred Schultz,0,-0.2,3.1,3.8,4.1
nbsrms28,3627038,John Kennedy,0,0.2,4.6,5,3.7
cjzofn30,1842034,Greg Daniel,0,-2.3,3.1,4.6,1.4
azarfe74,6424811,Bobbie Fisher,1,-4.2,-1.1,-1.7,-3.2
vtwbro86,3218658,Alexander Lane,0,-2.4,1.9,5,-1.5
ultifj68,6037690,Patricia Kesler,0,-2.2,-0.9,0.6,2.1
vlvabk13,2131819,Bonnie Gionet,0,-0.3,-0,3.3,1.7
wkzvga29,4975127,Michael Hayes,0,-3.1,-0.8,2.5,-1
julkox80,3607289,Norma Roby,1,-3.5,-0.7,1.2,2.3
mwfuxa36,5700389,Thomas Gilliam,0,-0.7,1.2,1.7,4.5
ywtyrr50,9896041,Tammy Holford,0,-1.8,-0.5,3.2,1.2
bvdrio16,7966214,Margaret Hennig,0,-0.5,0.9,4.6,-3.2
gdbktp94,0176424,Bertha Skaggs,0,0.7,1.7,5,-0.8
iyyazn82,2253833,Daniel Schmidt,0,-2.7,1.6,3,3.7
pnblse24,9706251,Kevin Sanchez,0,-2.4,2.5,5,2.7
gymerc15,1578310,Carla Stickley,0,-2.6,2,4.6,3.1
mwedsp17,8223242,Lisa Else,0,-2.2,2.3,4.6,-3.1
hcykvo29,0270209,Brett Weigle,0,-1.6,1,4.2,2.1
gxkmie17,8540958,Anita Snowden,0,-0.9,1,5,-3.4
svgbhh73,2344806,Patricia Allen,1,-2.4,1.8,4.6,-4.3
ycoyoy59,1214785,Sarah Paar,0,-3.2,-0.3,3.2,2.6
bqovgr70,8791068,Jodi Jackson,1,-2.7,2.2,4.6,-1.1
zsywfu82,4843348,Ruby Nixon,0,-3.1,2,1.9,2.1
ndaycs88,8205112,Mary Grabowski,0,-2.6,2.9,3.7,1.3
odcgqc38,6080529,Phil Englert,0,-1.2,0,2.5,3.3
kukqgw58,6767908,Darren Sandifer,1,1.7,2.9,4.9,1.1
mzphzs43,6550868,Rose Torrez,1,-0,0.8,4.7,0.7
icevia66,2531052,Joseph Webster,1,0.3,1.2,3,-0.2
mhbyvr77,4690619,Dorothy Turner,0,-0.8,0.7,2.7,2.5
pcxtys62,8365813,Irene Roy,1,-2.2,-0.3,1.2,-3
bzozqc84,4131987,David Gray,1,-0,3.1,4.1,-2.2
chywow10,0749314,Thomas Youmans,0,0.4,3.2,3.2,-4.2
iumqhq51,7610985,Daniel Talley,1,-2.9,1,4.7,-3.1
phmkah64,4037801,Corinne Adams,0,0.2,1.2,3.7,0.8
lrcppf33,3033073,John Metevier,0,0.4,3.3,5,4
jrypqp25,3697511,Carlos Bane,0,-0.6,2.4,3.3,3.7
ydhttk53,7850821,Jared Walls,0,-2.7,-0.1,3.8,3.8
amgelo77,8432960,Robert Cooper,0,-1.6,0.4,5,4.5
fsiiiz40,4888394,Richard Mcglone,1,-3.2,-2.4,0.5,-3.7
cslgzc19,0941287,Charles Bowden,1,0.8,2.3,1.9,0.9
lgcmyf55,0177959,Barbara Paige,0,-1,2.6,4.1,2.2
hbhfhg92,8703868,James Flatt,0,-0.6,2,4.8,1.5
nademr80,6967543,Jessie Rinehart,0,-1.8,2.5,5,4.5
fbyges97,9578606,Debra Tomlinson,0,-2.8,0.5,2.2,1
upsctz25,1626008,Ray Moreno,0,-3.7,2.5,0.3,3.2
mtinwj46,7602497,Austin Good,0,-1.8,0.7,4.4,-2.4
dlztul08,1285152,Hung Ackman,0,1.1,3.8,4.8,1.8
jpxapu65,5561507,Sidney Foshee,0,-2.7,-3.5,0.8,-4.9
lrhwaa60,7853296,Roy Jasper,0,-1.5,-0,2.9,0.5
xlmxhc61,9649182,Georgia Greene,0,-1.7,2.2,4.8,1.8
difmdg47,7632213,Larry Finnemore,0,-4.4,-3.8,-4.3,-3.3
avgypf42,2549838,Pauline Wren,0,-2.1,1.1,2.6,4.6
iijiis77,9461201,Brian Haywood,0,0.9,-1.1,3.7,3.1
fnctab31,3880522,George Jackson,0,-0.4,5,4.7,4.7
mcqfvu17,3479977,Paul Jones,0,-1.7,-1.4,0.6,-4.8
nmdvmj31,7352742,Dorothy Limerick,1,-1.7,3,3.3,0.2
eoxuwb94,7510020,Sara Scott,0,-2.6,2.3,5,3.1
evkljl94,8671654,Krista Darden,1,-3.7,1.9,3.5,2.9
ibqpeh46,9659841,Mildred Stevenson,0,-0.2,1.7,0.6,1.6
cqokzb30,5730867,Carolyn Cisneros,1,1.1,2.6,4.3,3
vgkggs34,1997233,Freda Howzell,1,0.2,5,1.7,2.3
homgxb71,9337334,Carey Thorton,0,-0.1,2.6,4.4,2.2
mkbpqt04,8119644,Danielle Anderson,0,-1.7,2,4,1.6
xjqdaz23,2837692,Carolyn Alvarez,0,-2,1.1,1.7,-3.8
wvnegn80,6316420,Irene Mello,0,0,2.1,4.3,1.5
klemul87,9218173,Juan Cadogan,0,-3.1,-0.2,1.4,-2.1
ajzqcz94,0159160,Emma Simon,0,-1.7,4.2,4.3,0.8
ibkdfl54,9135692,Tara Abernathy,0,1.3,1.7,5,3.2
vpizsd34,5234700,Kathryn Hunter,0,0.1,3.9,4.8,4.2
vnldix74,6684650,Teresa Grant,0,0.6,2.4,3.8,1.2
mmxmyi53,9464062,Oscar Hansen,0,-1.1,4.8,3.2,1
cobgpa15,3331903,Bruce Brooks,0,-2.8,-1.3,1.7,4.7
wjfmkq85,7714902,Kathryn Barthelemy,1,-0.2,0.4,5,-2.4
rvworw50,5430495,William Camacho,1,-1.2,1.5,4,-3.6
uavdvh66,7273446,Debra Duffy,1,-1.4,2.1,4.8,3.7
leqrye75,0683986,Matthew Harper,1,-2.3,-1.1,1.4,-3.9
oloawu94,9080366,Garrett Bradley,0,-0.7,2,3.6,-0
keairp92,4040481,Kendall Kirby,0,-0.9,2.8,4.9,4.2
ntoydm50,3244400,Nancy Giacchino,0,0.4,0.4,5,0.6
kmqqnd86,2320676,Arnold Lacy,0,-1.4,1.7,4.6,2.8
aqcfxk81,1492966,Patricia Williams,0,-1.3,1.3,4,-3.6
xxvnor04,8532702,Christine Hernandez,1,-0.2,1.1,5,-2.1
ztzvgy99,4705139,Prince Cruse,0,-1.2,2,3.5,-2.3
pbnwbo22,9647394,Bruce Perkins,1,-2.2,-0.5,0.4,4.6
femshc63,6850515,Benjamin Moses,1,-2.2,1.9,3.2,3.9
eogztd81,2412907,Anne Luna,1,-1,5,4.4,4.3
seqwls21,2514427,David Harrison,0,-2.1,-3.5,2.5,-1.8
ocxcna02,2230081,Carlos Tracy,0,1.5,4.2,2.9,-3.5
zpxktz58,2134156,Don Santana,0,2.9,-0.8,4.3,2.3
putgpl56,6158964,Sally Edward,0,-1.6,2.2,2.5,4.2
ohzmdd84,9666813,Liza Bourn,0,-3,-1.9,-3.1,3.4
uzsglh21,4698642,Andre Brown,1,-1.1,3.2,3,1.7
fsjjrz90,7148869,Cecil Carmon,0,-2.1,3.2,3.4,2.7
eugrul02,4813187,Joanne Johnson,0,-1.8,-2.2,0.7,2.8
dwlqys06,6544037,Lillie Cheatam,0,1.2,2.2,5,3.9
sfavww29,3151681,Melvin Oneil,1,-0.1,3.8,1.8,-0.5
rstnpd74,3043221,Beverly Douglas,0,3.1,1.5,2.2,0.5
mfpdsi30,7170127,Jan Orgain,0,-0.5,2.8,3.9,0.9
ehxssu65,3324548,Claude Gans,0,-99,-99,-99,5
glgrbz51,8261041,Leena Warkentin,1,0.1,2.7,3,0.9
ujtzwb81,3647201,Louis Paul,0,-1.1,1.2,4.5,3.6
rwpfcx08,1690807,Bernice Boring,1,-3.6,2.5,4.7,3.3
clmhfv55,1032423,Edward Fitz,0,-3.8,-3.3,0,3.8
twtvpt93,9716240,Charles Brown,0,0.4,0.9,4.8,2.9
stysxp13,3477438,Rolando Stafford,0,2,1,5,2.5
jgqkus34,9252783,Linda Corvera,0,-1,1.5,1.9,-1.4
pcngny16,5325453,Mark Harrison,1,-3.9,-2.7,-2.9,-4.8
qyoekc93,0299715,George Hardwick,0,-3,-1.3,-1.2,1.6
gpitij00,0952029,Jewell Ray,0,0.8,3,4.9,3.3
rplkuh76,2052251,Sabrina Stewart,0,1.5,2.3,0.3,2.1
keabof83,7072148,Jeffrey Peabody,0,-2.2,1.1,0.2,3.9
oahlon70,9255227,Margarita Bush,1,-0.1,0,2.6,-2.9
fmtbcd50,7782391,Jeanne Moody,1,-0.7,-1.7,-1.1,0.4
lrpltl52,8630870,Leonard Harris,0,-0.6,0.6,4.6,-4.4
spwtyp59,0763665,Margaret Fuller,1,-1.4,-1.4,4.2,-4.4
sqwudt11,6156666,Oscar Buttry,0,-1.7,-2.5,0,-1.8
sqfomw05,5113657,Jane Suber,0,0.8,0,-99,-3.8
ivgfpg10,1937562,Carol Melroy,0,0.2,1.6,0.2,-2
nlzvpl19,2847789,Eric Sifuentes,0,2.1,3.1,5,4.5
rahvat79,4760877,Donnetta Garcia,0,-0.1,2.5,-99,4.1
konykv72,6394923,Yvonne Amedee,0,-1.7,2.2,5,4.3
widiop20,3099873,Dennis Bernal,0,2.2,2.2,3.8,0.8
lsnumt51,8783160,Glenn Sizer,1,-3.1,0,5,0.5
xbpvlr25,1413100,Veronica Kay,1,-2,2.9,3.5,3.4
tyvziz49,6704645,Laura Davis,0,-1.8,-1.4,2.7,-2.1
qwdfxc46,8895421,Brandon Caudill,0,-4.2,3,5,2.9
kejxap11,6234879,Gerard Hinton,0,-0.4,3.4,0.9,0.6
ucihiy90,0465482,Lewis Belgarde,1,-1.4,1.1,4.9,-1
obiels23,8756438,John Chadwick,0,-2.2,1.3,0.8,-0.2
mymikl37,5035289,Wayne Sharley,0,-1.9,0,-3.5,1.2
cncsrw55,5523272,John Talbot,1,-3.3,3.3,5,2.2
jrlpwk37,1301281,Stanley Colburn,0,0.1,3.3,3.3,2.8
ecprkg82,2208982,Sarah Harris,0,-1.3,2.8,2.9,-4.9
zillci34,4688017,Sarah Lewis,0,-0.9,2.8,4.8,4.1
xtepgz76,7790282,Kiyoko Shank,0,-3.3,-3.3,-5,1.5
fpzhof53,2804724,Janet Dill,0,-4.4,1.7,1.9,4.9
gkycff28,7841651,Brandon Lynn,0,-1.3,0.8,2.6,1.9
ulkygs31,2967722,Andrew Berezny,0,-1.4,2.2,1,3.3
ukuihm74,9619317,Stephen Rollins,1,-0.6,2.9,4.5,-2.1
lefyqk21,5741375,Karin Grier,0,1,3.7,0.8,3.3
cdvbxn72,0887052,Michiko Gaines,0,-1.4,3.9,2.2,3.9
zaxeev36,8194333,Penny Westover,0,-0.8,1.9,2.1,1.4
tmdpat17,0097229,Lilian Oden,1,-2.8,-0.6,2.1,-2.9
ghfupv26,7525368,Becky White,1,-2.3,2.8,2.8,-3.1
rpaidu40,3749733,Christine Zuber,1,-0.5,3.1,2.6,3.5
iulpun34,0078958,Alfred Perrien,0,-2.1,2.3,4.8,4.8
ytgfic37,9538526,Jill Haddad,0,-1.1,3.7,4.5,3
hokxzy45,3537068,Jason Lefler,0,-0.2,1.5,1.7,-4.9
tjncwu31,7936874,Rigoberto Allis,0,-1.9,0.6,0.7,0.7
scdkav18,6455384,Scott Short,0,-0.4,4,5,1.6
zzgeda31,6311616,Linda Rasmussen,0,-2.3,-3,3.2,-0.7
auaaup69,2246188,Jesse Powell,1,-3.2,-3.2,-2.2,3.1
ciyaql72,9392173,Anthony Minarik,1,0.1,2.2,4.6,4.7
otbqwe67,5451798,Angela Fox,0,-1.1,3,2.4,0.8
sqssps60,5471389,Amy White,0,-4,-0.5,2.2,3.8
fqpcfz73,3041745,Hazel Woods,0,-3.4,-1.5,4,3.2
erxuno18,0054366,Charolette Noonan,0,-4.4,2.6,4.7,1.8
cfdzyj77,8282735,Larry Croyle,0,0.8,1.4,5,4
wqvdhs07,7299470,Paula Draper,0,-2,3,4.3,1.8
zzuzgl42,4483443,Lillian Morrison,0,-2.2,1.2,4.3,2
vzooar11,4428751,Rachel Hollie,0,-1.1,1.2,1.1,-4.1
hsggxp26,8483672,Margie Scott,0,-0.7,0.3,2.4,-0.5
fildmo52,3813155,Willie Edwards,1,-2.9,2.8,4.7,2.2
urznxd54,7200614,Lucy Watson,0,0.1,0.9,4.8,-0.1
soxzit38,4573524,Orlando Briones,1,-3.1,-0.9,-0.6,-5
izlsui10,3151975,Roscoe Sanchez,0,-2.9,-1.1,4.5,-3.3
bthzwk74,3932715,Jenny Erickson,0,3.2,3.8,3.9,2.3
oewazu59,1041061,Jennifer Blake,0,-5,-4.4,-4.5,-2
pivxgx08,3633110,Vernon Salas,1,-1.6,1.2,3.2,-1.1
xkkyeb49,6305605,Norma Jeffrie,0,-2.7,-1,-0.3,-5
lxqunh91,3387929,Mary Taylor,0,-1.8,1.5,5,3.8
wrdipj79,8353383,Edwin Hunter,0,-0.6,1.8,4.9,3.1
gdxgjr25,9525521,Giuseppe Crutchfield,0,-2.5,-2.5,-99,-4.8
vcrhdi94,6003212,Earl Nolen,1,-1.6,2.2,1.6,-4.7
ehyofp85,1254299,Wilma Stone,0,-1.4,2.5,5,3.3
ctcwtf27,7141841,Imogene Drawdy,1,3.2,3.6,3.8,-3.2
rvzfdi10,5485480,Margaret Alvarez,0,-1.4,-1.1,2.3,1.8
aumbky71,6017833,Lois Perea,1,-1.6,-1,3.3,-2
pzlmoj10,7815818,Constance Elliott,0,-3.6,-3.8,0,4.6
ztxiry08,9514895,Elfriede Peterson,1,-2.5,-0.3,0.6,-0
erqojr99,3486128,Mary Blount,1,-3.2,5,4.3,2.6
pcnels33,0139218,Thomas Wilhelm,0,-0.7,1.6,1.5,4
mnwyln14,8349853,Zelda Jimenez,0,-2.5,-2.5,5,4
lgydhh16,1229030,Dawn Rogers,0,-0.5,2.2,2.9,2.8
rsbfwb44,1044023,George Alford,0,-2.2,-1,2.4,4.4
crmdbt71,1348600,John Willemsen,1,-1.3,3.2,3.6,-1.5
rzwdup35,0214262,Debbie Ines,0,-2.2,1.9,-1.4,3.4
jweepc48,3030162,Larry Craft,1,-2,1.1,3.2,-1.7
uezikt30,6069120,Clyde Licudine,0,-4.6,4.4,3.9,4.4
yfmbpa32,0934343,Lourdes Vanscoy,1,-5,1.2,4.8,-0.4
ywxsyk58,2566611,Catalina Baker,0,-1.6,2.7,2.8,-1.2
loivhz17,7560500,Brandon Cervantez,1,-3.9,-5,-5,1.5
xdgbje78,4533378,Jana Rickman,1,-1.3,3.1,2.2,1.5
jkmrir59,4556038,Alexandria Tiffany,1,-2.5,-2.1,-1.6,-2.3
tjtwdx77,0590878,John Comstock,1,-3.6,-2.3,-3.1,0.1
iyehej22,3710878,Jason Barber,0,-1,1.7,4.7,3.4
ajaetk95,4293125,Flora Levine,1,-0.9,-0.5,1.4,-3.4
sjjrhq50,1434273,Pauline Martinez,0,-3,2.1,2.8,-5
jidbhv40,7882124,Christine Davison,1,-3.6,0.7,4.8,0.2
vipnfs61,0634890,John Howe,1,-2.1,-1.9,-1.1,-4.9
deqcxh35,5212077,Troy Bales,0,-0.9,1.5,2.1,-1.7
pxnppp09,2783579,Julia John,1,-0.3,3.4,3.7,-1.2
bsnahf41,6016887,Russell Ramirez,1,-1.7,3,3.5,2.4
mcigmi77,9495423,Beverly Reiff,1,-0.1,3.3,3.5,4
ljpxfb97,0886737,Sheryl Schaefer,0,-5,-2.5,-99,-5
qkzxpi39,8199587,Marquis Bryant,0,-2.3,3.5,5,4.8
vgyuvm64,7809170,Kimberly Mcfarland,0,-1.3,-0.4,4.3,4.1
drpyfg57,4524544,Michael Cunningham,1,-3,2,4.5,-5
umuxdu18,5210295,Mary Fletcher,0,-2.1,5,4,4.5
cwrdey07,5958409,Veronica Dodge,1,-0.6,1,0.8,-5
hqxiwu72,9868212,Kevin Cowles,0,-0.3,-0.2,5,4.1
vvsjqz28,6194762,Eric Cowan,0,0.2,1.2,3.3,1
hpeojx03,8432631,Matthew Tays,1,0.2,2.2,4.8,3.7
hqlhgh34,4864067,Stephen Barber,1,-3.3,2.5,4.6,1
vnxqcy04,8445128,Reed Yarbrough,0,0.1,1.2,5,3.8
pulhjd12,8155512,Joan Johnson,1,-0.4,1.9,4.8,2.9
sdltcu44,8845975,Donna Diaz,1,0.3,2.8,2.2,-1.7
iphlra26,0836307,Helen Butler,0,-2.1,0.6,1.8,1.3
gfdxdm04,4818126,Helen Keshishian,0,-0.5,2.5,0.6,4.5
bvigfu88,4208758,Connie Bryan,1,-4.1,-0.6,2.3,2.6
tleatl77,3892112,Rosa Moon,1,-2.2,-1.7,-2.5,0.5
ttffqc12,6679326,Don King,0,0.3,3.9,4.7,4.1
nwqyjn81,0327852,Eric Ruiz,1,-2.7,0.6,-2.5,-4.8
kaalkp69,6523202,Gwendolyn Lemmon,0,-4.5,4.2,2.9,3.6
skwffp06,7366815,Margaret Benedix,0,-1.5,-1.7,0,3
cfcrvs89,5896313,Courtney Mercado,0,2.1,4.3,4.8,3.5
rcebwi28,1906018,Alberta Jackson,1,-1,3,4.2,-3.7
hqvhua49,2003409,Joni Davis,1,-0.7,4.5,4.9,1.9
txlduc23,0597504,Leota Helwig,0,-3.9,-0.8,2,4.3
bimveo27,6054589,Jeremy Gonzales,1,0.8,2.9,2.9,-2.4
olfoqx53,2976745,Marilee Anthony,1,-0.3,2.5,4.9,3.8
gwmcun62,8778157,Sylvia Bender,0,-0.4,4.5,4.7,-5
ofxjqx45,3701218,Julian Bain,1,0,3.5,3,-0.2
wyqcjj23,8201637,Sarah Smith,0,-4.2,-0.7,2.4,0.1
xoeisx47,0777830,Stanley Foster,0,-0.9,-0.8,3.2,-2.9
deqxly92,1995206,Margarita Hoium,0,-4.2,-5,-5,-4.9
egfpob58,3100587,Mary Gibbons,1,1.6,3.1,4.9,3.6
pqivld98,7443456,Mattie Szot,0,-0.9,0.2,4.7,3.6
rtfwnk46,0628090,Josie Edwards,0,-1.3,-1.1,5,3.8
rekiwf17,9372420,Kenneth Collins,0,-2.7,-0.2,4.2,-2.1
kubale43,9747121,Sharon Batey,0,-4.6,-0.7,2.1,2.6
omdnoi98,3965533,Stephen Champney,0,-0.5,1,3,-4
ynuobb39,4446280,Jessica Brownie,0,-0.8,1.7,3.9,-1.6
cceduh39,8673197,Karen Wethington,0,-3.3,-1.7,5,4.6
pzmsvr57,6379708,Carl Engel,0,-1.4,0.5,2.8,-2
tfvldk51,1404061,Christopher White,0,-1.2,0.6,1.6,3.3
oykiul27,8306088,Esther Despard,0,-1,1.4,3.3,2.2
nawyai22,6089477,Linda Ebeling,1,-0.6,1.7,5,-0.4
kyaqil43,4682574,Maria Ruiz,0,-3.8,2.5,4.4,1.9
smfcej70,6323356,James Cunningham,1,-0.2,2.6,4.4,-4.9
kmyron90,6765199,George Wood,0,-2.8,-0.1,2.2,-3.1
kjetyv52,0005210,Donald Osborne,0,-1.2,0.5,5,4.8
jiozmj57,9486532,Antoinette Solomon,1,-3.3,-1.7,2.3,-5
rwcgkc42,5290602,Linda Zahar,0,-1.4,5,5,4.2
gdbazk87,0308126,Paul Schaunaman,1,-5,-5,-5,0.8
cyqewt42,9836242,Madalyn Ruse,0,2.2,1.9,5,4.1
lbxsim88,5254904,Ella Lawson,0,-1.5,-0.5,1.4,-0.1
