uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades
gvjwqf50,8168839,Joseph Tatum,0,-1.3,1,1.7
lvljnt75,9164654,Alan Santos,0,0.2,2.2,3.3
ttveuj28,6707160,Stanley Marbury,0,-2.3,-2.5,1.7
scgeps50,1816399,Ronnie Mendoza,0,-3.2,-4.3,-1.7
ieckij81,0100025,William Bauer,0,-1.1,-0,-5
tonvuv29,1580999,Joseph Armor,0,0.4,1.3,3.3
tyzhks49,7505771,Todd Peek,0,-2.2,-2.5,0
qlufll70,3351368,Jeffery Santana,0,-1.6,-1.1,0
jvepoc98,9786888,Darrell Smith,0,2.8,3.2,2.5
vindlm47,0006419,Jeffrey Gomez,0,-2.2,-0.5,1.2
hlohse02,8707656,Johnny Kirby,0,-2.1,2.3,0
niffjo95,7116694,William Hassard,0,-0.4,1.1,0.5
nvwcgf57,6900879,Tyrone Pyle,0,-0.7,0.2,2.5
qofoic13,7103031,Leroy Crockett,0,-0.6,1.6,2
edyvch92,9131117,Carroll Barrentine,0,-1.1,-1.4,-2.5
hcbqyp72,1492038,Angel Delgado,0,-2.6,-0.2,2.5
djwcli59,4653682,Carlos Clemons,0,-2.5,-2.4,0
fpyveu09,1024051,Jamie Rangel,0,-3.2,-3.1,0
ijimig99,6485755,Walter Shuler,0,5,1.7,0
tdtiux85,0869905,William Vines,0,-1.6,1.9,1.7
nszeog88,5719845,Harold Ferenz,0,-3.1,-2.1,0
wzvbus89,9587793,Pedro Laws,0,-3.4,-1.7,0
jwzhqc47,4266217,Clinton Murphy,0,0.6,1.9,2.5
uoajwk91,3746389,Sidney Logan,0,-1,-1.5,2.5
ukbcha34,5889785,Nancy Atkinson,0,-1.3,2.5,2.5
dbavti73,3840452,Rickey Buchheit,0,-1.3,1.7,2.1
outmcl95,7229382,Karl Estrada,0,-3.9,-3.1,0
mzhmlw00,6465139,Michele Smith,0,-0.5,1.3,1.7
vbeytu98,6601491,Charles Bryant,0,1.2,2.4,1.1
bpgolx43,0451547,Roy Gilmore,1,-2.4,-1.9,0
eerrfz48,7185163,Francis Everett,0,-3.2,-4,-99
wfbqdu30,7633866,Norma Pierson,1,-1.8,-0.9,3.3
wjhijc57,3604639,Thomas Shafer,0,-1.8,-0.5,3.1
cpadtr99,9762259,Jason Blue,0,-2.8,-1.2,4.7
galbxe30,9090145,Samuel Ketterling,0,-3.4,-1.5,3.9
vlbsaq12,8574659,Jean Hunt,0,0,0,0
emtffv91,6104700,Frank Pittman,0,-2.2,-4.2,0
rzltqn26,5105447,John Dubuque,0,-3.6,-1.7,5
xgqsam15,2202803,Jaime Peterson,1,-0.7,1.2,2.5
dcgktp01,8996415,James Wilson,0,-2.5,-0.4,0
yzwbll37,1835015,Allison Harp,0,0.5,1.9,5
tzcwgk10,1431866,Charlene Mccombs,0,0.4,1.2,0
zeaaqi72,7296280,Gina Carson,1,-0.4,1.2,-1.4
klodja85,3012118,William Zickefoose,0,-0.7,0.8,5
hpeuxf53,4188433,Maura Wireman,1,-3.8,-2.7,0
tuuwsc95,5315794,Anthony Thomas,1,-1.2,-1.2,5
npgcae81,2495957,Traci Richards,0,-0.9,-0.1,0
fxhvjj37,2881807,Nathaniel White,1,-1,1.2,2.5
pywhdb82,9932896,Kevin Smith,1,0,1.3,5
lfiyym91,1504488,Tami Wentworth,0,0.5,3,2.5
yxyugc25,8576885,Beverly Snow,0,-1.2,0.4,5
okwfvl10,7973850,Irma Crook,0,-0.8,2.1,5
iqajcy58,6849371,Karen Baldwin,1,-4.2,2.4,5
agejne36,5590248,Thomas Russell,0,-0.7,0.3,2.5
bcxnat39,1272741,Richard Coto,1,-2.7,-0.9,5
eqrekg24,2485510,James Moody,0,-1.1,1.2,5
fxgiyy62,5005420,Nicole Hardesty,1,0.9,2.7,5
dteued04,7461363,Melissa Smith,1,-2.6,-0.9,0
uklqpb07,1673386,Geoffrey Perez,0,-1.1,-1.4,5
enbkfj83,4077277,Lydia Reyes,1,-5,-2.5,-99
lcobwr69,8617125,Craig Hay,1,-1.1,0.8,5
nmvkvx57,9238259,Craig Hammers,0,-3.8,0.4,5
ifkxod43,1814335,Gloria Rival,1,0.4,-1.2,-99
sdzxve69,6163345,Daisy Zaragoza,1,-4.2,-2.3,-99
bjzeec21,8381354,Genaro Rocha,0,-1.8,-1,5
uegkax66,9166095,Frank Nickels,0,1.6,1.5,2.5
gluzfv32,7554111,Jorge Lazzari,1,-1.7,0.7,0
ljqnoq36,5731456,Dennis Embry,0,-1.9,-0.4,2.5
ftgwts74,7353107,Lorene Gumbs,0,-0.9,0.3,5
ptztnb40,5483094,Derek Rhodes,0,-1.2,-1.6,0
qzfnml95,1463443,Liana Albrecht,1,-2.2,0.6,5
gyhaea82,2389530,Paula Thomas,0,-1.3,-0.5,2.5
orrtsp94,5265107,Rae Blue,0,-1.9,-2.8,0
rtdssi93,1088753,Anita Storjohann,0,-2.2,-2.5,0
klttff39,2137891,Suzanne Combs,0,-2.1,3,0
guwiov33,9163060,Carrie Link,0,2.2,2.2,0
hscpmt69,4764669,George Odom,0,-5,-1.1,0
euavec93,5809989,Christopher Whittaker,0,-3.4,-1.1,0
dzeetw53,8124490,Elizabeth Erickson,0,-1.2,-0.4,0
pbqmcp63,3997223,Wanda Suennen,0,1,2.2,0
ivetpu44,6315663,Bonita Ceballos,0,-0.4,-0.4,0
ebkclj71,0506830,Diane Smith,0,3.6,4,0
lxkvhi42,4130807,Dennis Ham,0,-1.2,1.6,0
ncvxbz90,4823055,Marjorie Bogosh,0,-0.9,-0.7,0
mukycx27,4377677,Marlene Hess,0,-2.2,0.6,0
xjcvdv77,5373258,Gabriel Farley,0,-3.4,-2.9,0
hrfyxo47,5164598,David Mackay,0,0.3,1.4,2.5
wgclnf13,6471265,Albert Lee,0,-1.9,-0.7,0
lfuynt05,9130642,Essie Riggs,0,-0.8,-1.1,0
doesoz87,0982012,Mark Cranford,0,-2.6,-0.1,0
wrfrni37,8611202,Thomas Eyre,0,-4.6,-3.1,-99
hcpyet06,6078173,Randy Lahr,0,-1.7,0,0
phvohw64,7873731,Nancy Briel,0,-2.8,-0.2,0
lntezy45,2916432,Ida Martin,0,-4.2,-3.3,-99
yoaqsz28,2942690,Genevieve Soares,0,-1.7,5,0
ewfhnz21,3119197,Shirley Garrity,0,-1.2,0,1.7
elomlm41,1587455,Bertha Elliott,0,-5,0,0
pjrqnd42,5901221,Philip Labrie,0,-1.9,2.4,0
bggkds04,3371911,Brian Zordan,1,-2.7,-1.7,0
hriuhk79,0085160,Thomas Donald,0,-1.2,1.1,0
fnoikz02,0757913,Christopher Brooks,1,-4.2,-1.7,0
hmzxdu11,1399421,Sarah Catrone,1,-2,2,0
qqztmb68,8160297,Tracey Woodard,0,0,1.7,0
swqbdo05,0283796,Robert Morgan,0,-2.5,2.5,0
lhenwh82,5349897,Eric Biron,0,-1.7,0.8,-99
ktlyya53,7717828,Oscar Miller,1,-1.3,0.8,-99
xizhif77,7208246,Mary Johnson,0,-0.3,0,-99
whgjki81,9324115,Stephen Hamner,1,-2.2,-0.4,-99
qqqflp13,4260795,Clinton Martin,1,-2.8,-0.4,-99
ftizxd33,4567912,Mary Groves,0,-1.9,-1.7,5
pzgxxe70,6866791,John Roger,1,-1.5,0.2,-99
crtcae79,0455400,Adolfo Base,0,1.1,1.7,0
vkqnzi40,4834009,Michael Swinton,1,-3.8,-2.8,5
jablro21,9753265,Waltraud Stacy,0,-1.7,-0.8,0
wtijxg10,7741907,Miriam Lapalme,0,-2.5,-1.3,0
srxwpd82,8112072,Donna Hauser,0,-1.1,1,0
zuwevb22,8814543,David Nguyen,0,-0.5,0.3,0
dbxweb80,0419264,Elaine Kennon,0,-0.2,-1,0
nmwwzi50,7912119,Nathan Bell,0,2.9,1.3,0
rncaaw08,2613954,Willard Lipson,0,-4.2,-1.8,0
mwekuw25,8265662,Elizabeth Edwards,0,0.6,-2.7,-99
kbfcfv03,5176499,Thomas Mack,0,2.1,0.6,5
sqstna37,5633833,Robert Banning,0,-1,2.2,-99
wtltsy04,9258247,Helen Moss,0,-1.6,0.2,-99
yzvcpo81,5765467,Anna Klingensmith,0,-2.7,2.2,-99
tlsdhi82,2354744,Christopher Sandoval,0,0.7,1.6,3.6
oclkmj14,7799193,Ginger Young,0,-0.8,1,0
uktywf95,2884482,Jennifer Wright,0,-1.2,-1.6,-99
lecmvt93,7070975,Catalina Warner,0,-1.3,2.2,5
qohxgd29,5586327,Edwin Whisenand,0,-3.3,0.2,-99
wxajfq23,4888475,Doris Towery,0,-1.6,-0.2,-99
jzgjvn05,6064912,Richard Garrett,0,-2,-2.3,5
zceiuh72,9618963,Charles Duncan,0,-0.2,-0.3,5
exeegm35,7291966,Lawrence Green,0,-0,0.4,-99
wsjmfh92,0778604,Robert Reddick,0,1.3,0.1,0
rfqaze33,6328205,Barry Philips,0,0.4,0.1,0
jkavpr36,0845309,James Eversmeyer,0,-2.2,2.8,-99
koojjq26,6387639,Ivette Bradley,0,2.3,0.4,0
tgglmb39,5556829,Walter Johnson,0,-3.2,-2,0
jvzeoz49,5207944,Carroll Carbaugh,1,-0.6,1.4,0
qtptif64,5026112,Debbie Samuels,1,1.2,-0.8,0
zgxdky71,2560622,David Turner,0,-2.2,0,-99
fqgvjq63,0030121,Kathleen Duran,0,-1.8,-3.2,-99
znfhaa22,7362902,Willard Prince,0,2.5,1.2,0
szqqtn03,3965773,Mary Ballesteros,0,0.1,0.5,0
cfasdq11,6392878,Antonio Reyes,0,-3.8,-2.4,-99
vqxhch59,2025361,Tonya Anderson,1,-1.7,-1.2,-99
iwsbzz64,1986909,Tiffany Sherman,0,1.8,3,-99
zhuzka66,8533587,Linda Delvalle,0,-1.5,0.3,0
pwwfnk48,8025487,John Whitley,0,-1.2,1.3,0
fqanqy76,3206334,Clyde Delorenzo,0,-1.7,-1.4,0
dktlkc71,4385109,Viola Neufeld,0,-3.5,-2,0
lfdqtv74,3566006,Bobby Hughes,0,-1.1,2.5,0
ugptkh64,6657531,Shellie Pleiman,0,0.3,1.7,0
yzocot04,3326505,Theresa Bishop,0,-0.7,0.3,0
brmbda00,4438054,Lawrence Wallace,1,-2.7,-2.3,0
qeakos53,5894190,Joelle Nystrom,0,-0.6,-0.7,0
mzsjgd45,9588858,Lawrence Dixon,0,-4.3,0.9,-99
mtmgcy50,1027198,Norma Morgan,1,0.2,1.2,0
tvdkad85,0587229,Ailene Morgan,0,-1,-0.8,5
gclxqv12,1919068,Charles Mccracken,0,0.2,-1,0
kjlwlc70,0502863,John Smith,0,-3,-2,0
olnmxb46,2388761,Alison Haberer,0,-1.8,-1.6,2.5
dejjzt73,8341970,Deborah Schaefer,0,-1.1,0.3,2.5
qfjqnz17,6284367,Carolyn Rogers,1,-2,1.3,-99
quovpz11,7504664,Gloria Eaton,0,0.3,1.2,-99
iuuhkt55,1271911,Robert Gulick,0,-2.2,-0.1,1.7
agpwfk01,4873418,Ted Gilmour,0,-0.5,1.3,2.5
qycdes58,2585255,Jay Taylor,0,-3.2,-4.3,0
oeweux49,2377476,Thomas Briggs,1,-4.3,-2.1,0
okqrsi93,1001456,Pamela Castillo,0,-2.3,-1,0
iymrsz73,5757954,Susan Wilkinson,0,-1.4,0,-99
bijflx27,8194537,Guillermo Walker,0,-2.1,-2,0
wmyetz92,0935869,Joseph Buhl,0,-4,-3.3,0
yxmlri86,9592194,Steven Bustos,0,-2.8,-2,0
rvdkqe06,0436658,Christopher Taylor,0,-1.5,-0.7,-1.7
pgpekm48,3391966,Donald Maddux,0,-1.6,-2.2,0.8
mdsvtz66,8109348,David Jurado,0,-2,1.7,0
oyxqvf44,7640410,Richard Henson,0,0.6,1.2,0
scwwaw03,1614761,Michelle Taylor,0,-1.2,-1.2,-99
mvwctw47,8903142,Nathaniel Whidden,0,0,-0.6,0
zcgudm19,8608067,Guy Shook,0,1.9,5,0
jmekky71,0161172,Sarah Cali,0,-1.3,1.7,3.3
qyywrz72,5746494,Arthur Smith,0,-2.3,1.7,0
wauvgm89,0850053,Sandra Borthwick,0,-1.3,0,2.5
lptmgs74,1887504,Rosemary Siddique,0,-1.8,1.2,3.3
goefpe87,1787550,Keith Cearns,0,-2.3,1.7,1.7
cwxvdb19,5463814,Marie Moore,0,1.2,2.9,3.3
hhoqnh67,5184779,Tommie Mortenson,0,-0.8,-0.5,0
gtcazv37,0799199,Genevieve Turner,1,0.1,1.5,-1.7
zfuoao45,2944358,Amber Sarate,0,0.8,1.7,2.5
ubbgam03,9604601,Jimmie Valenti,0,-1,1.7,-5
zotlqw85,8398614,Deborah Robertson,1,0.7,1.1,5
xknayo33,0782559,William Hollins,1,-0.8,1.7,5
hnrfzc79,8745519,Judy Clark,0,-1.9,-0.4,2.5
udkwdc27,5505118,Sarah Hunt,0,-1.7,-2.5,2.5
wvcsah18,9562117,Jeffrey Carter,0,0.3,-0.6,5
jyestj53,5607454,Katherine Mcculloch,0,-0.6,0,5
hzzosj47,3866655,Thomas Null,0,-0.6,2.2,3.3
jimcbw81,7694826,Jesse Livingston,0,1.4,1.7,5
kqtdyj58,9057040,William Estes,0,-0.8,-1.7,5
ivydnb31,6922094,Arthur Otis,0,0,0,0
dowtce12,5893594,Scott Calhoun,0,-2.7,1.7,0
fusmlr55,0856825,Dorothy Cornett,1,-0.4,1.6,0
lwnrhk43,4053796,James Franklin,1,-0.7,-0.8,0
bgsqzp63,9925032,Scott Burger,1,-2,0.3,0
qiglom87,3404121,Douglas Barnes,1,1.2,2.5,0
qvmwyn61,6761372,Crystal Kennedy,0,-2.5,-2.5,-99
ctglgf80,5173087,Muriel Haight,0,1.9,0,-99
cszryn60,7173718,Mary Riddick,0,0.3,0,-99
iomnlg83,2876354,Cynthia Ellis,0,-2.8,0,-99
sugsdt02,2813976,Jesus James,0,0.9,2.2,5
lcumok10,2064006,Jerry Speer,0,-0.9,1.7,-1
neqltn69,0126569,Enid Holliday,0,-1.7,-1.7,0
csbjeq54,8127637,Shaun Valdez,0,-0.8,-1.7,0
emtexd06,3175347,Timothy Bible,1,-1.6,-0.6,5
uakpmw20,4612221,Jane Logan,0,-0.6,0,5
oextna53,4393650,William Roberson,0,-1.7,0.6,5
miwbix69,5196114,Tracy Locher,1,-1.8,-0.6,5
vxjvmm97,6508836,Lisa Ladner,0,0,0.6,5
aawzlr08,3305539,Luella Domenice,1,-2.7,-2.7,0
velzah18,3883188,Timothy Torbett,0,-2.2,-1.8,0
lnclzm98,8721948,Antonia Almazan,0,0,0,-99
ymhjpf77,4057788,Manuel Stover,0,-1.7,0.6,-99
khjdcg06,4128296,Anne Fields,0,-0,0,5
lezltp73,2077485,Sandra Mahurin,1,-0.8,0,-99
uiuydo02,5187619,John Dodson,0,-0.2,-0.6,5
nymhpq71,6984356,James Gartrell,0,-3.7,-1.1,5
aklttx34,6021345,Gordon Galarza,0,-1.8,-0.7,5
uhljxg37,4466548,John Seals,0,-0.7,1.1,5
snbqqy28,8611905,Michael Hernandez,0,-0.5,2.5,5
yzvlpr55,1154584,Mary Kassler,0,-1.1,1.2,5
rptopd58,4730547,Gary Caron,0,0.4,1,5
oolfht06,9483870,Mark Kenney,0,-0.5,0,5
mgyfdw03,1596875,Lynn Vahle,0,-0.3,1.2,2.8
mvyuyu51,0230270,Michael Armon,0,-3.2,-0.7,5
apbgek00,8886295,Hazel Escobar,0,-0.7,-0.3,2.5
sdmtvb76,2619434,Edna Richard,0,0.3,3.1,1
vejuyh92,1896636,Carl Widmer,0,-4,-1.5,4
vgzvbf88,1454625,Larry Serrano,0,-1.1,0.4,5
mycreo57,5861994,James Ray,0,-2.5,-1.2,-5
lmdodi75,9170785,Sandra Sacco,0,-0.9,1.2,5
ytfdqt55,3289528,Brian Rich,0,-2.8,-0.4,5
iagiwb13,3286111,Rowena Merritt,0,-2,1.7,5
wnvzgj80,1103072,Paul Gompf,0,-1.4,-1.7,1.7
hixcrg75,3762726,Beverly Gibson,0,-1.9,2.2,5
vngboh51,7518341,Florence Church,0,-1.3,0.4,5
vyiily01,9588340,Norman Shaughnessy,1,0.9,2.2,5
gtzfuv77,8667870,Deborah Strawbridge,1,-2.2,-0.3,5
ndedev18,2891146,Brandon Priest,1,-2.5,-2.8,-99
divgxx59,7694370,Ann Reda,0,-2.5,0.5,2.5
rlpnvi52,9267035,Leona Griffith,1,-1.7,0.2,5
xibgdz98,7979028,Belia Lane,0,0.8,-1.7,-99
hwiiml14,0769430,Thomas Burns,0,-1.1,0.6,5
wpahhh42,6118816,Marcia Knowles,1,-2.7,-1.3,5
engmnd83,3261699,Frederick Romero,1,1.4,1.9,-99
ljejxe14,0663753,Nicole Marinello,0,-2.9,-1.9,5
jxvfdv71,2408199,James Ogden,1,-3.8,0,5
opekuf19,3581113,Erma Hawkins,0,-1.8,2.2,5
jldybp00,0873448,Joseph Leach,0,-1.9,-0.9,5
ddinfy50,7500370,Claude Benitez,0,-3.4,-2.9,0
qqecqp86,5480401,David Boss,1,-0.7,1.5,5
gakcoe74,1408226,Vickie Binion,1,-1.2,2.2,2.5
mtndxf84,7976177,Florence Carlson,0,-1.1,2.1,2.5
tnyktz16,3469743,Alfred Taylor,1,-3.1,-1.1,5
tdmuoj99,9436250,Thelma Calvin,0,-2.8,-3.3,-99
bwpxsx71,0857034,Lucille Cho,0,-3.1,-2.9,-99
ukboao47,2960704,Audrey Porter,1,0,0.4,2.5
ebebdn63,8407141,Jenna Shirk,0,-1.3,1.7,5
bysxri10,5520735,Bill Titsworth,1,-1,-3.1,-99
tesale09,9719917,Samella Harry,0,-3.7,-4.4,-99
kmotyx82,7763340,Betty Poole,0,-2.5,1.7,5
vnztmv09,4821438,Victoria Cooper,0,0,0.6,5
rhkkbf35,1556392,Bernadine Johnson,1,-1.2,0.8,1.7
amsbmj25,9045278,Brian Radtke,0,-3.8,0.8,5
hmzajz17,6121196,Brian Cote,1,-5,-0.6,-99
knhabb07,3939941,Wendy Norton,1,-0.6,3.9,5
igttly31,6239888,Christine Barbieri,1,-2.8,-2.1,-99
oozxty05,9317250,Aaron King,0,1.3,2.2,-2.5
gvaxja46,0830347,Stephen Culbertson,0,-0.4,1.2,2.5
qgcxjw71,9297579,Edward Bingle,0,0.4,1.3,5
ncwwcq60,2139797,Norman Rogers,0,-2.5,1.1,5
uttgzb16,8029871,David Howe,0,0.4,-1.6,5
kzawgi56,9458096,Evelyn Flores,0,1,2,5
ohpdzc24,8268454,Joyce Delarosa,0,0.7,-0.3,5
sopeuj46,6136452,Craig Lewis,1,-2.4,0.8,-99
gzdlxp85,8464807,David Avila,0,-2.4,2.5,-99
jjghit58,9886922,Brian Thong,1,-2,1.7,-99
arcdlo19,6784294,Angelica Patterson,1,-3.2,1.1,2.5
sgpbgw54,2399390,Stephen Lauer,1,-2.7,0.6,-99
gsxayf97,7003768,Elenor Horton,0,-0.3,0.3,5
nlzxnd33,0765204,Emma Olson,0,-2.3,1.4,5
iqcjwj96,8607042,Monique Campbell,0,-2,2.2,0
pnrpln54,1595868,Silvia Lebowitz,1,2.5,3.1,2.8
nlsxvy61,4041388,Diane Bump,0,-3,2.5,-99
rqeyom17,7059832,Daniel Lipsitz,0,1.5,2.5,-99
svwdrq07,2312301,Judith Nery,0,-3.3,-1.7,-99
cjvlsn05,5504350,Lindsay Quinn,0,-2.1,-0.4,0
hehfps75,0642148,Garland Jenkins,0,-2.3,0.8,2.5
fupgrm27,0904688,Robert Warner,0,-2,0.6,0
uzbihn24,1214789,Earl Dix,0,0.9,4.4,-99
laslsi41,1104345,Cynthia Smith,0,-2.8,0.6,0
ltxtcy29,6592445,Leo Lyons,0,0.2,0.6,0
mzazwd65,2900123,Clifford Kochevar,0,-0.8,0.1,-99
qpecxk70,1020102,Edward Kemp,1,-2.9,2.4,-1.9
yvqokv04,8779930,Mark Frost,0,-2.3,0.6,-99
xxllld86,9923891,Terry Liefer,0,-2.6,-1.4,0
mslfta82,7194779,William Monson,1,-3,0.1,-1
fcuihv11,0319935,Herminia Ferrante,0,-3.7,3.2,0
mpshvb34,2793345,Theresa Ortiz,0,-0.1,1.4,0
ojmlzp75,4903268,Juan Washington,0,-4.1,-3.5,0
yjbwmb17,0507385,Eleanor Nokes,0,1.3,1.7,0
oplago13,4002495,Ruben Ojeda,1,-4.2,0.9,-99
zivqxc95,6841702,Robert Windly,1,-3.6,-0.4,0
ebijam09,6026300,Rhiannon Mcsherry,0,1.7,2.4,0
kijphd98,1436403,Alicia Cole,1,-0.8,4,0
wbvhpz85,1458548,Robert Grimmett,0,-1.4,2.7,0
nuxyjf80,7519348,Stephen Joyner,0,-3.7,1.1,0
fndvyt64,9275055,Wilford Gendron,1,-2.4,0,-99
ujejmv57,8924310,Jane Colella,0,0.9,1.7,0
bylhqc19,7237451,Kathryn Lee,1,-3.2,2,0
gisrzv77,0892654,Steve Stengel,1,-0.3,1.9,0
auxgnm55,2045788,Fern Roberts,0,-2.7,3.3,0
sbupyh59,8494308,Todd Smith,1,0.7,3.3,0
jjkgiq06,2002785,Becky Mccarty,1,-4.3,-0.5,-99
gyulhu63,4465581,Salvador Medina,0,-4.3,0.5,0
cnckps98,7126440,Deborah Hedley,1,-3.1,1.7,0
zlgagg51,2519042,Juan Edwards,0,-1.9,-0.6,-99
kvzbul49,7320289,Margaret Wells,0,-2,1,0
qrceou59,7003288,Ida Favors,0,-2.2,-0.4,0
siuell35,1756778,Dennis Godfrey,0,-0.8,3.9,0
qtvyen94,6566448,Jennifer Rodkey,0,-4.1,-2.5,4
skwtbw49,5811520,Cindy Holden,1,-3.9,-5,-5
symzvx56,3866813,Cathryn Guzman,1,-0.5,2.2,4.8
gqqyds66,1062867,Tracy Stock,0,-3.3,-2.8,5
hecvab00,0436673,Pat Cody,1,-1.2,-0.3,4.5
hbpksv42,1743028,Sherrill Rodriguez,0,-1.1,0.6,4
gmiyvj70,0208251,Jonathan Reeves,1,2.5,3.3,4.5
kglfje89,6526895,Della Feuerborn,1,-0.9,0.4,0
llofle12,7347104,Rob Smith,1,-2.2,-2.2,4
omeedy40,1773272,Richard Bone,0,0,2.1,2.2
kekgsy05,0571700,Fernando Macek,0,-1.6,1.2,4
opackr86,6725242,Albert Reynolds,1,-2.8,-0.8,4.2
xtcdbe63,0386140,Marisol Rodgers,1,-2.9,-2.8,5
xcjrbp62,3767715,Gerald Freeman,0,0,0.6,4.8
kamzce66,3696043,Sean Lavoy,1,-2.9,1,4.5
fbxsty36,9760845,Mary Doucett,0,0.6,-1.5,-99
xxayzm06,8601196,Margaret Spencer,0,-2.5,0.4,-99
xsjdqa62,5785023,Gerardo Pimenta,0,2.5,1,-99
gqeekz05,0701549,Jeffery Clouston,0,0.8,1.3,-99
tlpacp38,4099859,Charles Golliday,0,2.5,1,-99
zkqqwb07,3744971,Janice Hall,0,-1.9,1.3,-99
owohgo06,2290758,Victoria Ortega,0,1.3,3,-99
qfbrcj52,1557835,Leon Greene,0,0,1.3,-99
nnsecp60,0453937,Claude Grayson,0,-0.8,-0.7,-99
suowpd77,3937133,Christine Licea,0,1,1.2,-99
kkzypl78,6987069,Anita Lively,0,-2.5,-1.7,-99
xupzjl02,4421008,Robert Johnson,0,5,1.3,-99
qbenxt11,4746836,Jermaine Ferguson,0,-1.3,1.9,-99
ogxicg07,4815107,Jared Stringfield,1,-2,-1.1,-99
lqujvc54,0694854,Jean Schooley,0,-2.6,2.2,5
pxswha63,3935020,Angla Mckinney,0,-1,-0.9,0
lnczor75,1104780,Richard Hartman,0,0.5,2.7,0
djpjdk63,6164942,Darren Walker,1,-2.8,2.2,0
vhhswz45,4614899,Charlotte Woods,0,-1.7,-0.3,2.5
mrpcgy80,8560351,Diane Jones,0,-0.7,2.4,0
pqpqcc35,3286814,Ashley Jackson,0,0.8,2.8,0
hokrtx55,9474528,Dorothy Taliaferro,0,0,1.2,0
xyewjv43,2054218,Dennis Lanehart,0,-2.1,-0.9,0
lgksaz78,3164766,Brian Zappa,0,-2.5,0,0
rxggcg04,4505237,Eric Davis,0,-1.7,1.7,0
gjtnuk45,5422896,George Tackitt,0,-2.8,-1.5,0
kszocr56,6892714,Frank Sapp,1,-1.1,2.5,-99
jnaicw08,0330257,Todd Edwards,1,-0.1,2.9,-99
xfzxqq22,5020062,Leslie Shafer,1,-3.1,-1.7,-99
kwpiyf44,5582619,Robert Heyward,0,-1.1,1.7,0
lkukus98,0166390,Steven Helm,1,-1.4,1.7,-99
umbnxv86,1976757,Amanda Brandes,1,-0.5,1.7,0
kiioos75,9734590,Shirley Zamora,1,0.5,1.9,-99
utoged07,2813637,Lenore Fuller,0,-1.2,2.7,0
tmvygm32,9466113,Joseph Hurlburt,1,-0.2,0.8,-99
qhahrs12,3501211,Marina Thompson,1,0.7,1.7,0
bedabr73,2106397,Samuel Hamilton,1,-2.4,1.7,-99
gouwbu04,7075766,Myra Holloway,1,-1.8,-1.7,-99
esrypb20,6677873,Mary Mcclure,1,0.1,0.4,-99
oxpeok89,7538956,Francisco Cox,1,-2.9,-0.6,-99
sudcbh70,3776445,Michelle Austin,0,-0.2,1.7,-5
lovmzy58,6690309,Loretta Mcdonald,1,-0.6,0,-99
ujgdjx49,8660023,Alexander Schaus,1,-0.8,-0.7,0
mhhvxf37,7750450,Jennifer Rockhill,1,-1.6,-0.8,-99
tvpvzx49,4530033,Brian Shields,1,-1,-0.4,-99
fzhbaw68,3418539,Jorge Brown,1,-0.6,0.3,0
sqhfcd86,2694131,Anne Smith,1,-1.8,-0,0
iqwpzx58,0827686,Jennifer Kelsey,1,-1.9,-0.4,-99
zzxcwf62,2113811,Bryan Keating,1,-1.7,0,-99
civaxa53,9463250,Erica Wilson,1,0,1.7,0
bqpeuv05,6457110,Dee Lanier,1,-0.6,0,-99
xsboxc77,6326091,Betty Perry,1,-0.3,-0.6,-99
fqtbls09,7018750,Raymond Saucier,1,-1.4,1.7,-99
qhmdra13,4405235,Roslyn Avila,1,-3.3,0,-99
rbftom36,2331565,Robert Covert,1,-0.4,0.7,-99
rskhrw40,9976971,Merrill Patella,1,-2,1.2,-99
zksryt06,3784846,Greg Matos,1,0,1.7,0
bxkgod09,7159425,Sandy Stout,1,-0.7,0.6,-99
ggxcnb65,1052468,Edward Basbas,1,1.7,1.7,0
dsnvmt51,9353245,Lisa Mersch,0,-2.7,0,-99
grbuww66,7910247,Lourie Horn,1,-0.4,-2.3,0
bkmijv64,0468364,Robert Miller,1,-3.3,-3.3,-99
yegltm36,2591396,Christopher Richey,0,0.6,1.4,0
rljlgk00,7381151,Christopher Prieto,1,-0.5,-0.7,-5
vmyvkq09,2595718,Brian Reutzel,1,-3.1,-2.1,-99
vmpykm84,9142086,Burl Piraino,1,-1.8,-0.1,-99
yzukoh43,4922981,Wonda Heard,1,-1.4,2.5,-99
kudxef47,9461938,Rachelle Jones,1,1.7,1.5,-99
gbiphd81,4081376,Jovita Brent,1,-0.5,0.9,-99
vcnxzg31,0619374,William Wiederwax,1,0.7,1.7,-99
kzfzci26,4345725,Grant Butcher,1,0.9,1.9,-99
tycuhz70,1865955,Kellie Davis,1,-0.9,1.9,-99
kraeyf62,8631246,Betty Bank,0,1.7,3.5,3.3
eluwmc40,0569863,Timothy Martin,0,-0.9,1.1,0
oowtck98,9941477,Benny Sneed,0,1.4,1.7,0
qwnskc60,0902083,Thelma Solanki,0,0.5,0.1,0
fesrph18,9922789,Casey Noman,0,-3.3,0.8,0
exmrck04,1799737,Mike Smith,0,-0.9,3.1,0
hgmhrf34,3116970,James Topolinski,0,-2,0.2,-99
sbrcme74,5471639,Olivia Zumwalt,0,-2,1.2,2.3
mzcydc60,6351747,James Kiefer,0,-1.8,1.4,-99
yuksxp62,7473969,Mary Cessna,0,-0.8,5,-1.2
muxmsb88,9254043,Minnie Nava,0,-1,2.5,5
